,Unnamed: 0,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id,dateTimestamps,floatTimestamps,timestamps,episode,actions,rewards,discounted_rewards,chosen_actions,optimal_actions,states,continuous_optimal,binary_optimal,discrete_optimal
1,1,2024-09-25 15:16:39.049902848,TASK_BEGIN,17,-1.6893004449077818,0.5258130276803568,-5.812475925347887,1.0259796335897644,-1.9765852472176797,0.2692600284094014,1.0566718726024749,-0.197289163262769,1,2024-09-25 15:16:44.397479980,1727277404.3974807,2024-09-25 15:16:44.397480704,0,0,-2.869226181159604,-44.06090658585135,[1. 0. 0. 0.],[0.23866139 0.45105833 0.27686684 0.03341345],"[  0.02701847   0.905386     0.19094475  -0.55350965  -0.07580884
  -0.07185289   0.           0.          -0.6          0.62701845
 -11.718176  ]",1.5246006785831394,0,0
2,2,2024-09-25 15:16:39.127091712,TASK_BEGIN,17,-1.5982217813236008,0.4918472091499379,-5.93423685080581,1.0419387983730022,-2.19462473806046,0.2914449737461733,2.001964992208096,-0.2589786741430749,1,2024-09-25 15:16:44.397479980,1727277404.3974807,2024-09-25 15:16:44.397480704,0,0,-2.869226181159604,-44.06090658585135,[1. 0. 0. 0.],[0.23866139 0.45105833 0.27686684 0.03341345],"[  0.02701847   0.905386     0.19094475  -0.55350965  -0.07580884
  -0.07185289   0.           0.          -0.6          0.62701845
 -11.718176  ]",1.5246006785831394,0,0
3,3,2024-09-25 15:16:39.196355840,TASK_BEGIN,17,-1.5106175157802215,0.4603688993896035,-6.034028133893584,1.0542676454588231,-2.396200877549815,0.3127263478052928,2.893308121921069,-0.3202881005473666,1,2024-09-25 15:16:44.397479980,1727277404.3974807,2024-09-25 15:16:44.397480704,0,0,-2.869226181159604,-44.06090658585135,[1. 0. 0. 0.],[0.23866139 0.45105833 0.27686684 0.03341345],"[  0.02701847   0.905386     0.19094475  -0.55350965  -0.07580884
  -0.07185289   0.           0.          -0.6          0.62701845
 -11.718176  ]",1.5246006785831394,0,0
4,4,2024-09-25 15:16:39.250601984,TASK_BEGIN,17,-1.426999482830709,0.4321807520053607,-6.102630598875187,1.0611482245830708,-2.5742420341721326,0.332734349960565,3.709812778457032,-0.3810223203050469,1,2024-09-25 15:16:44.397479980,1727277404.3974807,2024-09-25 15:16:44.397480704,0,0,-2.869226181159604,-44.06090658585135,[1. 0. 0. 0.],[0.23866139 0.45105833 0.27686684 0.03341345],"[  0.02701847   0.905386     0.19094475  -0.55350965  -0.07580884
  -0.07185289   0.           0.          -0.6          0.62701845
 -11.718176  ]",1.5246006785831394,0,0
5,5,2024-09-25 15:16:39.331947008,TASK_BEGIN,17,-1.3474221972414238,0.4078189853136357,-6.134082638801525,1.0613048349972078,-2.7230945823145096,0.3511505449656174,4.4364388669584045,-0.4408890159136445,1,2024-09-25 15:16:44.397479980,1727277404.3974807,2024-09-25 15:16:44.397480704,0,0,-2.869226181159604,-44.06090658585135,[1. 0. 0. 0.],[0.23866139 0.45105833 0.27686684 0.03341345],"[  0.02701847   0.905386     0.19094475  -0.55350965  -0.07580884
  -0.07185289   0.           0.          -0.6          0.62701845
 -11.718176  ]",1.5246006785831394,0,0
6,6,2024-09-25 15:16:39.389875968,TASK_BEGIN,17,-1.2715187397328152,0.387538842946228,-6.12610498910942,1.054114772161926,-2.8386847593274136,0.3676963657605315,5.064612710204142,-0.4995534175154797,1,2024-09-25 15:16:44.397479980,1727277404.3974807,2024-09-25 15:16:44.397480704,0,0,-2.869226181159604,-44.06090658585135,[1. 0. 0. 0.],[0.23866139 0.45105833 0.27686684 0.03341345],"[  0.02701847   0.905386     0.19094475  -0.55350965  -0.07580884
  -0.07185289   0.           0.          -0.6          0.62701845
 -11.718176  ]",1.5246006785831394,0,0
7,7,2024-09-25 15:16:40.332003072,TASK_BEGIN,17,-1.198595229183069,0.371332595591626,-6.080172376814309,1.0396570605194857,-2.918570628488162,0.3821218555256694,5.592232050802616,-0.5566888827070658,1,2024-09-25 15:16:45.593642090,1727277405.5936425,2024-09-25 15:16:45.593642496,0,2,-3.186865848672613,-5.184300240609819,[0. 0. 1. 0.],[0.3889413  0.41294381 0.03488907 0.16322582],"[ 0.10737658  0.6857122   0.22567466  0.07899266  0.05000735  0.16356847
  0.          0.         -0.6         0.7073766  -9.960786  ]",1.534865199754808,0,0
8,8,2024-09-25 15:16:40.409691904,TASK_BEGIN,17,-1.1277486817472182,0.3589676663764122,-6.001085666760636,1.0186695831944017,-2.961900940622212,0.3941968375923711,6.023130201251727,-0.6119877944138745,1,2024-09-25 15:16:45.593642090,1727277405.5936425,2024-09-25 15:16:45.593642496,0,2,-3.186865848672613,-5.184300240609819,[0. 0. 1. 0.],[0.3889413  0.41294381 0.03488907 0.16322582],"[ 0.10737658  0.6857122   0.22567466  0.07899266  0.05000735  0.16356847
  0.          0.         -0.6         0.7073766  -9.960786  ]",1.534865199754808,0,0
9,9,2024-09-25 15:16:40.472068096,TASK_BEGIN,17,-1.0579831808732416,0.3500329927145967,-5.896000010326032,0.992410140228714,-2.9693100453633,0.4037077466323051,6.366098869277731,-0.6651472322834722,1,2024-09-25 15:16:45.593642090,1727277405.5936425,2024-09-25 15:16:45.593642496,0,2,-3.186865848672613,-5.184300240609819,[0. 0. 1. 0.],[0.3889413  0.41294381 0.03488907 0.16322582],"[ 0.10737658  0.6857122   0.22567466  0.07899266  0.05000735  0.16356847
  0.          0.         -0.6         0.7073766  -9.960786  ]",1.534865199754808,0,0
10,10,2024-09-25 15:16:40.534063104,TASK_BEGIN,17,-0.988306147116117,0.3439849942030966,-5.773142416950496,0.9624616780050528,-2.942782812581578,0.4104656948319629,6.633584198954655,-0.7158587779069516,1,2024-09-25 15:16:45.593642090,1727277405.5936425,2024-09-25 15:16:45.593642496,0,2,-3.186865848672613,-5.184300240609819,[0. 0. 1. 0.],[0.3889413  0.41294381 0.03488907 0.16322582],"[ 0.10737658  0.6857122   0.22567466  0.07899266  0.05000735  0.16356847
  0.          0.         -0.6         0.7073766  -9.960786  ]",1.534865199754808,0,0
11,11,2024-09-25 15:16:40.611272960,TASK_BEGIN,17,-0.9178136020581614,0.3401916270814112,-5.640532869907774,0.9305163704544444,-2.88551838724584,0.414331800489256,6.840126552691094,-0.7637999604124585,1,2024-09-25 15:16:45.944401123,1727277405.9444015,2024-09-25 15:16:45.944401408,0,2,-5.774174356608188,-17.123055357601963,[0. 0. 1. 0.],[0.38347413 0.43620388 0.03912268 0.14119931],"[  0.12580864   0.69154465   0.10911897   0.2515518    0.11553346
   0.07519797   0.           0.          -0.6          0.7258086
 -10.007445  ]",1.5470094237872776,0,0
12,12,2024-09-25 15:16:40.674521088,TASK_BEGIN,17,-0.8457949772948405,0.3379809145560344,-5.504940892173472,0.8981594488495217,-2.8018055596386757,0.4152607977816783,7.000675668261383,-0.8086169900832448,1,2024-09-25 15:16:46.003590088,1727277406.0035903,2024-09-25 15:16:46.003590400,0,2,-8.142924156437989,-32.11744336170277,[0. 0. 1. 0.],[0.31199558 0.46457778 0.03256055 0.19086609],"[  0.12685291   0.70313954   0.07087042   0.4082858    0.12261451
   0.07452554   0.           0.          -0.6          0.7268529
 -10.100204  ]",1.5515058270193356,0,0
