,Unnamed: 0,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id,dateTimestamps,floatTimestamps,timestamps,episode,actions,rewards,discounted_rewards,chosen_actions,optimal_actions,desired_goal,states,continuous_optimal,binary_optimal,discrete_optimal
11,11,2024-09-14 20:02:41.254200064,TASK_BEGIN,3,-0.6736577821354021,0.1103679944802883,5.649179585782399,-1.745230919310324,-0.794103374364067,0.3702257809239666,-5.386915260279528,1.0990723587588858,3,2024-09-14 20:01:13.320499023,1726344073.3204992,2024-09-14 20:01:13.320499200,1,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",-1.0,-25.282790566840355,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",[ 0.25223234 -0.6935934  -0.67335814  0.63402146],[1.40111229 0.86338853 0.50655843],"[ 1.42900265e+00  7.19697372e-01  5.29563967e-01  1.45824906e+00
  6.60443650e-01  4.24784489e-01  2.92464009e-02 -5.92537220e-02
 -1.04779478e-01  2.25375017e-05  2.17745874e-04 -9.53308931e-15
  1.46721575e-14 -2.18994658e-15  3.68742624e-04 -1.06876453e-06
  9.66849223e-05  5.32696118e-15 -8.21398878e-15  4.01756151e-18
 -3.68742624e-04  1.06876453e-06 -9.66849177e-05 -2.77417170e-05
  2.80124202e-05]",0.622960385556121,0,0
12,12,2024-09-14 20:02:42.207954176,TASK_BEGIN,3,-0.6409657458906735,0.1035698151995983,5.766087700158794,-1.7913092025245851,-0.7899399720379027,0.3763811376634048,-5.522369635383397,1.1177548182886603,3,2024-09-14 20:01:14.453228027,1726344074.4532282,2024-09-14 20:01:14.453228288,1,"[0.0009765625, 0.16371917724609375, -0.0009765625, 0.0]",-1.0,-38.888276046713464,"[0.0009765625, 0.16371917724609375, -0.0009765625, 0.0]",[ 0.15977536 -0.47358266 -0.6801016   0.6999763 ],[1.40111229 0.86338853 0.50655843],"[ 1.45991972e+00  7.04528365e-01  5.25764466e-01  1.45824905e+00
  6.60443645e-01  4.24784489e-01 -1.67066640e-03 -4.40847203e-02
 -1.00979977e-01  9.12758017e-06  7.60347844e-04  1.05844894e-07
 -2.20935700e-08 -1.01197088e-15 -3.78993650e-05 -3.86558348e-03
  8.48747235e-05 -5.92952350e-08  1.23770110e-08 -1.27965089e-18
  3.78996745e-05  3.86558496e-03 -8.48748053e-05  5.88839533e-05
  8.12244942e-06]",0.6802850471046819,0,0
13,13,2024-09-14 20:02:42.275768064,TASK_BEGIN,3,-0.5995063633305592,0.0941632906457827,5.847868307233235,-1.8307130831997815,-0.7753982905292262,0.3800931881725767,-5.64446329577285,1.1366113374764495,3,2024-09-14 20:01:14.453228027,1726344074.4532282,2024-09-14 20:01:14.453228288,1,"[0.0009765625, 0.16371917724609375, -0.0009765625, 0.0]",-1.0,-38.888276046713464,"[0.0009765625, 0.16371917724609375, -0.0009765625, 0.0]",[ 0.15977536 -0.47358266 -0.6801016   0.6999763 ],[1.40111229 0.86338853 0.50655843],"[ 1.45991972e+00  7.04528365e-01  5.25764466e-01  1.45824905e+00
  6.60443645e-01  4.24784489e-01 -1.67066640e-03 -4.40847203e-02
 -1.00979977e-01  9.12758017e-06  7.60347844e-04  1.05844894e-07
 -2.20935700e-08 -1.01197088e-15 -3.78993650e-05 -3.86558348e-03
  8.48747235e-05 -5.92952350e-08  1.23770110e-08 -1.27965089e-18
  3.78996745e-05  3.86558496e-03 -8.48748053e-05  5.88839533e-05
  8.12244942e-06]",0.6802850471046819,0,0
14,14,2024-09-14 20:02:42.343514880,TASK_BEGIN,3,-0.551938473506558,0.0826348002420742,5.905782578935107,-1.8654378067235748,-0.7506416376022008,0.3813756914890914,-5.756960685060045,1.1566640549655502,3,2024-09-14 20:01:14.453228027,1726344074.4532282,2024-09-14 20:01:14.453228288,1,"[0.0009765625, 0.16371917724609375, -0.0009765625, 0.0]",-1.0,-38.888276046713464,"[0.0009765625, 0.16371917724609375, -0.0009765625, 0.0]",[ 0.15977536 -0.47358266 -0.6801016   0.6999763 ],[1.40111229 0.86338853 0.50655843],"[ 1.45991972e+00  7.04528365e-01  5.25764466e-01  1.45824905e+00
  6.60443645e-01  4.24784489e-01 -1.67066640e-03 -4.40847203e-02
 -1.00979977e-01  9.12758017e-06  7.60347844e-04  1.05844894e-07
 -2.20935700e-08 -1.01197088e-15 -3.78993650e-05 -3.86558348e-03
  8.48747235e-05 -5.92952350e-08  1.23770110e-08 -1.27965089e-18
  3.78996745e-05  3.86558496e-03 -8.48748053e-05  5.88839533e-05
  8.12244942e-06]",0.6802850471046819,0,0
15,15,2024-09-14 20:02:42.411281920,TASK_BEGIN,3,-0.501002982186323,0.0694823107199611,5.951085697025955,-1.8972439887473356,-0.7162174207092589,0.3803323590680409,-5.863527631002854,1.178556621029842,3,2024-09-14 20:01:14.453228027,1726344074.4532282,2024-09-14 20:01:14.453228288,1,"[0.0009765625, 0.16371917724609375, -0.0009765625, 0.0]",-1.0,-38.888276046713464,"[0.0009765625, 0.16371917724609375, -0.0009765625, 0.0]",[ 0.15977536 -0.47358266 -0.6801016   0.6999763 ],[1.40111229 0.86338853 0.50655843],"[ 1.45991972e+00  7.04528365e-01  5.25764466e-01  1.45824905e+00
  6.60443645e-01  4.24784489e-01 -1.67066640e-03 -4.40847203e-02
 -1.00979977e-01  9.12758017e-06  7.60347844e-04  1.05844894e-07
 -2.20935700e-08 -1.01197088e-15 -3.78993650e-05 -3.86558348e-03
  8.48747235e-05 -5.92952350e-08  1.23770110e-08 -1.27965089e-18
  3.78996745e-05  3.86558496e-03 -8.48748053e-05  5.88839533e-05
  8.12244942e-06]",0.6802850471046819,0,0
16,16,2024-09-14 20:02:42.476756224,TASK_BEGIN,3,-0.4493537093845441,0.0551999681245598,5.994225034702071,-1.927534426958388,-0.6731174341438936,0.3771684589498404,-5.967745655934344,1.2025861998121126,3,2024-09-14 20:01:14.453228027,1726344074.4532282,2024-09-14 20:01:14.453228288,1,"[0.0009765625, 0.16371917724609375, -0.0009765625, 0.0]",-1.0,-38.888276046713464,"[0.0009765625, 0.16371917724609375, -0.0009765625, 0.0]",[ 0.15977536 -0.47358266 -0.6801016   0.6999763 ],[1.40111229 0.86338853 0.50655843],"[ 1.45991972e+00  7.04528365e-01  5.25764466e-01  1.45824905e+00
  6.60443645e-01  4.24784489e-01 -1.67066640e-03 -4.40847203e-02
 -1.00979977e-01  9.12758017e-06  7.60347844e-04  1.05844894e-07
 -2.20935700e-08 -1.01197088e-15 -3.78993650e-05 -3.86558348e-03
  8.48747235e-05 -5.92952350e-08  1.23770110e-08 -1.27965089e-18
  3.78996745e-05  3.86558496e-03 -8.48748053e-05  5.88839533e-05
  8.12244942e-06]",0.6802850471046819,0,0
17,17,2024-09-14 20:02:42.546953984,TASK_BEGIN,3,-0.3993951593657269,0.0402612458323474,6.04399949637111,-1.9572254852780997,-0.6227565399781668,0.372181979616804,-6.072951811897936,1.2287515401539502,3,2024-09-14 20:01:14.453228027,1726344074.4532282,2024-09-14 20:01:14.453228288,1,"[0.0009765625, 0.16371917724609375, -0.0009765625, 0.0]",-1.0,-38.888276046713464,"[0.0009765625, 0.16371917724609375, -0.0009765625, 0.0]",[ 0.15977536 -0.47358266 -0.6801016   0.6999763 ],[1.40111229 0.86338853 0.50655843],"[ 1.45991972e+00  7.04528365e-01  5.25764466e-01  1.45824905e+00
  6.60443645e-01  4.24784489e-01 -1.67066640e-03 -4.40847203e-02
 -1.00979977e-01  9.12758017e-06  7.60347844e-04  1.05844894e-07
 -2.20935700e-08 -1.01197088e-15 -3.78993650e-05 -3.86558348e-03
  8.48747235e-05 -5.92952350e-08  1.23770110e-08 -1.27965089e-18
  3.78996745e-05  3.86558496e-03 -8.48748053e-05  5.88839533e-05
  8.12244942e-06]",0.6802850471046819,0,0
18,18,2024-09-14 20:02:42.599954176,TASK_BEGIN,3,-0.3531445013056178,0.0250993881783655,6.1068366920757615,-1.986648425392596,-0.5668616826099754,0.3657329938308755,-6.1818616896433225,1.2567808307947386,3,2024-09-14 20:01:14.453228027,1726344074.4532282,2024-09-14 20:01:14.453228288,1,"[0.0009765625, 0.16371917724609375, -0.0009765625, 0.0]",-1.0,-38.888276046713464,"[0.0009765625, 0.16371917724609375, -0.0009765625, 0.0]",[ 0.15977536 -0.47358266 -0.6801016   0.6999763 ],[1.40111229 0.86338853 0.50655843],"[ 1.45991972e+00  7.04528365e-01  5.25764466e-01  1.45824905e+00
  6.60443645e-01  4.24784489e-01 -1.67066640e-03 -4.40847203e-02
 -1.00979977e-01  9.12758017e-06  7.60347844e-04  1.05844894e-07
 -2.20935700e-08 -1.01197088e-15 -3.78993650e-05 -3.86558348e-03
  8.48747235e-05 -5.92952350e-08  1.23770110e-08 -1.27965089e-18
  3.78996745e-05  3.86558496e-03 -8.48748053e-05  5.88839533e-05
  8.12244942e-06]",0.6802850471046819,0,0
19,19,2024-09-14 20:02:43.558012928,TASK_BEGIN,3,-0.3121487303637782,0.0100907575600553,6.186269998746689,-2.0155126472917844,-0.5073234131206111,0.3582054092743761,-6.296109600553857,1.2861433033076994,3,2024-09-14 20:01:15.653507080,1726344075.653507,2024-09-14 20:01:15.653507072,1,"[0.0284271240234375, -0.25, -0.0009765625, 0.0]",-1.0,-50.51613403997926,"[0.0284271240234375, -0.25, -0.0009765625, 0.0]",[-0.01063813  0.14047836 -0.71726435  0.7823564 ],[1.40111229 0.86338853 0.50655843],"[ 1.47099588e+00  6.43786780e-01  5.22074290e-01  1.45824906e+00
  6.60443647e-01  4.24784489e-01 -1.27468204e-02  1.66568673e-02
 -9.72898005e-02  7.79465661e-04  9.66390164e-05  9.67635670e-13
 -2.01980551e-13 -2.15993079e-15 -5.07408123e-04  5.85669524e-03
  8.60620084e-05 -5.42068335e-13  1.13148869e-13  1.49273988e-18
  5.07408123e-04 -5.85669524e-03 -8.60620084e-05 -7.43788138e-05
  7.43789382e-05]",0.6281500040815161,0,0
20,20,2024-09-14 20:02:43.620551936,TASK_BEGIN,3,-0.2774763115556654,-0.004452082982297,6.282707987093326,-2.042959002325488,-0.4460845735203362,0.3499805456669599,-6.41594575429388,1.3160793728999405,3,2024-09-14 20:01:15.653507080,1726344075.653507,2024-09-14 20:01:15.653507072,1,"[0.0284271240234375, -0.25, -0.0009765625, 0.0]",-1.0,-50.51613403997926,"[0.0284271240234375, -0.25, -0.0009765625, 0.0]",[-0.01063813  0.14047836 -0.71726435  0.7823564 ],[1.40111229 0.86338853 0.50655843],"[ 1.47099588e+00  6.43786780e-01  5.22074290e-01  1.45824906e+00
  6.60443647e-01  4.24784489e-01 -1.27468204e-02  1.66568673e-02
 -9.72898005e-02  7.79465661e-04  9.66390164e-05  9.67635670e-13
 -2.01980551e-13 -2.15993079e-15 -5.07408123e-04  5.85669524e-03
  8.60620084e-05 -5.42068335e-13  1.13148869e-13  1.49273988e-18
  5.07408123e-04 -5.85669524e-03 -8.60620084e-05 -7.43788138e-05
  7.43789382e-05]",0.6281500040815161,0,0
