,Unnamed: 0,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id,dateTimestamps,floatTimestamps,timestamps,episode,actions,rewards,discounted_rewards,chosen_actions,optimal_actions,desired_goal,states,continuous_optimal,binary_optimal,discrete_optimal
1,1,2024-09-19 21:12:32.336040960,TASK_BEGIN,11,0.6301249914353343,-0.1326442895064415,-2.5533282972066305,0.409117848969817,0.8198414902265654,-0.0384676114447796,2.339577045412901,0.6160310316183886,1,2024-09-19 21:12:35.137559814,1726780355.1375606,2024-09-19 21:12:35.137560576,0,[-0.59504277  0.16592547 -0.678311    0.7033393 ],-1.0,-4.90099501,[-0.59504277  0.16592547 -0.678311    0.7033393 ],[-0.59504277  0.16592547 -0.678311    0.7033393 ],[1.23645581 0.66381899 0.42469975],"[ 1.22865163e+00  8.77818751e-01  4.52680615e-01  1.20541314e+00
  8.95263327e-01  4.24779403e-01 -2.32384907e-02  1.74445766e-02
 -2.79012126e-02  5.00451304e-02  5.00451292e-02 -5.47721601e-09
  8.42648616e-09 -2.16653880e-15  1.38654438e-02 -1.82506356e-03
  1.64237634e-02  3.07185104e-09 -4.72592467e-09  2.52644323e-18
 -1.38654439e-02  1.82506348e-03 -1.64208974e-02 -1.69742465e-06
 -1.72463199e-06]",1.6488937139511108,0,0
2,2,2024-09-19 21:12:32.398525952,TASK_BEGIN,11,0.6077680521461448,-0.0935636797216276,-2.2705268349087726,0.4421538887084026,1.176504001500431,-0.0822793723091886,3.606788925009113,0.3349677963288113,1,2024-09-19 21:12:35.137559814,1726780355.1375606,2024-09-19 21:12:35.137560576,0,[-0.59504277  0.16592547 -0.678311    0.7033393 ],-1.0,-4.90099501,[-0.59504277  0.16592547 -0.678311    0.7033393 ],[-0.59504277  0.16592547 -0.678311    0.7033393 ],[1.23645581 0.66381899 0.42469975],"[ 1.22865163e+00  8.77818751e-01  4.52680615e-01  1.20541314e+00
  8.95263327e-01  4.24779403e-01 -2.32384907e-02  1.74445766e-02
 -2.79012126e-02  5.00451304e-02  5.00451292e-02 -5.47721601e-09
  8.42648616e-09 -2.16653880e-15  1.38654438e-02 -1.82506356e-03
  1.64237634e-02  3.07185104e-09 -4.72592467e-09  2.52644323e-18
 -1.38654439e-02  1.82506348e-03 -1.64208974e-02 -1.69742465e-06
 -1.72463199e-06]",1.6488937139511108,0,0
3,3,2024-09-19 21:12:32.461011968,TASK_BEGIN,11,0.586806195494157,-0.0561912654589128,-2.003536547669301,0.4750624245739809,1.509284864791905,-0.1231565737147942,4.791875686566672,0.0715470133551611,1,2024-09-19 21:12:35.137559814,1726780355.1375606,2024-09-19 21:12:35.137560576,0,[-0.59504277  0.16592547 -0.678311    0.7033393 ],-1.0,-4.90099501,[-0.59504277  0.16592547 -0.678311    0.7033393 ],[-0.59504277  0.16592547 -0.678311    0.7033393 ],[1.23645581 0.66381899 0.42469975],"[ 1.22865163e+00  8.77818751e-01  4.52680615e-01  1.20541314e+00
  8.95263327e-01  4.24779403e-01 -2.32384907e-02  1.74445766e-02
 -2.79012126e-02  5.00451304e-02  5.00451292e-02 -5.47721601e-09
  8.42648616e-09 -2.16653880e-15  1.38654438e-02 -1.82506356e-03
  1.64237634e-02  3.07185104e-09 -4.72592467e-09  2.52644323e-18
 -1.38654439e-02  1.82506348e-03 -1.64208974e-02 -1.69742465e-06
 -1.72463199e-06]",1.6488937139511108,0,0
4,4,2024-09-19 21:12:32.539055104,TASK_BEGIN,11,0.5679076766938905,-0.0212220263833888,-1.7573294837650484,0.5077630918405768,1.8082684561766984,-0.159858411017341,5.859984312993259,-0.1673624311575853,1,2024-09-19 21:12:35.137559814,1726780355.1375606,2024-09-19 21:12:35.137560576,0,[-0.59504277  0.16592547 -0.678311    0.7033393 ],-1.0,-4.90099501,[-0.59504277  0.16592547 -0.678311    0.7033393 ],[-0.59504277  0.16592547 -0.678311    0.7033393 ],[1.23645581 0.66381899 0.42469975],"[ 1.22865163e+00  8.77818751e-01  4.52680615e-01  1.20541314e+00
  8.95263327e-01  4.24779403e-01 -2.32384907e-02  1.74445766e-02
 -2.79012126e-02  5.00451304e-02  5.00451292e-02 -5.47721601e-09
  8.42648616e-09 -2.16653880e-15  1.38654438e-02 -1.82506356e-03
  1.64237634e-02  3.07185104e-09 -4.72592467e-09  2.52644323e-18
 -1.38654439e-02  1.82506348e-03 -1.64208974e-02 -1.69742465e-06
 -1.72463199e-06]",1.6488937139511108,0,0
5,5,2024-09-19 21:12:32.606775808,TASK_BEGIN,11,0.5516401847865178,0.0107850552733885,-1.534667227585789,0.540172203301596,2.065916366997945,-0.1913844549548612,6.786277190398097,-0.3769873929019453,1,2024-09-19 21:12:35.137559814,1726780355.1375606,2024-09-19 21:12:35.137560576,0,[-0.59504277  0.16592547 -0.678311    0.7033393 ],-1.0,-4.90099501,[-0.59504277  0.16592547 -0.678311    0.7033393 ],[-0.59504277  0.16592547 -0.678311    0.7033393 ],[1.23645581 0.66381899 0.42469975],"[ 1.22865163e+00  8.77818751e-01  4.52680615e-01  1.20541314e+00
  8.95263327e-01  4.24779403e-01 -2.32384907e-02  1.74445766e-02
 -2.79012126e-02  5.00451304e-02  5.00451292e-02 -5.47721601e-09
  8.42648616e-09 -2.16653880e-15  1.38654438e-02 -1.82506356e-03
  1.64237634e-02  3.07185104e-09 -4.72592467e-09  2.52644323e-18
 -1.38654439e-02  1.82506348e-03 -1.64208974e-02 -1.69742465e-06
 -1.72463199e-06]",1.6488937139511108,0,0
6,6,2024-09-19 21:12:32.669228032,TASK_BEGIN,11,0.5384728935028553,0.0394284814393915,-1.336149608843791,0.5721155209641196,2.277371805338208,-0.2170138783832689,7.5567592718183985,-0.5545919533056278,1,2024-09-19 21:12:35.137559814,1726780355.1375606,2024-09-19 21:12:35.137560576,0,[-0.59504277  0.16592547 -0.678311    0.7033393 ],-1.0,-4.90099501,[-0.59504277  0.16592547 -0.678311    0.7033393 ],[-0.59504277  0.16592547 -0.678311    0.7033393 ],[1.23645581 0.66381899 0.42469975],"[ 1.22865163e+00  8.77818751e-01  4.52680615e-01  1.20541314e+00
  8.95263327e-01  4.24779403e-01 -2.32384907e-02  1.74445766e-02
 -2.79012126e-02  5.00451304e-02  5.00451292e-02 -5.47721601e-09
  8.42648616e-09 -2.16653880e-15  1.38654438e-02 -1.82506356e-03
  1.64237634e-02  3.07185104e-09 -4.72592467e-09  2.52644323e-18
 -1.38654439e-02  1.82506348e-03 -1.64208974e-02 -1.69742465e-06
 -1.72463199e-06]",1.6488937139511108,0,0
7,7,2024-09-19 21:12:33.619308032,TASK_BEGIN,11,0.5287895170165923,0.0644794879259372,-1.1606561079439408,0.6032627399881973,2.4405326935159706,-0.236320893534487,8.168061422140768,-0.6992635487905171,1,2024-09-19 21:12:35.679692871,1726780355.6796935,2024-09-19 21:12:35.679693568,0,[ 0.54940486 -0.99977124 -0.04009387 -0.17976728],-1.0,-9.561792499119552,[ 0.54940486 -0.99977124 -0.04009387 -0.17976728],[ 0.54940486 -0.99977124 -0.04009387 -0.17976728],[1.23645581 0.66381899 0.42469975],"[ 1.20977055e+00  7.21915637e-01  4.37274141e-01  1.20161032e+00
  7.27529308e-01  4.24992057e-01 -8.16023369e-03  5.61367046e-03
 -1.22820835e-02  2.92075996e-02  1.88895021e-02 -7.36123113e-04
  1.07854150e-03  1.11952353e-02  1.23219935e-04 -1.62936515e-03
  6.97902695e-04  6.27448952e-03  2.35762675e-04  7.28660612e-03
  1.35233558e-02 -2.36876168e-02 -9.85609534e-04 -1.35335555e-03
  1.47348212e-03]",1.0054616928100586,0,0
8,8,2024-09-19 21:12:33.683060736,TASK_BEGIN,11,0.5228993534634846,0.0858857237006889,-1.0059640855516454,0.6331101997238935,2.5559381229211176,-0.2491768651665397,8.626332224176949,-0.8116694266504503,1,2024-09-19 21:12:35.785691895,1726780355.7856922,2024-09-19 21:12:35.785692160,0,[ 0.41461787 -0.81035185 -0.02604354  0.06462671],-0.0,-9.466174574128356,[ 0.41461787 -0.81035185 -0.02604354  0.06462671],[ 0.41461787 -0.81035185 -0.02604354  0.06462671],[1.23645581 0.66381899 0.42469975],"[ 1.22350495e+00  6.94388972e-01  4.36327134e-01  1.21438809e+00
  7.01525393e-01  4.25526655e-01 -9.11685796e-03  7.13642081e-03
 -1.08004789e-02  4.20055600e-02  3.31415517e-02  4.99853463e-03
 -6.08895746e-03 -8.24060644e-02  1.84747257e-03 -2.31046165e-03
  1.05049472e-03 -1.39465578e-02 -4.41281003e-02 -9.17574957e-02
  9.20975321e-03 -1.86180299e-02 -6.67350379e-04  2.22214050e-02
  2.38353837e-02]",0.8926781415939331,0,0
9,9,2024-09-19 21:12:33.756231936,TASK_BEGIN,11,0.5210117020427646,0.103762638348496,-0.8693291753293639,0.6610135652653246,2.6264763805094917,-0.2557384150041792,8.945340052432396,-0.8937708908264169,1,2024-09-19 21:12:35.996728027,1726780355.9967284,2024-09-19 21:12:35.996728320,0,[-0.03724696 -0.05772136 -0.02211842 -0.08250453],-0.0,-9.277797700103202,[-0.03724696 -0.05772136 -0.02211842 -0.08250453],[-0.03724696 -0.05772136 -0.02211842 -0.08250453],[1.23645581 0.66381899 0.42469975],"[ 1.22207675e+00  6.89540394e-01  4.34751850e-01  1.22749232e+00
  6.80963998e-01  4.24812783e-01  5.41556971e-03 -8.57639624e-03
 -9.93906605e-03  3.76241452e-02  4.50859543e-02 -5.86591613e-03
 -6.34024334e-03 -2.40453754e-01  3.27081876e-03 -5.18855092e-04
 -1.87378443e-03 -1.79615760e-02  1.44446817e-02 -7.41650240e-03
 -7.48159307e-04 -1.62287885e-03 -5.89359183e-04 -1.93928096e-02
 -1.31049723e-02]",0.14007194340229034,0,0
10,10,2024-09-19 21:12:33.822112000,TASK_BEGIN,11,0.5231525805799937,0.1183789382799054,-0.7479609461629461,0.686263315000369,2.6569022579270367,-0.2564084694897503,9.144067678498129,-0.9484640331543832,1,2024-09-19 21:12:35.996728027,1726780355.9967284,2024-09-19 21:12:35.996728320,0,[-0.03724696 -0.05772136 -0.02211842 -0.08250453],-0.0,-9.277797700103202,[-0.03724696 -0.05772136 -0.02211842 -0.08250453],[-0.03724696 -0.05772136 -0.02211842 -0.08250453],[1.23645581 0.66381899 0.42469975],"[ 1.22207675e+00  6.89540394e-01  4.34751850e-01  1.22749232e+00
  6.80963998e-01  4.24812783e-01  5.41556971e-03 -8.57639624e-03
 -9.93906605e-03  3.76241452e-02  4.50859543e-02 -5.86591613e-03
 -6.34024334e-03 -2.40453754e-01  3.27081876e-03 -5.18855092e-04
 -1.87378443e-03 -1.79615760e-02  1.44446817e-02 -7.41650240e-03
 -7.48159307e-04 -1.62287885e-03 -5.89359183e-04 -1.93928096e-02
 -1.31049723e-02]",0.14007194340229034,0,0
