,Unnamed: 0,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id,dateTimestamps,floatTimestamps,timestamps,episode,actions,rewards,discounted_rewards,chosen_actions,optimal_actions,states,continuous_optimal,binary_optimal,discrete_optimal
1,1,2024-09-17 12:33:04.949667072,TASK_BEGIN,8,-0.5858486215221572,0.1249198438599766,-3.5540276400985844,0.9367817835988984,-1.7588897224652706,-0.1798394161196954,-4.01122799675824,-0.0120236835075014,0,2024-09-17 12:33:06.509018066,1726576386.5090184,2024-09-17 12:33:06.509018368,0,1.0,0.1,0.9561792499119549,[0.28822894 0.71177106],[0.28822894 0.71177106],"[ 0.86111111  0.29296875  0.48828125  1.          0.          1.
  1.          0.          1.          0.3203125  -0.8         0.5       ]",0.0795502613745023,0,0
2,2,2024-09-17 12:33:05.026902784,TASK_BEGIN,8,-0.5845630989286704,0.1660801030028003,-4.249494557673089,1.132230018295852,-1.743757895013479,-0.1493288959282943,-3.533925020864273,-0.5470033491591901,0,2024-09-17 12:33:06.509018066,1726576386.5090184,2024-09-17 12:33:06.509018368,0,1.0,0.1,0.9561792499119549,[0.28822894 0.71177106],[0.28822894 0.71177106],"[ 0.86111111  0.29296875  0.48828125  1.          0.          1.
  1.          0.          1.          0.3203125  -0.8         0.5       ]",0.0795502613745023,0,0
3,3,2024-09-17 12:33:05.088519168,TASK_BEGIN,8,-0.586022409276872,0.2040550386039736,-4.919408250542317,1.3230239033725426,-1.724066345583151,-0.1231335991493598,-3.0839657164485037,-1.055197350994476,0,2024-09-17 12:33:06.509018066,1726576386.5090184,2024-09-17 12:33:06.509018368,0,1.0,0.1,0.9561792499119549,[0.28822894 0.71177106],[0.28822894 0.71177106],"[ 0.86111111  0.29296875  0.48828125  1.          0.          1.
  1.          0.          1.          0.3203125  -0.8         0.5       ]",0.0795502613745023,0,0
4,4,2024-09-17 12:33:05.150803968,TASK_BEGIN,8,-0.59065771317996,0.2374753282449807,-5.551743172149326,1.5069261414770392,-1.6988578166089332,-0.1026211265502852,-2.6606508317644977,-1.5271837179899082,0,2024-09-17 12:33:06.509018066,1726576386.5090184,2024-09-17 12:33:06.509018368,0,1.0,0.1,0.9561792499119549,[0.28822894 0.71177106],[0.28822894 0.71177106],"[ 0.86111111  0.29296875  0.48828125  1.          0.          1.
  1.          0.          1.          0.3203125  -0.8         0.5       ]",0.0795502613745023,0,0
5,5,2024-09-17 12:33:05.228461056,TASK_BEGIN,8,-0.5990715206026628,0.2653299323732544,-6.137968747552444,1.682299205528345,-1.666756298450773,-0.088911750596396,-2.249918650524932,-1.9579286053401463,0,2024-09-17 12:33:06.509018066,1726576386.5090184,2024-09-17 12:33:06.509018368,0,1.0,0.1,0.9561792499119549,[0.28822894 0.71177106],[0.28822894 0.71177106],"[ 0.86111111  0.29296875  0.48828125  1.          0.          1.
  1.          0.          1.          0.3203125  -0.8         0.5       ]",0.0795502613745023,0,0
6,6,2024-09-17 12:33:05.290945024,TASK_BEGIN,8,-0.611968475221505,0.2869855694096829,-6.672716074166639,1.847990553485452,-1.626184872075866,-0.0827710733812466,-1.8284822451407756,-2.3465003875323283,0,2024-09-17 12:33:06.509018066,1726576386.5090184,2024-09-17 12:33:06.509018368,0,1.0,0.1,0.9561792499119549,[0.28822894 0.71177106],[0.28822894 0.71177106],"[ 0.86111111  0.29296875  0.48828125  1.          0.          1.
  1.          0.          1.          0.3203125  -0.8         0.5       ]",0.0795502613745023,0,0
7,7,2024-09-17 12:33:06.213472000,TASK_BEGIN,8,-0.6301093505558647,0.302175422039128,-7.152991900385537,2.003113057676736,-1.5759287073191874,-0.0844768691553067,-1.3701777055523932,-2.6952814654065893,0,2024-09-17 12:33:07.167016112,1726576387.1670163,2024-09-17 12:33:07.167016192,0,0.0,0.1,2.0638571635634455,[9.99211035e-01 7.88965175e-04],[9.99211035e-01 7.88965175e-04],"[ 0.68055556  0.29296875  0.48828125  1.          0.          1.
  1.          0.          1.          0.15820312 -0.2         0.3       ]",0.32801891328905824,0,0
8,8,2024-09-17 12:33:06.275558912,TASK_BEGIN,8,-0.6543133488142447,0.3109718338416071,-7.577264399308036,2.146811770876087,-1.515904788835056,-0.0936884036315073,-0.8519258642286488,-3.009094115430195,0,2024-09-17 12:33:07.167016112,1726576387.1670163,2024-09-17 12:33:07.167016192,0,0.0,0.1,2.0638571635634455,[9.99211035e-01 7.88965175e-04],[9.99211035e-01 7.88965175e-04],"[ 0.68055556  0.29296875  0.48828125  1.          0.          1.
  1.          0.          1.          0.15820312 -0.2         0.3       ]",0.32801891328905824,0,0
9,9,2024-09-17 12:33:06.352871936,TASK_BEGIN,8,-0.6854494506374177,0.3137501357487879,-7.944881624896916,2.27813329341756,-1.4478531298583026,-0.1093765304519244,-0.2574389821763833,-3.2944766764706306,0,2024-09-17 12:33:07.167016112,1726576387.1670163,2024-09-17 12:33:07.167016192,0,0.0,0.1,2.0638571635634455,[9.99211035e-01 7.88965175e-04],[9.99211035e-01 7.88965175e-04],"[ 0.68055556  0.29296875  0.48828125  1.          0.          1.
  1.          0.          1.          0.15820312 -0.2         0.3       ]",0.32801891328905824,0,0
10,10,2024-09-17 12:33:06.422474240,TASK_BEGIN,8,-0.7243312934418593,0.3111386574376124,-8.256264047339744,2.3961299750547456,-1.3756278559139226,-0.1298607029953085,0.4216591910087269,-3.5591479296205004,0,2024-09-17 12:33:07.779047119,1726576387.7790473,2024-09-17 12:33:07.779047168,0,0.0,0.1,2.965523050004307,[1.00000000e+00 4.05459193e-10],[1.00000000e+00 4.05459193e-10],"[ 0.51388889  0.29296875  0.48828125  1.          0.          1.
  1.          0.          1.          0.26367188  1.         -0.1       ]",0.3263827287955084,0,0
