,Unnamed: 0,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id,timestamps,floatTimestamps,dateTimestamps,episode,states,actions,rewards,chosen_actions,optimal_actions,desired_goal,achieved_goal,numDemonstrations,steps,seed,continuous_optimal,binary_optimal,discrete_optimal
1,1,2024-09-23 20:56:40.995780096,TASK_BEGIN,15,0.627777162721574,-0.0315610149505522,-1.7915736747192954,0.3872722898001206,0.3493171964483653,-0.0404180245193908,0.45729639942553,0.8422838256868237,3,2024-09-23 20:56:40.620908032,1727125000.620908,2024-09-23 20:56:40.620908203,0,"[ 1.34451396e+00  7.50574697e-01  5.24610809e-01  1.39766216e+00
  6.13744003e-01  4.24784493e-01  5.31482031e-02 -1.36830695e-01
 -9.98263160e-02  3.03127072e-06  1.25811211e-06 -1.40819565e-06
 -1.00363741e-06 -7.08842621e-13 -4.15566745e-05 -2.30544639e-05
  1.56849427e-04  7.88882273e-07  5.62245566e-07  2.35953847e-19
  4.15707347e-05  2.30347361e-05 -1.56851691e-04  3.33291491e-07
 -3.33291490e-07]","[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",-1.0,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",[ 0.24413858 -0.9998468  -0.08552738  0.29791704],[1.32468057 0.70936378 0.49062906],[1.3976622  0.61374397 0.42470209],19,651,652,0.7188546872958904,0,0
2,2,2024-09-23 20:56:41.066080000,TASK_BEGIN,15,0.6206443466622186,-0.0642233460296431,-1.5773335969576103,0.4956246256195764,0.1952225254202372,-0.0319296704119997,1.314253124297707,0.8471453137817319,3,2024-09-23 20:56:40.677906944,1727125000.677907,2024-09-23 20:56:40.677906982,0,"[ 1.34456841e+00  7.50606144e-01  5.24394989e-01  1.39766217e+00
  6.13743988e-01  4.24784491e-01  5.30937632e-02 -1.36862157e-01
 -9.96104977e-02  3.05287590e-06  1.23650694e-06 -8.10424791e-07
 -5.77599169e-07 -2.36233284e-13 -4.15877500e-05 -2.30472294e-05
  1.56913011e-04  4.54006822e-07  3.23575940e-07 -2.79468451e-18
  4.15958418e-05  2.30358760e-05 -1.56914310e-04  3.33323244e-07
 -3.33323243e-07]","[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",-1.0,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",[ 0.24385352 -0.9998493  -0.08311898  0.29861385],[1.32468057 0.70936378 0.49062906],[1.3976622  0.61374397 0.42470209],19,651,652,0.7188225276346263,0,0
3,3,2024-09-23 20:56:41.132582912,TASK_BEGIN,15,0.6124973972955363,-0.0959862174881987,-1.3785246294108835,0.5957549819104042,0.0472002711597195,-0.0246285779328584,2.097824531478196,0.8546198089672831,3,2024-09-23 20:56:40.734909184,1727125000.7349093,2024-09-23 20:56:40.734908936,0,"[ 1.34462289e+00  7.50637593e-01  5.24179080e-01  1.39766218e+00
  6.13743979e-01  4.24784490e-01  5.30392896e-02 -1.36893613e-01
 -9.93945894e-02  3.07450247e-06  1.21488037e-06 -4.66404062e-07
 -3.32411597e-07 -7.97025870e-14 -4.16162294e-05 -2.30435518e-05
  1.56976016e-04  2.61283564e-07  1.86219833e-07 -1.81639109e-19
  4.16208862e-05  2.30370178e-05 -1.56976761e-04  3.33354958e-07
 -3.33354957e-07]","[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",-1.0,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",[ 0.24356815 -0.99985176 -0.08070867  0.2993107 ],[1.32468057 0.70936378 0.49062906],[1.3976622  0.61374397 0.42470209],19,651,652,0.7187915422209781,0,0
4,4,2024-09-23 20:56:41.196561152,TASK_BEGIN,15,0.6025107381114438,-0.1262128497875068,-1.2007747207972022,0.6843014839820445,-0.0919218066945202,-0.0190430394379783,2.783882689904744,0.8646467994909136,3,2024-09-23 20:56:40.849906176,1727125000.8499062,2024-09-23 20:56:40.849906006,0,"[ 1.34473194e+00  7.50700493e-01  5.23746994e-01  1.39766219e+00
  6.13743971e-01  4.24784490e-01  5.29302488e-02 -1.36956522e-01
 -9.89625044e-02  3.11781955e-06  1.17156330e-06 -1.54476149e-07
 -1.10096947e-07 -1.06874823e-14 -4.16692448e-05 -2.30414718e-05
  1.57100920e-04  8.65388835e-08  6.16772682e-08 -4.78716616e-20
  4.16707872e-05  2.30393077e-05 -1.57101165e-04  3.33418264e-07
 -3.33418264e-07]","[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",-1.0,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",[ 0.242997   -0.9998566  -0.0758827   0.30070436],[1.32468057 0.70936378 0.49062906],[1.3976622  0.61374397 0.42470209],19,651,652,0.7187212749576881,0,0
5,5,2024-09-23 20:56:41.266073088,TASK_BEGIN,15,0.5898209497633884,-0.1542906340594004,-1.0487364911263108,0.7589475707268416,-0.2198794213525134,-0.0154620436332942,3.3538820446172357,0.8772608801493649,3,2024-09-23 20:56:40.905494528,1727125000.9054945,2024-09-23 20:56:40.905494141,0,"[ 1.34478650e+00  7.50731946e-01  5.23530818e-01  1.39766219e+00
  6.13743970e-01  4.24784489e-01  5.28756835e-02 -1.36987976e-01
 -9.87463286e-02  3.13950993e-06  1.14987291e-06 -8.89018843e-08
 -6.33614063e-08 -4.99810867e-15 -4.16947561e-05 -2.30417012e-05
  1.57162978e-04  4.98036115e-08  3.54956129e-08  1.90733734e-18
  4.16956438e-05  2.30404557e-05 -1.57163119e-04  3.33449858e-07
 -3.33449857e-07]","[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",-1.0,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",[ 0.24271113 -0.9998589  -0.07346686  0.3014012 ],[1.32468057 0.70936378 0.49062906],[1.3976622  0.61374397 0.42470209],19,651,652,0.718678180185063,0,0
6,6,2024-09-23 20:56:41.335550976,TASK_BEGIN,15,0.5735430796825143,-0.179651143078747,-0.9259928138842892,0.8185192890903794,-0.3350254968672395,-0.0139141020517465,3.794377079530197,0.8929090240406066,3,2024-09-23 20:56:40.962019584,1727125000.9620197,2024-09-23 20:56:40.962019043,0,"[ 1.34484110e+00  7.50763400e-01  5.23314554e-01  1.39766219e+00
  6.13743969e-01  4.24784489e-01  5.28210890e-02 -1.37019431e-01
 -9.85300643e-02  3.16122147e-06  1.12816138e-06 -5.11635287e-08
 -3.64648416e-08 -3.11542778e-15 -4.17199269e-05 -2.30423225e-05
  1.57224826e-04  2.86622560e-08  2.04279230e-08 -1.29639845e-18
  4.17204377e-05  2.30416057e-05 -1.57224907e-04  3.33481411e-07
 -3.33481410e-07]","[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",-1.0,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",[ 0.24242508 -0.99986124 -0.07104918  0.30209798],[1.32468057 0.70936378 0.49062906],[1.3976622  0.61374397 0.42470209],19,651,652,0.7186379915989731,0,0
7,7,2024-09-23 20:56:42.274302976,TASK_BEGIN,15,0.552847099843557,-0.201791131183725,-0.8349348782103797,0.8628765241216749,-0.4362691313004851,-0.0142029057924987,4.096885936828719,0.912535851549763,3,2024-09-23 20:56:42.000150528,1727125002.0001504,2024-09-23 20:56:42.000150146,0,"[ 1.34854464e+00  7.22573981e-01  5.19836572e-01  1.39766219e+00
  6.13743967e-01  4.24784489e-01  4.91175496e-02 -1.08830014e-01
 -9.50520832e-02  1.70540429e-04  4.09511850e-04 -2.45387576e-12
 -1.74890444e-12 -2.18208276e-15  9.45326575e-05 -2.81804174e-04
  1.36635990e-04  1.37469067e-12  9.79751866e-13 -1.87427951e-18
 -9.45326575e-05  2.81804174e-04 -1.36635990e-04 -1.30518099e-04
  1.46644533e-04]","[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",-1.0,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",[ 0.25335005 -0.99917215 -0.23660654  0.3931692 ],[1.32468057 0.70936378 0.49062906],[1.3976622  0.61374397 0.42470209],19,651,652,0.7381999224873994,0,0
8,8,2024-09-23 20:56:42.337169920,TASK_BEGIN,15,0.5270822743953962,-0.2203043168355833,-0.77653400605661,0.8926668985870534,-0.5229267899582499,-0.0159931485747711,4.258279842304981,0.937351980151762,3,2024-09-23 20:56:42.000150528,1727125002.0001504,2024-09-23 20:56:42.000150146,0,"[ 1.34854464e+00  7.22573981e-01  5.19836572e-01  1.39766219e+00
  6.13743967e-01  4.24784489e-01  4.91175496e-02 -1.08830014e-01
 -9.50520832e-02  1.70540429e-04  4.09511850e-04 -2.45387576e-12
 -1.74890444e-12 -2.18208276e-15  9.45326575e-05 -2.81804174e-04
  1.36635990e-04  1.37469067e-12  9.79751866e-13 -1.87427951e-18
 -9.45326575e-05  2.81804174e-04 -1.36635990e-04 -1.30518099e-04
  1.46644533e-04]","[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",-1.0,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",[ 0.25335005 -0.99917215 -0.23660654  0.3931692 ],[1.32468057 0.70936378 0.49062906],[1.3976622  0.61374397 0.42470209],19,651,652,0.7381999224873994,0,0
9,9,2024-09-23 20:56:42.415278080,TASK_BEGIN,15,0.4958640174325207,-0.2349175616402477,-0.7500837989249791,0.9090287383156428,-0.5945915875333082,-0.0189088327519537,4.281149596927492,0.9684675185283504,3,2024-09-23 20:56:42.056154368,1727125002.0561545,2024-09-23 20:56:42.056154053,0,"[ 1.34858116e+00  7.22634511e-01  5.19621088e-01  1.39766219e+00
  6.13743967e-01  4.24784489e-01  4.90810319e-02 -1.08890543e-01
 -9.48365986e-02  7.78486597e-05  5.14501968e-04 -1.41221767e-12
 -1.00650721e-12 -2.18335629e-15 -5.76349046e-05  6.97317782e-06
  1.61464571e-04  7.91136296e-13  5.63850164e-13  4.02350364e-19
  5.76349046e-05 -6.97317784e-06 -1.61464571e-04 -6.08286230e-05
  6.92266674e-05]","[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",-1.0,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",[ 0.25083598 -0.9991357  -0.24449125  0.3954173 ],[1.32468057 0.70936378 0.49062906],[1.3976622  0.61374397 0.42470209],19,651,652,0.7381742627371329,0,0
10,10,2024-09-23 20:56:42.486886912,TASK_BEGIN,15,0.4590645173833919,-0.2455114664610337,-0.753154649475677,0.913346092401397,-0.6511544162665032,-0.0225951902043826,4.173680639551567,1.0066177748325031,3,2024-09-23 20:56:42.114151424,1727125002.1141515,2024-09-23 20:56:42.114151123,0,"[ 1.34863854e+00  7.22661393e-01  5.19402511e-01  1.39766219e+00
  6.13743967e-01  4.24784489e-01  4.90236478e-02 -1.08917425e-01
 -9.46180214e-02  3.04391877e-05  5.68315959e-04 -8.12736837e-13
 -5.79251843e-13 -2.18396012e-15 -4.06857230e-05 -2.53147255e-05
  1.58029196e-04  4.55298964e-13  3.24500331e-13  1.02525494e-18
  4.06857230e-05  2.53147255e-05 -1.58029196e-04 -3.23087851e-05
  3.66821720e-05]","[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",-1.0,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",[ 0.25111097 -0.9991818  -0.23962267  0.39585185],[1.32468057 0.70936378 0.49062906],[1.3976622  0.61374397 0.42470209],19,651,652,0.7379822890774599,0,0
