,Unnamed: 0,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id,timestamps,floatTimestamps,dateTimestamps,episode,states,actions,rewards,chosen_actions,optimal_actions,desired_goal,achieved_goal,numDemonstrations,steps,seed,continuous_optimal,binary_optimal,discrete_optimal
1,115,2024-09-17 12:46:07.269496832,TASK_BEGIN,8,-1.3497642214348358,3.097076647317305,-2.319245846512049,-2.3216670317985035,0.1863926238480325,0.5364399632598437,-9.13461842373493,1.2614762657009957,2,2024-09-17 12:46:07.665649664,1726577167.6656497,2024-09-17 12:46:07.665649158,0,"[ 1.35761236e+00  7.49160253e-01  5.34398691e-01  1.26025236e+00
  6.03259617e-01  4.24757513e-01 -9.73599967e-02 -1.45900636e-01
 -1.09641178e-01  2.43326468e-06  1.53880444e-06 -2.88713263e-08
  4.44174251e-08 -1.54912293e-15 -5.80592293e-03 -2.27286227e-05
  1.09089769e-04  1.62724006e-08 -2.50344625e-08  1.53127074e-18
  5.80592231e-03  2.27282160e-05 -9.38537876e-05  1.16006165e-07
  8.33966207e-08]","[0.24999237060546875, 0.0009765625, -0.0009765625, 0.0]",-1.0,"[0.24999237060546875, 0.0009765625, -0.0009765625, 0.0]",[-0.4657372  -0.9999653  -0.27516812  0.25612387],[1.30454311 0.78273444 0.53933634],[1.26025236 0.60325962 0.42470209],21,351,1177,0.5601835942477689,0,0
2,116,2024-09-17 12:46:07.331008768,TASK_BEGIN,8,-1.3450030064210972,3.109761800078455,-2.433411032600541,-2.1520343787563574,0.1657947741540268,0.5441914185243928,-9.555383956691374,1.3850429286214714,2,2024-09-17 12:46:07.724645376,1726577167.7246454,2024-09-17 12:46:07.724645008,0,"[ 1.36571123e+00  7.49191220e-01  5.34245491e-01  1.26025236e+00
  6.03259617e-01  4.24769027e-01 -1.05458871e-01 -1.45931604e-01
 -1.09476463e-01  2.29369830e-06  1.83043945e-06 -1.65741696e-08
  2.54987225e-08 -1.97896826e-15 -5.88693375e-03 -2.30462237e-05
  1.04299593e-04  9.31711994e-09 -1.43340307e-08  2.84453921e-18
  5.88693339e-03  2.30459908e-05 -9.55777607e-05  2.00933176e-07
 -9.70916743e-08]","[0.24999237060546875, 0.0009765625, -0.0009765625, 0.0]",-1.0,"[0.24999237060546875, 0.0009765625, -0.0009765625, 0.0]",[-0.49639747 -0.99995404 -0.33921614  0.254376  ],[1.30454311 0.78273444 0.53933634],[1.26025236 0.60325962 0.42470209],21,351,1177,0.5624362182315569,0,0
3,117,2024-09-17 12:46:07.393018112,TASK_BEGIN,8,-1.331127001984333,3.1156417505870264,-2.5258900998470333,-1.9824451652744512,0.1208890960974777,0.5527709235766363,-10.07537716323346,1.5009758958814552,2,2024-09-17 12:46:07.724645376,1726577167.7246454,2024-09-17 12:46:07.724645008,0,"[ 1.36571123e+00  7.49191220e-01  5.34245491e-01  1.26025236e+00
  6.03259617e-01  4.24769027e-01 -1.05458871e-01 -1.45931604e-01
 -1.09476463e-01  2.29369830e-06  1.83043945e-06 -1.65741696e-08
  2.54987225e-08 -1.97896826e-15 -5.88693375e-03 -2.30462237e-05
  1.04299593e-04  9.31711994e-09 -1.43340307e-08  2.84453921e-18
  5.88693339e-03  2.30459908e-05 -9.55777607e-05  2.00933176e-07
 -9.70916743e-08]","[0.24999237060546875, 0.0009765625, -0.0009765625, 0.0]",-1.0,"[0.24999237060546875, 0.0009765625, -0.0009765625, 0.0]",[-0.49639747 -0.99995404 -0.33921614  0.254376  ],[1.30454311 0.78273444 0.53933634],[1.26025236 0.60325962 0.42470209],21,351,1177,0.5624362182315569,0,0
4,118,2024-09-17 12:46:07.470679808,TASK_BEGIN,8,-1.3052228325849862,3.1111331195840526,-2.5875522552863166,-1.820315884410802,0.0520849821860019,0.5615435256757995,-10.68020104873959,1.6085346807970038,2,2024-09-17 12:46:07.724645376,1726577167.7246454,2024-09-17 12:46:07.724645008,0,"[ 1.36571123e+00  7.49191220e-01  5.34245491e-01  1.26025236e+00
  6.03259617e-01  4.24769027e-01 -1.05458871e-01 -1.45931604e-01
 -1.09476463e-01  2.29369830e-06  1.83043945e-06 -1.65741696e-08
  2.54987225e-08 -1.97896826e-15 -5.88693375e-03 -2.30462237e-05
  1.04299593e-04  9.31711994e-09 -1.43340307e-08  2.84453921e-18
  5.88693339e-03  2.30459908e-05 -9.55777607e-05  2.00933176e-07
 -9.70916743e-08]","[0.24999237060546875, 0.0009765625, -0.0009765625, 0.0]",-1.0,"[0.24999237060546875, 0.0009765625, -0.0009765625, 0.0]",[-0.49639747 -0.99995404 -0.33921614  0.254376  ],[1.30454311 0.78273444 0.53933634],[1.26025236 0.60325962 0.42470209],21,351,1177,0.5624362182315569,0,0
5,119,2024-09-17 12:46:08.419127040,TASK_BEGIN,8,-1.2651084156256034,3.092483478269314,-2.611962612842862,-1.672345675453343,-0.0405825310536785,0.5703544004286881,-11.354961817168428,1.7073224643978269,2,2024-09-17 12:46:08.515655168,1726577168.515655,2024-09-17 12:46:08.515655018,0,"[ 1.40010118e+00  7.49632791e-01  5.31892009e-01  1.26025236e+00
  6.03259616e-01  4.24784483e-01 -1.39848822e-01 -1.46373175e-01
 -1.07107526e-01  2.43184751e-06  1.85751760e-06 -7.22239064e-12
  1.11113664e-11 -2.19650090e-15 -5.87802032e-03 -2.30207387e-05
  9.20143188e-05  4.04606278e-12 -6.22469049e-12  1.83458432e-18
  5.87802032e-03  2.30207386e-05 -9.20106672e-05  2.97337524e-07
 -2.97326308e-07]","[0.24999237060546875, 0.0009765625, -0.0009765625, 0.0]",-1.0,"[0.24999237060546875, 0.0009765625, -0.0009765625, 0.0]",[-0.62063485 -0.99976224 -0.4713911   0.20689903],[1.30454311 0.78273444 0.53933634],[1.26025236 0.60325962 0.42470209],21,351,1177,0.5802948307860006,0,0
6,120,2024-09-17 12:46:08.484878848,TASK_BEGIN,8,-1.2094668156320534,3.055932567650941,-2.5953180512501497,-1.5441034789833077,-0.1571757609828434,0.5795052163802333,-12.084873275312823,1.7973160832280248,2,2024-09-17 12:46:08.515655168,1726577168.515655,2024-09-17 12:46:08.515655018,0,"[ 1.40010118e+00  7.49632791e-01  5.31892009e-01  1.26025236e+00
  6.03259616e-01  4.24784483e-01 -1.39848822e-01 -1.46373175e-01
 -1.07107526e-01  2.43184751e-06  1.85751760e-06 -7.22239064e-12
  1.11113664e-11 -2.19650090e-15 -5.87802032e-03 -2.30207387e-05
  9.20143188e-05  4.04606278e-12 -6.22469049e-12  1.83458432e-18
  5.87802032e-03  2.30207386e-05 -9.20106672e-05  2.97337524e-07
 -2.97326308e-07]","[0.24999237060546875, 0.0009765625, -0.0009765625, 0.0]",-1.0,"[0.24999237060546875, 0.0009765625, -0.0009765625, 0.0]",[-0.62063485 -0.99976224 -0.4713911   0.20689903],[1.30454311 0.78273444 0.53933634],[1.26025236 0.60325962 0.42470209],21,351,1177,0.5802948307860006,0,0
7,121,2024-09-17 12:46:08.550368256,TASK_BEGIN,8,-1.1378946147844515,2.997893843829936,-2.5355694969850413,-1.4398665454378805,-0.2973733350945029,0.5896454902877644,-12.85605013590466,1.8789199729965549,2,2024-09-17 12:46:08.515655168,1726577168.515655,2024-09-17 12:46:08.515655018,0,"[ 1.40010118e+00  7.49632791e-01  5.31892009e-01  1.26025236e+00
  6.03259616e-01  4.24784483e-01 -1.39848822e-01 -1.46373175e-01
 -1.07107526e-01  2.43184751e-06  1.85751760e-06 -7.22239064e-12
  1.11113664e-11 -2.19650090e-15 -5.87802032e-03 -2.30207387e-05
  9.20143188e-05  4.04606278e-12 -6.22469049e-12  1.83458432e-18
  5.87802032e-03  2.30207386e-05 -9.20106672e-05  2.97337524e-07
 -2.97326308e-07]","[0.24999237060546875, 0.0009765625, -0.0009765625, 0.0]",-1.0,"[0.24999237060546875, 0.0009765625, -0.0009765625, 0.0]",[-0.62063485 -0.99976224 -0.4713911   0.20689903],[1.30454311 0.78273444 0.53933634],[1.26025236 0.60325962 0.42470209],21,351,1177,0.5802948307860006,0,0
8,122,2024-09-17 12:46:08.622023168,TASK_BEGIN,8,-1.0508471946654367,2.915159325427332,-2.431269844049069,-1.362645572721083,-0.4599388472076796,0.6015939016306011,-13.656535428728091,1.9531033157004587,2,2024-09-17 12:46:08.515655168,1726577168.515655,2024-09-17 12:46:08.515655018,0,"[ 1.40010118e+00  7.49632791e-01  5.31892009e-01  1.26025236e+00
  6.03259616e-01  4.24784483e-01 -1.39848822e-01 -1.46373175e-01
 -1.07107526e-01  2.43184751e-06  1.85751760e-06 -7.22239064e-12
  1.11113664e-11 -2.19650090e-15 -5.87802032e-03 -2.30207387e-05
  9.20143188e-05  4.04606278e-12 -6.22469049e-12  1.83458432e-18
  5.87802032e-03  2.30207386e-05 -9.20106672e-05  2.97337524e-07
 -2.97326308e-07]","[0.24999237060546875, 0.0009765625, -0.0009765625, 0.0]",-1.0,"[0.24999237060546875, 0.0009765625, -0.0009765625, 0.0]",[-0.62063485 -0.99976224 -0.4713911   0.20689903],[1.30454311 0.78273444 0.53933634],[1.26025236 0.60325962 0.42470209],21,351,1177,0.5802948307860006,0,0
9,123,2024-09-17 12:46:08.684089856,TASK_BEGIN,8,-0.9494445361521868,2.8051187868680385,-2.2812075686312325,-1.3141697242172314,-0.6423792618281666,0.616135842669409,-14.477377783362698,2.021671823339544,2,2024-09-17 12:46:08.515655168,1726577168.515655,2024-09-17 12:46:08.515655018,0,"[ 1.40010118e+00  7.49632791e-01  5.31892009e-01  1.26025236e+00
  6.03259616e-01  4.24784483e-01 -1.39848822e-01 -1.46373175e-01
 -1.07107526e-01  2.43184751e-06  1.85751760e-06 -7.22239064e-12
  1.11113664e-11 -2.19650090e-15 -5.87802032e-03 -2.30207387e-05
  9.20143188e-05  4.04606278e-12 -6.22469049e-12  1.83458432e-18
  5.87802032e-03  2.30207386e-05 -9.20106672e-05  2.97337524e-07
 -2.97326308e-07]","[0.24999237060546875, 0.0009765625, -0.0009765625, 0.0]",-1.0,"[0.24999237060546875, 0.0009765625, -0.0009765625, 0.0]",[-0.62063485 -0.99976224 -0.4713911   0.20689903],[1.30454311 0.78273444 0.53933634],[1.26025236 0.60325962 0.42470209],21,351,1177,0.5802948307860006,0,0
10,124,2024-09-17 12:46:08.745188864,TASK_BEGIN,8,-0.83516457230027,2.66597691241398,-2.085275677406841,-1.2947221040718937,-0.8409485764328776,0.6338643437177687,-15.313518135794345,2.087600942375668,2,2024-09-17 12:46:09.133519616,1726577169.1335196,2024-09-17 12:46:09.133519031,0,"[ 1.40083177e+00  7.49986745e-01  5.32533268e-01  1.26025236e+00
  6.03259616e-01  4.24784489e-01 -1.40579412e-01 -1.46727129e-01
 -1.07748779e-01  2.52229612e-06  1.76708690e-06 -1.65622810e-14
  2.54841318e-14 -2.19879359e-15  5.34206744e-03 -2.22229631e-05
  7.03107127e-05  9.28517256e-15 -1.42720627e-14 -1.06174560e-18
 -5.34206744e-03  2.22229631e-05 -7.03107046e-05  4.47751660e-07
 -4.47751632e-07]","[-0.2068634033203125, 0.0009765625, -0.0009765625, 0.0]",-1.0,"[-0.2068634033203125, 0.0009765625, -0.0009765625, 0.0]",[-0.7062262  -0.99911016 -0.51891774  0.17705938],[1.30454311 0.78273444 0.53933634],[1.26025236 0.60325962 0.42470209],21,351,1177,0.6229220417831248,0,0
