,Unnamed: 0,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id,dateTimestamps,floatTimestamps,timestamps,episode,actions,rewards,discounted_rewards,chosen_actions,optimal_actions,states,continuous_optimal,binary_optimal,discrete_optimal
1,1,2024-09-26 21:27:20.633010944,TASK_BEGIN,19,3.325924514928404,-0.2638863281919029,-2.53792383028504,1.367832798644882,0.4051969300186595,0.3791834006632746,2.14547945538887,-1.8020138849178613,2,2024-09-26 21:27:22.583730957,1727386042.5837317,2024-09-26 21:27:22.583731712,0,0.0,0.1,0.1,[1. 0.],[0.39888243 0.60111757],"[ 0.98611111  0.2734375   0.46875     1.          0.          1.
  1.          0.          1.          0.4609375  -0.8         0.46666667]",0.8159721067565435,0,0
2,2,2024-09-26 21:27:20.704450048,TASK_BEGIN,19,3.4800701555027422,-0.3552619508998812,-0.0785803214928691,1.0092202281521356,0.7378775475784799,0.3493670398719374,2.383458206908461,-1.7093672897446837,2,2024-09-26 21:27:22.583730957,1727386042.5837317,2024-09-26 21:27:22.583731712,0,0.0,0.1,0.1,[1. 0.],[0.39888243 0.60111757],"[ 0.98611111  0.2734375   0.46875     1.          0.          1.
  1.          0.          1.          0.4609375  -0.8         0.46666667]",0.8159721067565435,0,0
3,3,2024-09-26 21:27:20.772699136,TASK_BEGIN,19,3.6381821862061856,-0.4446227486195381,2.2185305542477307,0.6764590755878882,1.0537285100958589,0.3214749037675332,2.591443255473513,-1.6207575278026505,2,2024-09-26 21:27:22.583730957,1727386042.5837317,2024-09-26 21:27:22.583731712,0,0.0,0.1,0.1,[1. 0.],[0.39888243 0.60111757],"[ 0.98611111  0.2734375   0.46875     1.          0.          1.
  1.          0.          1.          0.4609375  -0.8         0.46666667]",0.8159721067565435,0,0
4,4,2024-09-26 21:27:20.835127296,TASK_BEGIN,19,3.798621486086056,-0.530621477484992,4.287927173934372,0.3796655163441662,1.3462907406242368,0.2961621059253203,2.7603773621777434,-1.5374471304644823,2,2024-09-26 21:27:22.583730957,1727386042.5837317,2024-09-26 21:27:22.583731712,0,0.0,0.1,0.1,[1. 0.],[0.39888243 0.60111757],"[ 0.98611111  0.2734375   0.46875     1.          0.          1.
  1.          0.          1.          0.4609375  -0.8         0.46666667]",0.8159721067565435,0,0
5,5,2024-09-26 21:27:21.763172096,TASK_BEGIN,19,3.959761811939508,-0.61209523898951,6.075044678478653,0.1274984355052388,1.610952849836781,0.2738652290864775,2.883286113316189,-1.4603938863127606,2,2024-09-26 21:27:23.856605957,1727386043.8566062,2024-09-26 21:27:23.856606208,0,1.0,0.1,2.299568541948448,[0. 1.],[0.52789316 0.47210684],"[ 0.63888889  0.2734375   0.46875     1.          0.          1.
  1.          0.          1.          0.31054688 -0.8         0.5       ]",0.8514065599832479,0,0
6,6,2024-09-26 21:27:21.830068992,TASK_BEGIN,19,4.120186538433659,-0.688105776696867,7.539938901563652,-0.0734290071819306,1.8450742323614036,0.2547895422754155,2.954536657554198,-1.3901642349613017,2,2024-09-26 21:27:23.856605957,1727386043.8566062,2024-09-26 21:27:23.856606208,0,1.0,0.1,2.299568541948448,[0. 1.],[0.52789316 0.47210684],"[ 0.63888889  0.2734375   0.46875     1.          0.          1.
  1.          0.          1.          0.31054688 -0.8         0.5       ]",0.8514065599832479,0,0
7,7,2024-09-26 21:27:21.896983808,TASK_BEGIN,19,4.278775322533382,-0.7579385270279682,8.660062813189885,-0.2190756540448963,2.047862890016894,0.2389204350953994,2.9686705111767258,-1.3268169250963568,2,2024-09-26 21:27:23.856605957,1727386043.8566062,2024-09-26 21:27:23.856606208,0,1.0,0.1,2.299568541948448,[0. 1.],[0.52789316 0.47210684],"[ 0.63888889  0.2734375   0.46875     1.          0.          1.
  1.          0.          1.          0.31054688 -0.8         0.5       ]",0.8514065599832479,0,0
8,8,2024-09-26 21:27:21.963862016,TASK_BEGIN,19,4.434622167776459,-0.8210625197225635,9.43106721852766,-0.3082608527890311,2.220027828025308,0.22606177860215,2.919497103240554,-1.2698220412233268,2,2024-09-26 21:27:23.856605957,1727386043.8566062,2024-09-26 21:27:23.856606208,0,1.0,0.1,2.299568541948448,[0. 1.],[0.52789316 0.47210684],"[ 0.63888889  0.2734375   0.46875     1.          0.          1.
  1.          0.          1.          0.31054688 -0.8         0.5       ]",0.8514065599832479,0,0
9,9,2024-09-26 21:27:22.022234880,TASK_BEGIN,19,4.586870750857176,-0.87707666662484,9.865658389721045,-0.3426595181406103,2.363233340173636,0.2159055917829499,2.8002342244833742,-1.2181259135525884,2,2024-09-26 21:27:23.856605957,1727386043.8566062,2024-09-26 21:27:23.856606208,0,1.0,0.1,2.299568541948448,[0. 1.],[0.52789316 0.47210684],"[ 0.63888889  0.2734375   0.46875     1.          0.          1.
  1.          0.          1.          0.31054688 -0.8         0.5       ]",0.8514065599832479,0,0
10,10,2024-09-26 21:27:22.097620224,TASK_BEGIN,19,4.734597600161589,-0.9256724851776232,9.991241127795522,-0.3265530068588638,2.479527777717917,0.2081133182832127,2.604947262906279,-1.170390769263224,2,2024-09-26 21:27:23.856605957,1727386043.8566062,2024-09-26 21:27:23.856606208,0,1.0,0.1,2.299568541948448,[0. 1.],[0.52789316 0.47210684],"[ 0.63888889  0.2734375   0.46875     1.          0.          1.
  1.          0.          1.          0.31054688 -0.8         0.5       ]",0.8514065599832479,0,0
