,Unnamed: 0,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id,dateTimestamps,floatTimestamps,timestamps,episode,actions,rewards,discounted_rewards,chosen_actions,optimal_actions,states,continuous_optimal,binary_optimal,discrete_optimal
1,1,2024-09-27 16:32:04.206217984,TASK_BEGIN,21,0.424280197696085,-0.8006930866373091,2.3764734606133096,0.9497337636302786,2.2722094650440496,-0.0005351124263895,3.241067780573508,0.6576914256048088,1,2024-09-27 16:32:04.404174072,1727454724.404174,2024-09-27 16:32:04.404174080,0,0,-2.595115304030557,-37.1665994882236,[1. 0. 0. 0.],[0.37626196 0.15857718 0.24736557 0.21779529],"[ 2.0419757e-03  9.4204497e-01  1.5142114e-02 -4.3807134e-01
 -5.6621088e-03 -5.6994190e-03  0.0000000e+00  0.0000000e+00
 -2.0000000e-01  2.0204197e-01 -1.1864245e+01]",1.505285194518103,0,0
2,2,2024-09-27 16:32:04.268704768,TASK_BEGIN,21,0.6444700780492144,-0.8333675891167038,2.718341755115909,0.895706406457992,2.63461165802922,-0.0732363495643585,3.887397110606659,1.345226290834563,1,2024-09-27 16:32:04.464184082,1727454724.4641843,2024-09-27 16:32:04.464184320,0,0,-2.5954856492716516,-41.59181196121574,[1. 0. 0. 0.],[0.36475995 0.15809726 0.27161103 0.20553176],"[ 2.24661827e-03  9.27154899e-01  1.51492525e-02 -4.89291281e-01
 -6.23165444e-03 -5.69703151e-03  0.00000000e+00  0.00000000e+00
 -2.00000003e-01  2.02246621e-01 -1.17451248e+01]",1.5066296378682318,0,0
3,3,2024-09-27 16:32:04.346018048,TASK_BEGIN,21,0.8524742517377591,-0.8639949142555059,3.0295237790849767,0.8514843022164146,2.9758636422564493,-0.1429126322946654,4.4808163950251165,2.0027987544263066,1,2024-09-27 16:32:04.524879883,1727454724.524881,2024-09-27 16:32:04.524880896,0,0,-2.907147025092769,-46.24092286902526,[1. 0. 0. 0.],[0.35074137 0.15612815 0.3003806  0.19274988],"[ 2.43576360e-03  9.10630703e-01  1.44021185e-02 -5.42654872e-01
 -7.80434581e-03 -2.57553160e-02  0.00000000e+00  0.00000000e+00
 -2.00000003e-01  2.02435762e-01 -1.16129313e+01]",1.509487096167445,0,0
4,4,2024-09-27 16:32:04.418784000,TASK_BEGIN,21,1.044007698089098,-0.8920842713471032,3.299243327416004,0.8201611346875624,3.290264258050589,-0.2091333308898249,5.004051946955026,2.6157878580178453,1,2024-09-27 16:32:04.615878174,1727454724.6158786,2024-09-27 16:32:04.615878656,0,0,-2.594954170537534,-52.787208146381595,[1. 0. 0. 0.],[0.33098514 0.1504945  0.33896868 0.17955168],"[ 2.7418137e-03  8.8269305e-01  1.5111482e-02 -6.2160611e-01
 -8.6586094e-03 -5.6956965e-03  0.0000000e+00  0.0000000e+00
 -2.0000000e-01  2.0274182e-01 -1.1389430e+01]",1.509874515369198,0,0
5,5,2024-09-27 16:32:05.350179840,TASK_BEGIN,21,1.2158659387426474,-0.9172765251810036,3.5182913902622586,0.8042590971857798,3.573728161660328,-0.271726621902319,5.442770868856948,3.172755639807546,1,2024-09-27 16:32:05.315818115,1727454725.3158185,2024-09-27 16:32:05.315818496,0,2,7.6920919880190555,-22.681385937847395,[0. 0. 1. 0.],[0.38569353 0.26963161 0.194545   0.15012985],"[ 5.2767596e-03  6.1896539e-01  5.5214543e-02 -4.1169322e-01
 -1.7553087e-02  1.9178413e-03  0.0000000e+00  0.0000000e+00
 -2.0000000e-01  2.0527676e-01 -9.2796087e+00]",1.5127326759124535,0,0
6,6,2024-09-27 16:32:05.427884032,TASK_BEGIN,21,1.365919829165247,-0.9393406197208152,3.679330368566383,0.8055539441996709,3.823718202127552,-0.330714219250033,5.786107243997298,3.665747023660003,1,2024-09-27 16:32:05.315818115,1727454725.3158185,2024-09-27 16:32:05.315818496,0,2,7.6920919880190555,-22.681385937847395,[0. 0. 1. 0.],[0.38569353 0.26963161 0.194545   0.15012985],"[ 5.2767596e-03  6.1896539e-01  5.5214543e-02 -4.1169322e-01
 -1.7553087e-02  1.9178413e-03  0.0000000e+00  0.0000000e+00
 -2.0000000e-01  2.0527676e-01 -9.2796087e+00]",1.5127326759124535,0,0
7,7,2024-09-27 16:32:05.489869056,TASK_BEGIN,21,1.493021936820453,-0.9581576388120416,3.777322059530536,0.8248757814179295,4.039019284508523,-0.3862141410462247,6.026683858477682,4.090433130994221,1,2024-09-27 16:32:05.315818115,1727454725.3158185,2024-09-27 16:32:05.315818496,0,2,7.6920919880190555,-22.681385937847395,[0. 0. 1. 0.],[0.38569353 0.26963161 0.194545   0.15012985],"[ 5.2767596e-03  6.1896539e-01  5.5214543e-02 -4.1169322e-01
 -1.7553087e-02  1.9178413e-03  0.0000000e+00  0.0000000e+00
 -2.0000000e-01  2.0527676e-01 -9.2796087e+00]",1.5127326759124535,0,0
8,8,2024-09-27 16:32:05.552355840,TASK_BEGIN,21,1.5968985638783426,-0.9737112252494248,3.810102464350994,0.8619034419455835,4.219457220941344,-0.4383487748718349,6.1603346185582,4.446111167252032,1,2024-09-27 16:32:05.315818115,1727454725.3158185,2024-09-27 16:32:05.315818496,0,2,7.6920919880190555,-22.681385937847395,[0. 0. 1. 0.],[0.38569353 0.26963161 0.194545   0.15012985],"[ 5.2767596e-03  6.1896539e-01  5.5214543e-02 -4.1169322e-01
 -1.7553087e-02  1.9178413e-03  0.0000000e+00  0.0000000e+00
 -2.0000000e-01  2.0527676e-01 -9.2796087e+00]",1.5127326759124535,0,0
9,9,2024-09-27 16:32:05.630042112,TASK_BEGIN,21,1.6780328271332003,-0.986090023417907,3.7789711593773054,0.9149901790765446,4.365656714841828,-0.4871941506764924,6.18550557316093,4.735496255465878,1,2024-09-27 16:32:05.315818115,1727454725.3158185,2024-09-27 16:32:05.315818496,0,2,7.6920919880190555,-22.681385937847395,[0. 0. 1. 0.],[0.38569353 0.26963161 0.194545   0.15012985],"[ 5.2767596e-03  6.1896539e-01  5.5214543e-02 -4.1169322e-01
 -1.7553087e-02  1.9178413e-03  0.0000000e+00  0.0000000e+00
 -2.0000000e-01  2.0527676e-01 -9.2796087e+00]",1.5127326759124535,0,0
10,10,2024-09-27 16:32:05.692075008,TASK_BEGIN,21,1.7375306989265646,-0.9954912862860468,3.689089613598548,0.9810967990440312,4.4789321932302535,-0.5327873607136099,6.1024883762444455,4.964247790982637,1,2024-09-27 16:32:05.315818115,1727454725.3158185,2024-09-27 16:32:05.315818496,0,2,7.6920919880190555,-22.681385937847395,[0. 0. 1. 0.],[0.38569353 0.26963161 0.194545   0.15012985],"[ 5.2767596e-03  6.1896539e-01  5.5214543e-02 -4.1169322e-01
 -1.7553087e-02  1.9178413e-03  0.0000000e+00  0.0000000e+00
 -2.0000000e-01  2.0527676e-01 -9.2796087e+00]",1.5127326759124535,0,0
