,Unnamed: 0,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id,dateTimestamps,floatTimestamps,timestamps,episode,actions,rewards,discounted_rewards,chosen_actions,optimal_actions,desired_goal,states,continuous_optimal,binary_optimal,discrete_optimal
1,1,2024-09-18 22:23:23.180196096,TASK_BEGIN,10,0.6088365847926498,-0.2508119989118029,4.234806005885843,-0.8559307100237914,0.2450149428353784,0.0906708627293224,1.1103211385379623,0.1047270757814673,0,2024-09-18 22:23:22.560104004,1726698202.5601044,2024-09-18 22:23:22.560104448,0,[ 0.463048   -0.0891368  -0.8310033  -0.12504041],-1.0,-4.90099501,[ 0.463048   -0.0891368  -0.8310033  -0.12504041],[ 0.463048   -0.0891368  -0.8310033  -0.12504041],[1.36767693 0.73452116 0.42469975],"[ 1.44315788e+00  8.63728072e-01  4.49052109e-01  1.44106302e+00
  8.79951544e-01  4.24779403e-01 -2.09485261e-03  1.62234717e-02
 -2.42727059e-02  4.04542715e-02  3.92543279e-02 -5.47721601e-09
  8.42648616e-09 -2.16482117e-15 -1.03891655e-02  4.44292437e-03
  2.07026716e-02  3.07185104e-09 -4.72592467e-09 -6.29486353e-19
  1.03891654e-02 -4.44292444e-03 -2.06998057e-02 -1.70869985e-02
 -1.81555346e-02]",1.2746917009353638,0,0
2,2,2024-09-18 22:23:23.261475072,TASK_BEGIN,10,0.5493169392208612,-0.2424231142637233,3.8704012195004696,-0.7075732541685429,0.4146854804858598,0.0642763823360388,0.5603265530629098,0.1856898181005444,0,2024-09-18 22:23:22.560104004,1726698202.5601044,2024-09-18 22:23:22.560104448,0,[ 0.463048   -0.0891368  -0.8310033  -0.12504041],-1.0,-4.90099501,[ 0.463048   -0.0891368  -0.8310033  -0.12504041],[ 0.463048   -0.0891368  -0.8310033  -0.12504041],[1.36767693 0.73452116 0.42469975],"[ 1.44315788e+00  8.63728072e-01  4.49052109e-01  1.44106302e+00
  8.79951544e-01  4.24779403e-01 -2.09485261e-03  1.62234717e-02
 -2.42727059e-02  4.04542715e-02  3.92543279e-02 -5.47721601e-09
  8.42648616e-09 -2.16482117e-15 -1.03891655e-02  4.44292437e-03
  2.07026716e-02  3.07185104e-09 -4.72592467e-09 -6.29486353e-19
  1.03891654e-02 -4.44292444e-03 -2.06998057e-02 -1.70869985e-02
 -1.81555346e-02]",1.2746917009353638,0,0
3,3,2024-09-18 22:23:23.329255168,TASK_BEGIN,10,0.493761726242713,-0.2343749613904193,3.5234629844664744,-0.5678153563655302,0.574774333102577,0.0397969038054552,0.0324780485506038,0.2619698210869653,0,2024-09-18 22:23:22.560104004,1726698202.5601044,2024-09-18 22:23:22.560104448,0,[ 0.463048   -0.0891368  -0.8310033  -0.12504041],-1.0,-4.90099501,[ 0.463048   -0.0891368  -0.8310033  -0.12504041],[ 0.463048   -0.0891368  -0.8310033  -0.12504041],[1.36767693 0.73452116 0.42469975],"[ 1.44315788e+00  8.63728072e-01  4.49052109e-01  1.44106302e+00
  8.79951544e-01  4.24779403e-01 -2.09485261e-03  1.62234717e-02
 -2.42727059e-02  4.04542715e-02  3.92543279e-02 -5.47721601e-09
  8.42648616e-09 -2.16482117e-15 -1.03891655e-02  4.44292437e-03
  2.07026716e-02  3.07185104e-09 -4.72592467e-09 -6.29486353e-19
  1.03891654e-02 -4.44292444e-03 -2.06998057e-02 -1.70869985e-02
 -1.81555346e-02]",1.2746917009353638,0,0
4,4,2024-09-18 22:23:23.382199040,TASK_BEGIN,10,0.4441629666109305,-0.2268720263424908,3.201858112862371,-0.4400371937401355,0.7213241609770186,0.0180537025067686,-0.4627775610056468,0.3310327391051493,0,2024-09-18 22:23:22.560104004,1726698202.5601044,2024-09-18 22:23:22.560104448,0,[ 0.463048   -0.0891368  -0.8310033  -0.12504041],-1.0,-4.90099501,[ 0.463048   -0.0891368  -0.8310033  -0.12504041],[ 0.463048   -0.0891368  -0.8310033  -0.12504041],[1.36767693 0.73452116 0.42469975],"[ 1.44315788e+00  8.63728072e-01  4.49052109e-01  1.44106302e+00
  8.79951544e-01  4.24779403e-01 -2.09485261e-03  1.62234717e-02
 -2.42727059e-02  4.04542715e-02  3.92543279e-02 -5.47721601e-09
  8.42648616e-09 -2.16482117e-15 -1.03891655e-02  4.44292437e-03
  2.07026716e-02  3.07185104e-09 -4.72592467e-09 -6.29486353e-19
  1.03891654e-02 -4.44292444e-03 -2.06998057e-02 -1.70869985e-02
 -1.81555346e-02]",1.2746917009353638,0,0
5,5,2024-09-18 22:23:23.462871040,TASK_BEGIN,10,0.4020954877493225,-0.2200798647825192,2.912742994974,-0.3269424220391233,0.8513475067397063,-0.0003244763636763,-0.9177469460185564,0.3907683756282525,0,2024-09-18 22:23:22.560104004,1726698202.5601044,2024-09-18 22:23:22.560104448,0,[ 0.463048   -0.0891368  -0.8310033  -0.12504041],-1.0,-4.90099501,[ 0.463048   -0.0891368  -0.8310033  -0.12504041],[ 0.463048   -0.0891368  -0.8310033  -0.12504041],[1.36767693 0.73452116 0.42469975],"[ 1.44315788e+00  8.63728072e-01  4.49052109e-01  1.44106302e+00
  8.79951544e-01  4.24779403e-01 -2.09485261e-03  1.62234717e-02
 -2.42727059e-02  4.04542715e-02  3.92543279e-02 -5.47721601e-09
  8.42648616e-09 -2.16482117e-15 -1.03891655e-02  4.44292437e-03
  2.07026716e-02  3.07185104e-09 -4.72592467e-09 -6.29486353e-19
  1.03891654e-02 -4.44292444e-03 -2.06998057e-02 -1.70869985e-02
 -1.81555346e-02]",1.2746917009353638,0,0
6,6,2024-09-18 22:23:23.532751872,TASK_BEGIN,10,0.3686631069630304,-0.2141208987961752,2.662158696889957,-0.2304773611578014,0.9628750877138808,-0.0149264427853805,-1.3278323010778326,0.4396252191909185,0,2024-09-18 22:23:22.560104004,1726698202.5601044,2024-09-18 22:23:22.560104448,0,[ 0.463048   -0.0891368  -0.8310033  -0.12504041],-1.0,-4.90099501,[ 0.463048   -0.0891368  -0.8310033  -0.12504041],[ 0.463048   -0.0891368  -0.8310033  -0.12504041],[1.36767693 0.73452116 0.42469975],"[ 1.44315788e+00  8.63728072e-01  4.49052109e-01  1.44106302e+00
  8.79951544e-01  4.24779403e-01 -2.09485261e-03  1.62234717e-02
 -2.42727059e-02  4.04542715e-02  3.92543279e-02 -5.47721601e-09
  8.42648616e-09 -2.16482117e-15 -1.03891655e-02  4.44292437e-03
  2.07026716e-02  3.07185104e-09 -4.72592467e-09 -6.29486353e-19
  1.03891654e-02 -4.44292444e-03 -2.06998057e-02 -1.70869985e-02
 -1.81555346e-02]",1.2746917009353638,0,0
7,7,2024-09-18 22:23:24.473872896,TASK_BEGIN,10,0.3445449163972813,-0.2090805940948589,2.454580964192333,-0.1518030784998399,1.0549434155370676,-0.0255674886529667,-1.6914708250466968,0.4767170172737972,0,2024-09-18 22:23:23.199120117,1726698203.1991205,2024-09-18 22:23:23.199120640,0,[ 0.01435531 -0.03331394 -0.03738158 -0.06785403],-0.0,-6.525775574128356,[ 0.01435531 -0.03331394 -0.03738158 -0.06785403],[ 0.01435531 -0.03331394 -0.03738158 -0.06785403],[1.36767693 0.73452116 0.42469975],"[ 1.38121253e+00  7.59846858e-01  4.41233665e-01  1.38032692e+00
  7.63435805e-01  4.24843495e-01 -8.85611760e-04  3.58894711e-03
 -1.63901694e-02  3.38547946e-02  2.95889908e-02  1.21991047e-03
  7.35190462e-04 -7.60320370e-03 -3.60156133e-04  7.63679079e-04
  8.73592087e-04 -6.55761788e-04 -4.09034437e-04 -1.68399176e-06
  3.49222667e-04 -7.48033165e-04 -9.06599556e-04 -1.91312482e-02
 -1.31906745e-02]",0.3942720293998718,0,0
8,8,2024-09-18 22:23:24.543767040,TASK_BEGIN,10,0.330098760294334,-0.2050187751121106,2.292584802537525,-0.0913060322894143,1.1275521779069446,-0.0322849716703061,-2.0097030107134293,0.5018644773494924,0,2024-09-18 22:23:23.199120117,1726698203.1991205,2024-09-18 22:23:23.199120640,0,[ 0.01435531 -0.03331394 -0.03738158 -0.06785403],-0.0,-6.525775574128356,[ 0.01435531 -0.03331394 -0.03738158 -0.06785403],[ 0.01435531 -0.03331394 -0.03738158 -0.06785403],[1.36767693 0.73452116 0.42469975],"[ 1.38121253e+00  7.59846858e-01  4.41233665e-01  1.38032692e+00
  7.63435805e-01  4.24843495e-01 -8.85611760e-04  3.58894711e-03
 -1.63901694e-02  3.38547946e-02  2.95889908e-02  1.21991047e-03
  7.35190462e-04 -7.60320370e-03 -3.60156133e-04  7.63679079e-04
  8.73592087e-04 -6.55761788e-04 -4.09034437e-04 -1.68399176e-06
  3.49222667e-04 -7.48033165e-04 -9.06599556e-04 -1.91312482e-02
 -1.31906745e-02]",0.3942720293998718,0,0
9,9,2024-09-18 22:23:24.608477952,TASK_BEGIN,10,0.3254503463360632,-0.2019776347604923,2.176674204365139,-0.0486297365146929,1.1815727291719726,-0.0353183419770463,-2.285339554294578,0.5155211742548347,0,2024-09-18 22:23:23.413642822,1726698203.4136436,2024-09-18 22:23:23.413643520,0,[-0.01235798  0.0158235  -0.04953501  0.01021857],-0.0,-6.395912640203202,[-0.01235798  0.0158235  -0.04953501  0.01021857],[-0.01235798  0.0158235  -0.04953501  0.01021857],[1.36767693 0.73452116 0.42469975],"[ 1.37924944e+00  7.59927478e-01  4.37688283e-01  1.37953857e+00
  7.59769676e-01  4.24736285e-01  2.89132778e-04 -1.57802780e-04
 -1.29519982e-02  2.75946426e-02  2.87116923e-02 -2.45263011e-03
  1.55499540e-05 -8.08032348e-04  1.41121796e-04 -5.15809901e-04
  1.22361215e-03  1.37472174e-03 -9.82818064e-05  6.56056030e-05
 -1.54807555e-04  4.36851313e-04 -1.21167326e-03  3.77728862e-03
  4.81604567e-03]",0.3016818165779114,0,0
10,10,2024-09-18 22:23:24.679380736,TASK_BEGIN,10,0.3305184260762102,-0.1999787728208192,2.105162853827736,-0.0226952660152023,1.218586419861666,-0.0350716194812086,-2.521775670076358,0.5185785939204732,0,2024-09-18 22:23:23.413642822,1726698203.4136436,2024-09-18 22:23:23.413643520,0,[-0.01235798  0.0158235  -0.04953501  0.01021857],-0.0,-6.395912640203202,[-0.01235798  0.0158235  -0.04953501  0.01021857],[-0.01235798  0.0158235  -0.04953501  0.01021857],[1.36767693 0.73452116 0.42469975],"[ 1.37924944e+00  7.59927478e-01  4.37688283e-01  1.37953857e+00
  7.59769676e-01  4.24736285e-01  2.89132778e-04 -1.57802780e-04
 -1.29519982e-02  2.75946426e-02  2.87116923e-02 -2.45263011e-03
  1.55499540e-05 -8.08032348e-04  1.41121796e-04 -5.15809901e-04
  1.22361215e-03  1.37472174e-03 -9.82818064e-05  6.56056030e-05
 -1.54807555e-04  4.36851313e-04 -1.21167326e-03  3.77728862e-03
  4.81604567e-03]",0.3016818165779114,0,0
