,Unnamed: 0,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id,dateTimestamps,floatTimestamps,timestamps,episode,actions,rewards,discounted_rewards,chosen_actions,optimal_actions,desired_goal,states,continuous_optimal,binary_optimal,discrete_optimal
1,1,2024-09-16 17:17:09.125464832,TASK_BEGIN,5,0.532752209258764,-0.2700494261239385,2.7584680690152386,-0.2792452431654368,0.3733743036531542,-0.1511315951356993,3.413915214633832,-1.0526961417419831,2,2024-09-16 17:15:42.221926025,1726506942.2219265,2024-09-16 17:15:42.221926400,0,[-0.04011986  0.91824573 -0.88876027  0.27206945],-1.0,-2.9701,[-0.04011986  0.91824573 -0.88876027  0.27206945],[-0.04011986  0.91824573 -0.88876027  0.27206945],[1.19399484 0.89882936 0.42469975],"[ 1.34961593e+00  8.36333182e-01  4.48471911e-01  1.29970953e+00
  8.98386635e-01  4.24769027e-01 -4.99063967e-02  6.20534530e-02
 -2.37028835e-02  5.01626108e-02  5.01291651e-02 -1.65741696e-08
  2.54987225e-08 -1.98221808e-15  1.39620317e-03 -2.13928575e-02
  2.08846657e-02  9.31711992e-09 -1.43340307e-08  2.40604893e-18
 -1.39620353e-03  2.13928572e-02 -2.08759439e-02 -3.50191832e-04
 -2.50967220e-04]",1.1845862865447998,0,0
2,2,2024-09-16 17:17:09.203141888,TASK_BEGIN,5,0.6184213221695581,-0.2782232977394941,2.5801220033936514,-0.2387559728540493,0.2887751769636748,-0.1278998372000623,3.929987281544091,-1.2058361885207334,2,2024-09-16 17:15:42.221926025,1726506942.2219265,2024-09-16 17:15:42.221926400,0,[-0.04011986  0.91824573 -0.88876027  0.27206945],-1.0,-2.9701,[-0.04011986  0.91824573 -0.88876027  0.27206945],[-0.04011986  0.91824573 -0.88876027  0.27206945],[1.19399484 0.89882936 0.42469975],"[ 1.34961593e+00  8.36333182e-01  4.48471911e-01  1.29970953e+00
  8.98386635e-01  4.24769027e-01 -4.99063967e-02  6.20534530e-02
 -2.37028835e-02  5.01626108e-02  5.01291651e-02 -1.65741696e-08
  2.54987225e-08 -1.98221808e-15  1.39620317e-03 -2.13928575e-02
  2.08846657e-02  9.31711992e-09 -1.43340307e-08  2.40604893e-18
 -1.39620353e-03  2.13928572e-02 -2.08759439e-02 -3.50191832e-04
 -2.50967220e-04]",1.1845862865447998,0,0
3,3,2024-09-16 17:17:09.271474176,TASK_BEGIN,5,0.6982504206760165,-0.2860514159355385,2.4148783118501025,-0.1998584187908275,0.2086060763852442,-0.106507038327068,4.418513015271666,-1.3504573976759535,2,2024-09-16 17:15:42.221926025,1726506942.2219265,2024-09-16 17:15:42.221926400,0,[-0.04011986  0.91824573 -0.88876027  0.27206945],-1.0,-2.9701,[-0.04011986  0.91824573 -0.88876027  0.27206945],[-0.04011986  0.91824573 -0.88876027  0.27206945],[1.19399484 0.89882936 0.42469975],"[ 1.34961593e+00  8.36333182e-01  4.48471911e-01  1.29970953e+00
  8.98386635e-01  4.24769027e-01 -4.99063967e-02  6.20534530e-02
 -2.37028835e-02  5.01626108e-02  5.01291651e-02 -1.65741696e-08
  2.54987225e-08 -1.98221808e-15  1.39620317e-03 -2.13928575e-02
  2.08846657e-02  9.31711992e-09 -1.43340307e-08  2.40604893e-18
 -1.39620353e-03  2.13928572e-02 -2.08759439e-02 -3.50191832e-04
 -2.50967220e-04]",1.1845862865447998,0,0
4,4,2024-09-16 17:17:09.334748160,TASK_BEGIN,5,0.7696081856803483,-0.2932839616741367,2.266724676728644,-0.163110762713314,0.1345969757068201,-0.0876515002857963,4.865130480879371,-1.4828205425679082,2,2024-09-16 17:15:42.221926025,1726506942.2219265,2024-09-16 17:15:42.221926400,0,[-0.04011986  0.91824573 -0.88876027  0.27206945],-1.0,-2.9701,[-0.04011986  0.91824573 -0.88876027  0.27206945],[-0.04011986  0.91824573 -0.88876027  0.27206945],[1.19399484 0.89882936 0.42469975],"[ 1.34961593e+00  8.36333182e-01  4.48471911e-01  1.29970953e+00
  8.98386635e-01  4.24769027e-01 -4.99063967e-02  6.20534530e-02
 -2.37028835e-02  5.01626108e-02  5.01291651e-02 -1.65741696e-08
  2.54987225e-08 -1.98221808e-15  1.39620317e-03 -2.13928575e-02
  2.08846657e-02  9.31711992e-09 -1.43340307e-08  2.40604893e-18
 -1.39620353e-03  2.13928572e-02 -2.08759439e-02 -3.50191832e-04
 -2.50967220e-04]",1.1845862865447998,0,0
5,5,2024-09-16 17:17:09.405195008,TASK_BEGIN,5,0.8305300886393853,-0.2997278756026634,2.137609983372132,-0.1288263804509023,0.0682090405825083,-0.0718390147277348,5.2573887039974645,-1.599919825590639,2,2024-09-16 17:15:42.221926025,1726506942.2219265,2024-09-16 17:15:42.221926400,0,[-0.04011986  0.91824573 -0.88876027  0.27206945],-1.0,-2.9701,[-0.04011986  0.91824573 -0.88876027  0.27206945],[-0.04011986  0.91824573 -0.88876027  0.27206945],[1.19399484 0.89882936 0.42469975],"[ 1.34961593e+00  8.36333182e-01  4.48471911e-01  1.29970953e+00
  8.98386635e-01  4.24769027e-01 -4.99063967e-02  6.20534530e-02
 -2.37028835e-02  5.01626108e-02  5.01291651e-02 -1.65741696e-08
  2.54987225e-08 -1.98221808e-15  1.39620317e-03 -2.13928575e-02
  2.08846657e-02  9.31711992e-09 -1.43340307e-08  2.40604893e-18
 -1.39620353e-03  2.13928572e-02 -2.08759439e-02 -3.50191832e-04
 -2.50967220e-04]",1.1845862865447998,0,0
6,6,2024-09-16 17:17:09.472020992,TASK_BEGIN,5,0.8797934284312782,-0.3052538903614385,2.0272709231101587,-0.0970395614839891,0.0105991199679016,-0.0593642867760677,5.585340645868825,-1.6995813513881712,2,2024-09-16 17:15:42.221926025,1726506942.2219265,2024-09-16 17:15:42.221926400,0,[-0.04011986  0.91824573 -0.88876027  0.27206945],-1.0,-2.9701,[-0.04011986  0.91824573 -0.88876027  0.27206945],[-0.04011986  0.91824573 -0.88876027  0.27206945],[1.19399484 0.89882936 0.42469975],"[ 1.34961593e+00  8.36333182e-01  4.48471911e-01  1.29970953e+00
  8.98386635e-01  4.24769027e-01 -4.99063967e-02  6.20534530e-02
 -2.37028835e-02  5.01626108e-02  5.01291651e-02 -1.65741696e-08
  2.54987225e-08 -1.98221808e-15  1.39620317e-03 -2.13928575e-02
  2.08846657e-02  9.31711992e-09 -1.43340307e-08  2.40604893e-18
 -1.39620353e-03  2.13928572e-02 -2.08759439e-02 -3.50191832e-04
 -2.50967220e-04]",1.1845862865447998,0,0
7,7,2024-09-16 17:17:10.412760064,TASK_BEGIN,5,0.9168998839825176,-0.3097899636165168,1.933428338673585,-0.0674983244792313,-0.037387626172766,-0.0503128739077673,5.842140565499072,-1.7804916647801965,2,2024-09-16 17:15:42.969451904,1726506942.9694524,2024-09-16 17:15:42.969452288,0,[-0.15861742  0.06019183 -0.02149605 -0.05097358],-0.0,-4.660797489119551,[-0.15861742  0.06019183 -0.02149605 -0.05097358],[-0.15861742  0.06019183 -0.02149605 -0.05097358],[1.19399484 0.89882936 0.42469975],"[ 1.27524632e+00  8.51939900e-01  4.33603170e-01  1.22396483e+00
  8.81140030e-01  4.23840988e-01 -5.12814891e-02  2.92001298e-02
 -9.76218183e-03  3.20349009e-03  1.59952880e-03  6.51381487e-03
  4.29603328e-02 -1.63244416e-01  3.28973372e-03 -1.40449775e-03
  1.12488491e-03 -2.74089305e-03 -2.34056769e-02 -1.34580414e-05
 -3.85835462e-03  1.47054853e-03 -6.24094537e-04 -3.56380977e-03
 -2.84493351e-03]",0.3616964817047119,0,0
8,8,2024-09-16 17:17:10.485384960,TASK_BEGIN,5,0.942009243855178,-0.313309656946475,1.8522317958865029,-0.0396850476834129,-0.0752247976468253,-0.0445764493550315,6.024539318252737,-1.8421673313000464,2,2024-09-16 17:15:43.075902832,1726506943.075903,2024-09-16 17:15:43.075902976,0,[-0.10040109  0.04890291 -0.06712512 -0.00618374],-0.0,-4.6141895142283555,[-0.10040109  0.04890291 -0.06712512 -0.00618374],[-0.10040109  0.04890291 -0.06712512 -0.00618374],[1.19399484 0.89882936 0.42469975],"[ 1.27178407e+00  8.53593226e-01  4.31425670e-01  1.22349362e+00
  8.81208614e-01  4.24271300e-01 -4.82904458e-02  2.76153879e-02
 -7.15436994e-03 -1.13698085e-04 -1.90770884e-04  3.71689195e-03
  2.38012168e-02 -1.63146575e-01  1.80772965e-03 -1.05232024e-03
  2.08943201e-03 -2.28631394e-03 -1.47247196e-02  4.01821542e-07
 -2.17198548e-03  1.10885519e-03 -1.75843122e-03 -1.83182901e-03
  3.35493211e-04]",0.3380431532859802,0,0
9,9,2024-09-16 17:17:10.550417920,TASK_BEGIN,5,0.9558460546183823,-0.3158197501106733,1.7788447400505871,-0.0128742821998827,-0.1027220535135778,-0.041877488665789,6.133109123333694,-1.884870249080414,2,2024-09-16 17:15:43.183900146,1726506943.1839006,2024-09-16 17:15:43.183900672,0,[-0.07096661  0.0485872  -0.10734787 -0.00525714],-0.0,-4.568047619086072,[-0.07096661  0.0485872  -0.10734787 -0.00525714],[-0.07096661  0.0485872  -0.10734787 -0.00525714],[1.19399484 0.89882936 0.42469975],"[ 1.26939405e+00  8.55196642e-01  4.27897121e-01  1.22322609e+00
  8.81250321e-01  4.24510011e-01 -4.61679655e-02  2.60536791e-02
 -3.38711078e-03  3.03560095e-05  1.24577920e-04  2.03418183e-03
  1.30127897e-02 -1.63115397e-01  1.39114708e-03 -1.11484499e-03
  2.86168300e-03 -1.22409538e-03 -7.83937857e-03  2.95070793e-08
 -1.58600644e-03  1.14527087e-03 -2.69130327e-03  2.78539056e-04
  2.38534288e-04]",0.33673548698425293,0,0
10,10,2024-09-16 17:17:10.619528960,TASK_BEGIN,5,0.9595693306753076,-0.3173442757976419,1.708148238624574,0.0137575652522319,-0.1200270301165879,-0.0418056109592397,6.1721184965721365,-1.909507324193368,2,2024-09-16 17:15:43.183900146,1726506943.1839006,2024-09-16 17:15:43.183900672,0,[-0.07096661  0.0485872  -0.10734787 -0.00525714],-0.0,-4.568047619086072,[-0.07096661  0.0485872  -0.10734787 -0.00525714],[-0.07096661  0.0485872  -0.10734787 -0.00525714],[1.19399484 0.89882936 0.42469975],"[ 1.26939405e+00  8.55196642e-01  4.27897121e-01  1.22322609e+00
  8.81250321e-01  4.24510011e-01 -4.61679655e-02  2.60536791e-02
 -3.38711078e-03  3.03560095e-05  1.24577920e-04  2.03418183e-03
  1.30127897e-02 -1.63115397e-01  1.39114708e-03 -1.11484499e-03
  2.86168300e-03 -1.22409538e-03 -7.83937857e-03  2.95070793e-08
 -1.58600644e-03  1.14527087e-03 -2.69130327e-03  2.78539056e-04
  2.38534288e-04]",0.33673548698425293,0,0
