,Unnamed: 0,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id,dateTimestamps,floatTimestamps,timestamps,episode,actions,rewards,discounted_rewards,chosen_actions,optimal_actions,states,continuous_optimal,binary_optimal,discrete_optimal
1,1,2024-09-25 22:37:52.567042048,TASK_BEGIN,18,-0.2500430996099026,0.3136465449543781,-0.9429504494161176,0.2869824962504397,-0.0103499508540437,0.2231698162915041,7.119534162440887,-0.8938330485633724,3,2024-09-25 22:37:59.151498047,1727303879.1514983,2024-09-25 22:37:59.151498240,0,0,-2.696763642361404,-26.69292562022809,[1. 0. 0. 0.],[0.3909138  0.10436638 0.13013304 0.37458678],"[-5.8604083e-03  9.5940304e-01 -7.2440930e-02 -3.7293068e-01
  1.6616760e-02  2.7392965e-02  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -5.8604083e-03 -1.1457600e+01]",1.495845040506795,0,0
2,2,2024-09-25 22:37:52.629652224,TASK_BEGIN,18,-0.2261472786334638,0.3151706993478361,-0.3852807209621872,0.1337187387671773,0.0750778152814336,0.1809081628295256,7.418648147369785,-0.969093272254835,3,2024-09-25 22:37:59.151498047,1727303879.1514983,2024-09-25 22:37:59.151498240,0,0,-2.696763642361404,-26.69292562022809,[1. 0. 0. 0.],[0.3909138  0.10436638 0.13013304 0.37458678],"[-5.8604083e-03  9.5940304e-01 -7.2440930e-02 -3.7293068e-01
  1.6616760e-02  2.7392965e-02  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -5.8604083e-03 -1.1457600e+01]",1.495845040506795,0,0
3,3,2024-09-25 22:37:52.706511872,TASK_BEGIN,18,-0.2037530567825988,0.3163503344007032,0.136653220574993,-0.0111927228218069,0.1548405808106411,0.1397564706099446,7.721833125074112,-1.0411048106219312,3,2024-09-25 22:37:59.151498047,1727303879.1514983,2024-09-25 22:37:59.151498240,0,0,-2.696763642361404,-26.69292562022809,[1. 0. 0. 0.],[0.3909138  0.10436638 0.13013304 0.37458678],"[-5.8604083e-03  9.5940304e-01 -7.2440930e-02 -3.7293068e-01
  1.6616760e-02  2.7392965e-02  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -5.8604083e-03 -1.1457600e+01]",1.495845040506795,0,0
4,4,2024-09-25 22:37:52.777271040,TASK_BEGIN,18,-0.1833576179204854,0.317058206630603,0.6103191565356787,-0.1446733412043998,0.2260655777033226,0.1002779208278232,8.023212007389228,-1.1077083211141951,3,2024-09-25 22:37:59.151498047,1727303879.1514983,2024-09-25 22:37:59.151498240,0,0,-2.696763642361404,-26.69292562022809,[1. 0. 0. 0.],[0.3909138  0.10436638 0.13013304 0.37458678],"[-5.8604083e-03  9.5940304e-01 -7.2440930e-02 -3.7293068e-01
  1.6616760e-02  2.7392965e-02  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -5.8604083e-03 -1.1457600e+01]",1.495845040506795,0,0
5,5,2024-09-25 22:37:53.695296000,TASK_BEGIN,18,-0.1652900789505935,0.3171816290086667,1.0266729977120044,-0.2644185015688523,0.2864446363529646,0.0630305154230705,8.315611148065969,-1.1668772766312252,3,2024-09-25 22:38:00.504446045,1727303880.5044463,2024-09-25 22:38:00.504446208,0,2,-3.1444787995016723,-36.483302173165626,[0. 0. 1. 0.],[0.2409773  0.35154668 0.0496788  0.35779722],"[-4.5891523e-02  6.2027335e-01 -3.2963046e-01  3.9047730e-01
  7.0712149e-02 -1.2477243e-03  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -4.5891523e-02 -8.7445621e+00]",1.5512172909956035,0,0
6,6,2024-09-25 22:37:53.763170816,TASK_BEGIN,18,-0.149632257755682,0.3166124612206734,1.3800298653050784,-0.3689000017887082,0.3343253316643984,0.0285470554992006,8.591518758556393,-1.2169358649803124,3,2024-09-25 22:38:00.504446045,1727303880.5044463,2024-09-25 22:38:00.504446208,0,2,-3.1444787995016723,-36.483302173165626,[0. 0. 1. 0.],[0.2409773  0.35154668 0.0496788  0.35779722],"[-4.5891523e-02  6.2027335e-01 -3.2963046e-01  3.9047730e-01
  7.0712149e-02 -1.2477243e-03  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -4.5891523e-02 -8.7445621e+00]",1.5512172909956035,0,0
7,7,2024-09-25 22:37:53.830693888,TASK_BEGIN,18,-0.1361678517179974,0.3152442493053545,1.6677501236733752,-0.4573141043386179,0.3687002978917267,-0.0026789355865249,8.843686853065362,-1.2566957901037337,3,2024-09-25 22:38:00.504446045,1727303880.5044463,2024-09-25 22:38:00.504446208,0,2,-3.1444787995016723,-36.483302173165626,[0. 0. 1. 0.],[0.2409773  0.35154668 0.0496788  0.35779722],"[-4.5891523e-02  6.2027335e-01 -3.2963046e-01  3.9047730e-01
  7.0712149e-02 -1.2477243e-03  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -4.5891523e-02 -8.7445621e+00]",1.5512172909956035,0,0
8,8,2024-09-25 22:37:53.890235904,TASK_BEGIN,18,-0.1243908807069373,0.3129801874936267,1.8898817184219945,-0.529515482367299,0.3891341176535211,-0.0302041382352007,9.064966001968864,-1.285450344494401,3,2024-09-25 22:38:00.504446045,1727303880.5044463,2024-09-25 22:38:00.504446208,0,2,-3.1444787995016723,-36.483302173165626,[0. 0. 1. 0.],[0.2409773  0.35154668 0.0496788  0.35779722],"[-4.5891523e-02  6.2027335e-01 -3.2963046e-01  3.9047730e-01
  7.0712149e-02 -1.2477243e-03  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -4.5891523e-02 -8.7445621e+00]",1.5512172909956035,0,0
9,9,2024-09-25 22:37:53.952316928,TASK_BEGIN,18,-0.1135836279164031,0.3097510557637888,2.0487951197927297,-0.5859325429509413,0.3956972643657956,-0.0536521232921131,9.247807695681525,-1.3028878212786028,3,2024-09-25 22:38:00.504446045,1727303880.5044463,2024-09-25 22:38:00.504446208,0,2,-3.1444787995016723,-36.483302173165626,[0. 0. 1. 0.],[0.2409773  0.35154668 0.0496788  0.35779722],"[-4.5891523e-02  6.2027335e-01 -3.2963046e-01  3.9047730e-01
  7.0712149e-02 -1.2477243e-03  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -4.5891523e-02 -8.7445621e+00]",1.5512172909956035,0,0
10,10,2024-09-25 22:37:54.029941248,TASK_BEGIN,18,-0.1029368720983943,0.3055379020650755,2.1488222296445207,-0.6274591185538456,0.3889405310226967,-0.0727413444622132,9.384163773062792,-1.3090168998723808,3,2024-09-25 22:38:00.504446045,1727303880.5044463,2024-09-25 22:38:00.504446208,0,2,-3.1444787995016723,-36.483302173165626,[0. 0. 1. 0.],[0.2409773  0.35154668 0.0496788  0.35779722],"[-4.5891523e-02  6.2027335e-01 -3.2963046e-01  3.9047730e-01
  7.0712149e-02 -1.2477243e-03  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -4.5891523e-02 -8.7445621e+00]",1.5512172909956035,0,0
