,Unnamed: 0,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id,dateTimestamps,floatTimestamps,timestamps,episode,actions,rewards,discounted_rewards,chosen_actions,optimal_actions,desired_goal,states,continuous_optimal,binary_optimal,discrete_optimal
1,1,2024-09-16 20:49:08.632468992,TASK_BEGIN,6,-0.9624754140594948,0.1196575050058548,-3.4363756991736296,1.1327919006966505,-0.0309041569734143,-0.0922683464670909,-6.466365690639326,0.158307209079504,1,2024-09-16 20:47:42.084517090,1726519662.084517,2024-09-16 20:47:42.084517120,0,[ 0.14624104 -0.98596555 -0.69398934  0.22384185],-1.0,-2.9701,[ 0.14624104 -0.98596555 -0.69398934  0.22384185],[ 0.14624104 -0.98596555 -0.69398934  0.22384185],[1.39727738 0.60113393 0.81015661],"[ 1.36053486e+00  6.52159379e-01  4.98694267e-01  1.37590670e+00
  6.09007232e-01  4.24769027e-01  1.53718356e-02 -4.31521477e-02
 -7.39252401e-02  5.01635906e-02  5.01356042e-02 -1.65741696e-08
  2.54987225e-08 -1.97945958e-15 -3.22244415e-03  2.31286338e-02
  1.75600063e-02  9.31711993e-09 -1.43340307e-08  4.15835591e-19
  3.22244379e-03 -2.31286340e-02 -1.75512845e-02 -3.53090335e-04
 -2.70049204e-04]",1.098053216934204,0,0
2,2,2024-09-16 20:49:08.700225024,TASK_BEGIN,6,-0.9088158352967446,0.1139710202287649,-3.115049469208937,1.0726687583312586,-0.0375025334382226,-0.0867790885596161,-6.56223799290065,0.160369988568297,1,2024-09-16 20:47:42.084517090,1726519662.084517,2024-09-16 20:47:42.084517120,0,[ 0.14624104 -0.98596555 -0.69398934  0.22384185],-1.0,-2.9701,[ 0.14624104 -0.98596555 -0.69398934  0.22384185],[ 0.14624104 -0.98596555 -0.69398934  0.22384185],[1.39727738 0.60113393 0.81015661],"[ 1.36053486e+00  6.52159379e-01  4.98694267e-01  1.37590670e+00
  6.09007232e-01  4.24769027e-01  1.53718356e-02 -4.31521477e-02
 -7.39252401e-02  5.01635906e-02  5.01356042e-02 -1.65741696e-08
  2.54987225e-08 -1.97945958e-15 -3.22244415e-03  2.31286338e-02
  1.75600063e-02  9.31711993e-09 -1.43340307e-08  4.15835591e-19
  3.22244379e-03 -2.31286340e-02 -1.75512845e-02 -3.53090335e-04
 -2.70049204e-04]",1.098053216934204,0,0
3,3,2024-09-16 20:49:09.631753984,TASK_BEGIN,6,-0.8579010018636658,0.1091553105299388,-2.8040283943516866,1.015828826849335,-0.0434908879591994,-0.0813957323638817,-6.66822690637446,0.165564052045813,1,2024-09-16 20:47:43.260083008,1726519663.2600837,2024-09-16 20:47:43.260083712,0,[ 0.01408398 -0.15073916  0.99999964 -0.22771631],-1.0,-13.12541872310217,[ 0.01408398 -0.15073916  0.99999964 -0.22771631],[ 0.01408398 -0.15073916  0.99999964 -0.22771631],[1.39727738 0.60113393 0.81015661],"[ 1.38618815e+00  6.20233049e-01  7.08119908e-01  1.38877191e+00
  6.20528566e-01  6.88268659e-01  2.58376317e-03  2.95516770e-04
 -1.98512494e-02  2.44235111e-02  2.37002756e-02 -4.66007333e-04
 -1.28792383e-03  1.50291693e-02  4.70094587e-04 -1.68501148e-04
 -9.88949164e-05  1.99013164e-03  4.50607182e-04  1.60960348e-04
  1.02532691e-04 -3.65453900e-03  2.34664709e-02 -2.61583460e-04
  2.52575864e-04]",0.9394610524177551,0,0
4,4,2024-09-16 20:49:09.709386240,TASK_BEGIN,6,-0.8106771568422028,0.1055042297971759,-2.508361669194828,0.963302462474038,-0.0485627720844678,-0.0761318331015409,-6.786087051447587,0.174724718775926,1,2024-09-16 20:47:43.366076904,1726519663.3660772,2024-09-16 20:47:43.366077184,0,[ 0.16651317 -0.25735837  0.99996656 -0.2720323 ],-1.0,-13.994164535871148,[ 0.16651317 -0.25735837  0.99996656 -0.2720323 ],[ 0.16651317 -0.25735837  0.99996656 -0.2720323 ],[1.39727738 0.60113393 0.81015661],"[ 1.38971146e+00  6.12251109e-01  7.40630927e-01  1.39298807e+00
  6.12421673e-01  7.20811067e-01  3.27661867e-03  1.70564601e-04
 -1.98198593e-02  2.43101426e-02  2.38127479e-02 -4.06801389e-04
 -1.95751993e-03  1.51171046e-02  7.06244249e-04 -2.10740742e-04
 -2.88954549e-05  5.89707049e-04  5.50829636e-04  9.70510820e-05
  3.53165937e-03 -6.15629423e-03  2.33240399e-02 -2.44985425e-04
  2.35947803e-04]",0.9859765768051147,0,0
5,5,2024-09-16 20:49:09.770957056,TASK_BEGIN,6,-0.7679767269911001,0.1032171436432224,-2.233970970851463,0.9161875021878826,-0.052356724801218,-0.0709967945709718,-6.917211774299851,0.1885762182686432,1,2024-09-16 20:47:43.471893066,1726519663.4718933,2024-09-16 20:47:43.471893248,0,[ 0.3137463  -0.15788722  0.8548885  -0.2806999 ],-1.0,-14.854222890512437,[ 0.3137463  -0.15788722  0.8548885  -0.2806999 ],[ 0.3137463  -0.15788722  0.8548885  -0.2806999 ],[1.39727738 0.60113393 0.81015661],"[ 1.39741092e+00  6.07211857e-01  7.68190857e-01  1.40160992e+00
  6.07062425e-01  7.48591270e-01  4.19899311e-03 -1.49431541e-04
 -1.95995873e-02  2.40283369e-02  2.40941976e-02 -8.75539838e-04
 -2.87802252e-03  1.51588634e-02  9.19312168e-04 -3.14931547e-04
  1.81024994e-04  6.53397105e-04  4.10691467e-04  2.36111623e-05
  6.51535696e-03 -3.17256291e-03  1.91781594e-02 -3.35313363e-04
  3.28137672e-04]",1.0014324188232422,0,0
6,6,2024-09-16 20:49:09.847776768,TASK_BEGIN,6,-0.730490040509403,0.1023965157156165,-1.98752224762792,0.8756487781549915,-0.0545309764360183,-0.0659962057544046,-7.062500518242058,0.2076317208314982,1,2024-09-16 20:47:43.471893066,1726519663.4718933,2024-09-16 20:47:43.471893248,0,[ 0.3137463  -0.15788722  0.8548885  -0.2806999 ],-1.0,-14.854222890512437,[ 0.3137463  -0.15788722  0.8548885  -0.2806999 ],[ 0.3137463  -0.15788722  0.8548885  -0.2806999 ],[1.39727738 0.60113393 0.81015661],"[ 1.39741092e+00  6.07211857e-01  7.68190857e-01  1.40160992e+00
  6.07062425e-01  7.48591270e-01  4.19899311e-03 -1.49431541e-04
 -1.95995873e-02  2.40283369e-02  2.40941976e-02 -8.75539838e-04
 -2.87802252e-03  1.51588634e-02  9.19312168e-04 -3.14931547e-04
  1.81024994e-04  6.53397105e-04  4.10691467e-04  2.36111623e-05
  6.51535696e-03 -3.17256291e-03  1.91781594e-02 -3.35313363e-04
  3.28137672e-04]",1.0014324188232422,0,0
7,7,2024-09-16 20:49:09.909861120,TASK_BEGIN,6,-0.6987773547163458,0.1030636710583691,-1.7762368513981612,0.8429307426057158,-0.054842033417453,-0.0611249161110568,-7.222085383162213,0.232092490716063,1,2024-09-16 20:47:43.471893066,1726519663.4718933,2024-09-16 20:47:43.471893248,0,[ 0.3137463  -0.15788722  0.8548885  -0.2806999 ],-1.0,-14.854222890512437,[ 0.3137463  -0.15788722  0.8548885  -0.2806999 ],[ 0.3137463  -0.15788722  0.8548885  -0.2806999 ],[1.39727738 0.60113393 0.81015661],"[ 1.39741092e+00  6.07211857e-01  7.68190857e-01  1.40160992e+00
  6.07062425e-01  7.48591270e-01  4.19899311e-03 -1.49431541e-04
 -1.95995873e-02  2.40283369e-02  2.40941976e-02 -8.75539838e-04
 -2.87802252e-03  1.51588634e-02  9.19312168e-04 -3.14931547e-04
  1.81024994e-04  6.53397105e-04  4.10691467e-04  2.36111623e-05
  6.51535696e-03 -3.17256291e-03  1.91781594e-02 -3.35313363e-04
  3.28137672e-04]",1.0014324188232422,0,0
8,8,2024-09-16 20:49:09.971497984,TASK_BEGIN,6,-0.673325231559098,0.1051871823009816,-1.6075474561268568,0.8193467279220639,-0.0531875669173079,-0.0563581388144933,-7.395095336816994,0.2618058299617123,1,2024-09-16 20:47:43.471893066,1726519663.4718933,2024-09-16 20:47:43.471893248,0,[ 0.3137463  -0.15788722  0.8548885  -0.2806999 ],-1.0,-14.854222890512437,[ 0.3137463  -0.15788722  0.8548885  -0.2806999 ],[ 0.3137463  -0.15788722  0.8548885  -0.2806999 ],[1.39727738 0.60113393 0.81015661],"[ 1.39741092e+00  6.07211857e-01  7.68190857e-01  1.40160992e+00
  6.07062425e-01  7.48591270e-01  4.19899311e-03 -1.49431541e-04
 -1.95995873e-02  2.40283369e-02  2.40941976e-02 -8.75539838e-04
 -2.87802252e-03  1.51588634e-02  9.19312168e-04 -3.14931547e-04
  1.81024994e-04  6.53397105e-04  4.10691467e-04  2.36111623e-05
  6.51535696e-03 -3.17256291e-03  1.91781594e-02 -3.35313363e-04
  3.28137672e-04]",1.0014324188232422,0,0
9,9,2024-09-16 20:49:10.048764928,TASK_BEGIN,6,-0.6546107534420391,0.108709259221823,-1.488446243876579,0.8061828651715506,-0.0495964066983415,-0.0516496942924573,-7.579640204088082,0.2963026740804964,1,2024-09-16 20:47:43.471893066,1726519663.4718933,2024-09-16 20:47:43.471893248,0,[ 0.3137463  -0.15788722  0.8548885  -0.2806999 ],-1.0,-14.854222890512437,[ 0.3137463  -0.15788722  0.8548885  -0.2806999 ],[ 0.3137463  -0.15788722  0.8548885  -0.2806999 ],[1.39727738 0.60113393 0.81015661],"[ 1.39741092e+00  6.07211857e-01  7.68190857e-01  1.40160992e+00
  6.07062425e-01  7.48591270e-01  4.19899311e-03 -1.49431541e-04
 -1.95995873e-02  2.40283369e-02  2.40941976e-02 -8.75539838e-04
 -2.87802252e-03  1.51588634e-02  9.19312168e-04 -3.14931547e-04
  1.81024994e-04  6.53397105e-04  4.10691467e-04  2.36111623e-05
  6.51535696e-03 -3.17256291e-03  1.91781594e-02 -3.35313363e-04
  3.28137672e-04]",1.0014324188232422,0,0
10,10,2024-09-16 20:49:10.993467904,TASK_BEGIN,6,-0.6431175787421166,0.1135581291599751,-1.4245598910509971,0.8045029496372561,-0.0441846044579645,-0.046942719390434,-7.773041237909793,0.3348938707896497,1,2024-09-16 20:47:44.547805908,1726519664.5478067,2024-09-16 20:47:44.547806720,0,[-0.00431128  0.00189827  0.01241476 -0.37828028],-0.0,-14.347410167848562,[-0.00431128  0.00189827  0.01241476 -0.37828028],[-0.00431128  0.00189827  0.01241476 -0.37828028],[1.39727738 0.60113393 0.81015661],"[ 1.39771782e+00  6.12525754e-01  7.93217265e-01  1.40220654e+00
  6.12554382e-01  7.73186484e-01  4.48871886e-03  2.86277714e-05
 -2.00307811e-02  2.40188519e-02  2.41047132e-02  1.22228652e-04
 -3.97018118e-04  1.53057272e-02  3.71179094e-06 -1.02524003e-04
 -3.03586285e-05 -4.17285285e-04  3.16816552e-05 -9.65393950e-07
 -3.59629590e-05  3.18833177e-05  1.81184561e-04 -8.51686966e-05
  8.52379024e-05]",0.5860523581504822,0,0
