,Unnamed: 0,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id,dateTimestamps,floatTimestamps,timestamps,episode,actions,rewards,discounted_rewards,chosen_actions,optimal_actions,desired_goal,states,continuous_optimal,binary_optimal,discrete_optimal
1,1,2024-09-25 15:07:46.834988032,TASK_BEGIN,17,0.3790594546712627,0.3033415137432929,-1.727835855182576,0.4260404985887021,-0.1293348824887462,-0.1566897271226291,-2.4780229302239785,0.0303912281578755,0,2024-09-25 15:07:52.135453857,1727276872.1354542,2024-09-25 15:07:52.135454208,0,[-0.8280515  -0.80733275 -0.6380185   0.1809017 ],-1.0,-2.9701,[-0.8280515  -0.80733275 -0.6380185   0.1809017 ],[-0.8280515  -0.80733275 -0.6380185   0.1809017 ],[1.3663317  0.85665974 0.56079541],"[ 1.25837743e+00  6.73183836e-01  4.72950716e-01  1.22846969e+00
  6.56540862e-01  4.24769027e-01 -2.99077424e-02 -1.66429741e-02
 -4.81816889e-02  5.01893074e-02  5.01585924e-02 -1.65741696e-08
  2.54987225e-08 -1.98220865e-15  1.94380125e-02  1.88127495e-02
  1.44636767e-02  9.31711993e-09 -1.43340307e-08  7.00547385e-20
 -1.94380129e-02 -1.88127498e-02 -1.44549548e-02 -4.29348509e-04
 -3.37863876e-04]",1.1835100650787354,0,0
2,2,2024-09-25 15:07:46.902985984,TASK_BEGIN,17,0.4106056642516241,0.2970297647562243,-1.2767917844155778,0.2631536118467996,-0.1637810998267372,-0.1249738644696604,-0.9164071062843968,-0.2436084169302788,0,2024-09-25 15:07:52.135453857,1727276872.1354542,2024-09-25 15:07:52.135454208,0,[-0.8280515  -0.80733275 -0.6380185   0.1809017 ],-1.0,-2.9701,[-0.8280515  -0.80733275 -0.6380185   0.1809017 ],[-0.8280515  -0.80733275 -0.6380185   0.1809017 ],[1.3663317  0.85665974 0.56079541],"[ 1.25837743e+00  6.73183836e-01  4.72950716e-01  1.22846969e+00
  6.56540862e-01  4.24769027e-01 -2.99077424e-02 -1.66429741e-02
 -4.81816889e-02  5.01893074e-02  5.01585924e-02 -1.65741696e-08
  2.54987225e-08 -1.98220865e-15  1.94380125e-02  1.88127495e-02
  1.44636767e-02  9.31711993e-09 -1.43340307e-08  7.00547385e-20
 -1.94380129e-02 -1.88127498e-02 -1.44549548e-02 -4.29348509e-04
 -3.37863876e-04]",1.1835100650787354,0,0
3,3,2024-09-25 15:07:46.970827776,TASK_BEGIN,17,0.4427427894220511,0.290114426263887,-0.8514361866325869,0.1098323974812658,-0.1908657167484028,-0.0957633613815018,0.5473799697889976,-0.5012148350070307,0,2024-09-25 15:07:52.453820068,1727276872.453821,2024-09-25 15:07:52.453820928,0,[ 0.3827219   0.4714227   0.9455596  -0.22423731],-1.0,-5.8519850599,[ 0.3827219   0.4714227   0.9455596  -0.22423731],[ 0.3827219   0.4714227   0.9455596  -0.22423731],[1.3663317  0.85665974 0.56079541],"[ 1.24501567e+00  6.99275651e-01  4.74510736e-01  1.24009739e+00
  6.97123925e-01  4.54441139e-01 -4.91827705e-03 -2.15172553e-03
 -2.00695963e-02  1.87740380e-02  2.54084940e-02  2.20057448e-04
  2.60023859e-03  2.90347515e-03  5.83694676e-04 -1.55297186e-03
 -4.47478300e-04  3.37945045e-04  6.63382680e-04  6.53919256e-03
  9.30400554e-03  1.14694619e-02  2.52464369e-02  2.75378653e-03
  2.24133557e-03]",1.2575881481170654,0,0
4,4,2024-09-25 15:07:47.038574080,TASK_BEGIN,17,0.47531450429608,0.2824129406706144,-0.4600366544277238,-0.0305293620194775,-0.2081088004922447,-0.0699199693017751,1.8754614489910093,-0.7358845950712185,0,2024-09-25 15:07:52.453820068,1727276872.453821,2024-09-25 15:07:52.453820928,0,[ 0.3827219   0.4714227   0.9455596  -0.22423731],-1.0,-5.8519850599,[ 0.3827219   0.4714227   0.9455596  -0.22423731],[ 0.3827219   0.4714227   0.9455596  -0.22423731],[1.3663317  0.85665974 0.56079541],"[ 1.24501567e+00  6.99275651e-01  4.74510736e-01  1.24009739e+00
  6.97123925e-01  4.54441139e-01 -4.91827705e-03 -2.15172553e-03
 -2.00695963e-02  1.87740380e-02  2.54084940e-02  2.20057448e-04
  2.60023859e-03  2.90347515e-03  5.83694676e-04 -1.55297186e-03
 -4.47478300e-04  3.37945045e-04  6.63382680e-04  6.53919256e-03
  9.30400554e-03  1.14694619e-02  2.52464369e-02  2.75378653e-03
  2.24133557e-03]",1.2575881481170654,0,0
5,5,2024-09-25 15:07:47.098040064,TASK_BEGIN,17,0.5082920399889924,0.2738223933628436,-0.1073872537324878,-0.1554677592440308,-0.2139947189060562,-0.0480239757659262,3.0395649084970104,-0.9430314132435084,0,2024-09-25 15:07:52.453820068,1727276872.453821,2024-09-25 15:07:52.453820928,0,[ 0.3827219   0.4714227   0.9455596  -0.22423731],-1.0,-5.8519850599,[ 0.3827219   0.4714227   0.9455596  -0.22423731],[ 0.3827219   0.4714227   0.9455596  -0.22423731],[1.3663317  0.85665974 0.56079541],"[ 1.24501567e+00  6.99275651e-01  4.74510736e-01  1.24009739e+00
  6.97123925e-01  4.54441139e-01 -4.91827705e-03 -2.15172553e-03
 -2.00695963e-02  1.87740380e-02  2.54084940e-02  2.20057448e-04
  2.60023859e-03  2.90347515e-03  5.83694676e-04 -1.55297186e-03
 -4.47478300e-04  3.37945045e-04  6.63382680e-04  6.53919256e-03
  9.30400554e-03  1.14694619e-02  2.52464369e-02  2.75378653e-03
  2.24133557e-03]",1.2575881481170654,0,0
6,6,2024-09-25 15:07:47.160047104,TASK_BEGIN,17,0.5416651656430757,0.2643286795111451,0.204837061067943,-0.2634307535785272,-0.2081059540178362,-0.0303585219810082,4.022044546760816,-1.1201564904837304,0,2024-09-25 15:07:52.453820068,1727276872.453821,2024-09-25 15:07:52.453820928,0,[ 0.3827219   0.4714227   0.9455596  -0.22423731],-1.0,-5.8519850599,[ 0.3827219   0.4714227   0.9455596  -0.22423731],[ 0.3827219   0.4714227   0.9455596  -0.22423731],[1.3663317  0.85665974 0.56079541],"[ 1.24501567e+00  6.99275651e-01  4.74510736e-01  1.24009739e+00
  6.97123925e-01  4.54441139e-01 -4.91827705e-03 -2.15172553e-03
 -2.00695963e-02  1.87740380e-02  2.54084940e-02  2.20057448e-04
  2.60023859e-03  2.90347515e-03  5.83694676e-04 -1.55297186e-03
 -4.47478300e-04  3.37945045e-04  6.63382680e-04  6.53919256e-03
  9.30400554e-03  1.14694619e-02  2.52464369e-02  2.75378653e-03
  2.24133557e-03]",1.2575881481170654,0,0
7,7,2024-09-25 15:07:48.113689088,TASK_BEGIN,17,0.5753055941990142,0.2540149870699538,0.4771526066383036,-0.3536462800482595,-0.1911425326911971,-0.0169171460420229,4.81579848513168,-1.266753126001794,0,2024-09-25 15:07:52.884991943,1727276872.884993,2024-09-25 15:07:52.884993024,0,[ 0.75235766  0.99733967  0.654452   -0.35202426],-1.0,-9.561792499119552,[ 0.75235766  0.99733967  0.654452   -0.35202426],[ 0.75235766  0.99733967  0.654452   -0.35202426],[1.3663317  0.85665974 0.56079541],"[ 1.32538878e+00  8.02963179e-01  5.52627819e-01  1.32257196e+00
  8.03073214e-01  5.31228397e-01 -2.81682917e-03  1.10035051e-04
 -2.13994221e-02  2.45984537e-02  2.35440373e-02  5.99734345e-04
  2.01761896e-03  1.38478238e-02  6.95562783e-04  9.89236093e-04
 -3.36565315e-04 -1.03099469e-03  4.53504194e-04  4.25625093e-04
  1.74398130e-02  2.39250594e-02  1.57371426e-02  1.02841594e-03
 -9.75314047e-04]",1.4845960140228271,0,0
8,8,2024-09-25 15:07:48.185198080,TASK_BEGIN,17,0.6088759904963218,0.243060547498818,0.7111836485154822,-0.4259693457499614,-0.1648078345286155,-0.0074339874588449,5.423304631058596,-1.384032946885882,0,2024-09-25 15:07:52.991419922,1727276872.9914198,2024-09-25 15:07:52.991419904,0,[ 0.66647863  0.84334826  0.5124714  -0.23249656],-0.0,-9.466174574128356,[ 0.66647863  0.84334826  0.5124714  -0.23249656],[ 0.66647863  0.84334826  0.5124714  -0.23249656],[1.3663317  0.85665974 0.56079541],"[ 1.34663466e+00  8.31531685e-01  5.69958681e-01  1.34449022e+00
  8.32228867e-01  5.48310377e-01 -2.14444489e-03  6.97182239e-04
 -2.16483038e-02  2.51118130e-02  2.30299128e-02  7.08087248e-04
  1.88849611e-03  1.44663967e-02  5.19592616e-04  9.03655146e-04
 -1.96822370e-04  2.65769396e-03  3.42903042e-04  1.95141059e-04
  1.51145103e-02  1.94098558e-02  1.16379302e-02  6.53999149e-04
 -6.82626566e-04]",1.4247063398361206,0,0
9,9,2024-09-25 15:07:48.252496128,TASK_BEGIN,17,0.6417893762755064,0.2317247471781397,0.9087367599096604,-0.4807488340657994,-0.1315680412542002,-0.0014365266546492,5.8551122263044535,-1.474544658506131,0,2024-09-25 15:07:53.098125000,1727276873.098126,2024-09-25 15:07:53.098125824,0,[ 0.12587012  0.11678957  0.11992298 -0.10091499],-0.0,-9.371512828387072,[ 0.12587012  0.11678957  0.11992298 -0.10091499],[ 0.12587012  0.11678957  0.11992298 -0.10091499],[1.3663317  0.85665974 0.56079541],"[ 1.35206288e+00  8.37176869e-01  5.74829222e-01  1.35005948e+00
  8.38886160e-01  5.53072126e-01 -2.00339843e-03  1.70929077e-03
 -2.17570965e-02  2.59488018e-02  2.22057603e-02  1.33856137e-04
  2.29430222e-03  1.46188332e-02  2.77825610e-05  8.97609674e-04
 -5.72282593e-05  3.79250778e-03 -9.64309492e-05  3.60127088e-04
  1.61166584e-03  8.61531467e-04  1.75237528e-03  5.42294715e-04
 -5.89678662e-04]",0.675278902053833,0,0
10,10,2024-09-25 15:07:48.314310144,TASK_BEGIN,17,0.673186211094291,0.2203241378792622,1.0711935366943384,-0.5187082561459092,-0.0943371629154544,0.001690163015966,6.128065914491695,-1.541760048540982,0,2024-09-25 15:07:53.098125000,1727276873.098126,2024-09-25 15:07:53.098125824,0,[ 0.12587012  0.11678957  0.11992298 -0.10091499],-0.0,-9.371512828387072,[ 0.12587012  0.11678957  0.11992298 -0.10091499],[ 0.12587012  0.11678957  0.11992298 -0.10091499],[1.3663317  0.85665974 0.56079541],"[ 1.35206288e+00  8.37176869e-01  5.74829222e-01  1.35005948e+00
  8.38886160e-01  5.53072126e-01 -2.00339843e-03  1.70929077e-03
 -2.17570965e-02  2.59488018e-02  2.22057603e-02  1.33856137e-04
  2.29430222e-03  1.46188332e-02  2.77825610e-05  8.97609674e-04
 -5.72282593e-05  3.79250778e-03 -9.64309492e-05  3.60127088e-04
  1.61166584e-03  8.61531467e-04  1.75237528e-03  5.42294715e-04
 -5.89678662e-04]",0.675278902053833,0,0
