,Unnamed: 0,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id,dateTimestamps,floatTimestamps,timestamps,episode,actions,rewards,discounted_rewards,chosen_actions,optimal_actions,desired_goal,states,continuous_optimal,binary_optimal,discrete_optimal
1,1,2024-09-14 18:17:22.454374912,TASK_BEGIN,2,1.9722601488302909,0.6149374210111619,-2.23818070544812,-0.8988454301818226,3.888506680612245,-0.7112767130098763,-42.97757520048511,28.77284432557297,0,2024-09-14 18:15:41.987312012,1726337741.9873126,2024-09-14 18:15:41.987312640,0,[-0.7637864   0.09877469 -0.63554823 -0.08523487],-1.0,-4.90099501,[-0.7637864   0.09877469 -0.63554823 -0.08523487],[-0.7637864   0.09877469 -0.63554823 -0.08523487],[1.42087389 0.69874245 0.42469975],"[ 1.20331432e+00  8.21600974e-01  4.43540413e-01  1.20534365e+00
  8.29638688e-01  4.24779403e-01  2.02933154e-03  8.03771365e-03
 -1.87610106e-02  4.00502477e-02  3.96528927e-02 -5.47721601e-09
  8.42648616e-09 -2.16673632e-15  1.76060137e-02 -1.36538597e-03
  1.46425885e-02  3.07185104e-09 -4.72592467e-09 -1.37555031e-18
 -1.76060138e-02  1.36538589e-03 -1.46397226e-02 -1.73940425e-02
 -1.78555545e-02]",1.3481628894805908,0,0
2,2,2024-09-14 18:17:23.404678912,TASK_BEGIN,2,2.0557100846061838,0.6041163215948392,-2.11498022168251,-0.8146821720803048,3.686044979522887,-0.5147153475524348,-44.61718532975491,31.29569770282892,0,2024-09-14 18:15:42.625655029,1726337742.6256554,2024-09-14 18:15:42.625655296,0,[ 0.9994831  -0.79493207 -0.00200713 -0.0442448 ],-1.0,-10.466174574128356,[ 0.9994831  -0.79493207 -0.00200713 -0.0442448 ],[ 0.9994831  -0.79493207 -0.00200713 -0.0442448 ],[1.42087389 0.69874245 0.42469975],"[ 1.37648494e+00  7.19254232e-01  4.58047448e-01  1.37688764e+00
  7.19475753e-01  4.41566685e-01  4.02705868e-04  2.21521418e-04
 -1.64807629e-02  2.38741157e-02  2.42443760e-02 -6.52178651e-04
 -4.65879107e-04  1.40092086e-02  5.58685646e-04 -4.55685741e-04
 -7.49221791e-05  2.60995007e-03  4.37102858e-04  8.35636155e-04
  2.31186789e-02 -1.94068146e-02 -1.84731445e-05 -4.93246501e-04
  5.53710057e-04]",1.2796908617019653,0,0
3,3,2024-09-14 18:17:23.477371904,TASK_BEGIN,2,2.13382045996406,0.5940420374622384,-1.99682165214628,-0.7353309792533993,3.5073371760659757,-0.3284403543203683,-46.101149408897705,33.787849569515664,0,2024-09-14 18:15:42.625655029,1726337742.6256554,2024-09-14 18:15:42.625655296,0,[ 0.9994831  -0.79493207 -0.00200713 -0.0442448 ],-1.0,-10.466174574128356,[ 0.9994831  -0.79493207 -0.00200713 -0.0442448 ],[ 0.9994831  -0.79493207 -0.00200713 -0.0442448 ],[1.42087389 0.69874245 0.42469975],"[ 1.37648494e+00  7.19254232e-01  4.58047448e-01  1.37688764e+00
  7.19475753e-01  4.41566685e-01  4.02705868e-04  2.21521418e-04
 -1.64807629e-02  2.38741157e-02  2.42443760e-02 -6.52178651e-04
 -4.65879107e-04  1.40092086e-02  5.58685646e-04 -4.55685741e-04
 -7.49221791e-05  2.60995007e-03  4.37102858e-04  8.35636155e-04
  2.31186789e-02 -1.94068146e-02 -1.84731445e-05 -4.93246501e-04
  5.53710057e-04]",1.2796908617019653,0,0
4,4,2024-09-14 18:17:23.544461824,TASK_BEGIN,2,2.204075624232271,0.5850687164343479,-1.885358968864503,-0.6626546585772201,3.357717181083418,-0.1553166531706757,-47.35720904555455,36.21342533134089,0,2024-09-14 18:15:42.625655029,1726337742.6256554,2024-09-14 18:15:42.625655296,0,[ 0.9994831  -0.79493207 -0.00200713 -0.0442448 ],-1.0,-10.466174574128356,[ 0.9994831  -0.79493207 -0.00200713 -0.0442448 ],[ 0.9994831  -0.79493207 -0.00200713 -0.0442448 ],[1.42087389 0.69874245 0.42469975],"[ 1.37648494e+00  7.19254232e-01  4.58047448e-01  1.37688764e+00
  7.19475753e-01  4.41566685e-01  4.02705868e-04  2.21521418e-04
 -1.64807629e-02  2.38741157e-02  2.42443760e-02 -6.52178651e-04
 -4.65879107e-04  1.40092086e-02  5.58685646e-04 -4.55685741e-04
 -7.49221791e-05  2.60995007e-03  4.37102858e-04  8.35636155e-04
  2.31186789e-02 -1.94068146e-02 -1.84731445e-05 -4.93246501e-04
  5.53710057e-04]",1.2796908617019653,0,0
5,5,2024-09-14 18:17:23.612507136,TASK_BEGIN,2,2.2645859832515587,0.5774453829028059,-1.7830455877502862,-0.5978805833721009,3.2399993366130437,0.002821830761159,-48.346209398229846,38.54075774015522,0,2024-09-14 18:15:42.625655029,1726337742.6256554,2024-09-14 18:15:42.625655296,0,[ 0.9994831  -0.79493207 -0.00200713 -0.0442448 ],-1.0,-10.466174574128356,[ 0.9994831  -0.79493207 -0.00200713 -0.0442448 ],[ 0.9994831  -0.79493207 -0.00200713 -0.0442448 ],[1.42087389 0.69874245 0.42469975],"[ 1.37648494e+00  7.19254232e-01  4.58047448e-01  1.37688764e+00
  7.19475753e-01  4.41566685e-01  4.02705868e-04  2.21521418e-04
 -1.64807629e-02  2.38741157e-02  2.42443760e-02 -6.52178651e-04
 -4.65879107e-04  1.40092086e-02  5.58685646e-04 -4.55685741e-04
 -7.49221791e-05  2.60995007e-03  4.37102858e-04  8.35636155e-04
  2.31186789e-02 -1.94068146e-02 -1.84731445e-05 -4.93246501e-04
  5.53710057e-04]",1.2796908617019653,0,0
6,6,2024-09-14 18:17:23.668840704,TASK_BEGIN,2,2.314167463549712,0.5713061632623085,-1.6929789561305026,-0.5415579058767638,3.153838967232572,0.1453837089419923,-49.06341470327176,40.74166147615893,0,2024-09-14 18:15:42.625655029,1726337742.6256554,2024-09-14 18:15:42.625655296,0,[ 0.9994831  -0.79493207 -0.00200713 -0.0442448 ],-1.0,-10.466174574128356,[ 0.9994831  -0.79493207 -0.00200713 -0.0442448 ],[ 0.9994831  -0.79493207 -0.00200713 -0.0442448 ],[1.42087389 0.69874245 0.42469975],"[ 1.37648494e+00  7.19254232e-01  4.58047448e-01  1.37688764e+00
  7.19475753e-01  4.41566685e-01  4.02705868e-04  2.21521418e-04
 -1.64807629e-02  2.38741157e-02  2.42443760e-02 -6.52178651e-04
 -4.65879107e-04  1.40092086e-02  5.58685646e-04 -4.55685741e-04
 -7.49221791e-05  2.60995007e-03  4.37102858e-04  8.35636155e-04
  2.31186789e-02 -1.94068146e-02 -1.84731445e-05 -4.93246501e-04
  5.53710057e-04]",1.2796908617019653,0,0
7,7,2024-09-14 18:17:23.747217152,TASK_BEGIN,2,2.3523633551363297,0.5666720541949624,-1.618557704413225,-0.4935964591318675,3.095264667907751,0.2730420314030461,-49.53735940061431,42.79200648553089,0,2024-09-14 18:15:42.625655029,1726337742.6256554,2024-09-14 18:15:42.625655296,0,[ 0.9994831  -0.79493207 -0.00200713 -0.0442448 ],-1.0,-10.466174574128356,[ 0.9994831  -0.79493207 -0.00200713 -0.0442448 ],[ 0.9994831  -0.79493207 -0.00200713 -0.0442448 ],[1.42087389 0.69874245 0.42469975],"[ 1.37648494e+00  7.19254232e-01  4.58047448e-01  1.37688764e+00
  7.19475753e-01  4.41566685e-01  4.02705868e-04  2.21521418e-04
 -1.64807629e-02  2.38741157e-02  2.42443760e-02 -6.52178651e-04
 -4.65879107e-04  1.40092086e-02  5.58685646e-04 -4.55685741e-04
 -7.49221791e-05  2.60995007e-03  4.37102858e-04  8.35636155e-04
  2.31186789e-02 -1.94068146e-02 -1.84731445e-05 -4.93246501e-04
  5.53710057e-04]",1.2796908617019653,0,0
8,8,2024-09-14 18:17:23.808471808,TASK_BEGIN,2,2.3794070410210937,0.5634586027846755,-1.5631463764262763,-0.4533434909680641,3.0567590002616227,0.3875265463707679,-49.82526674874109,44.67344348423115,0,2024-09-14 18:15:42.625655029,1726337742.6256554,2024-09-14 18:15:42.625655296,0,[ 0.9994831  -0.79493207 -0.00200713 -0.0442448 ],-1.0,-10.466174574128356,[ 0.9994831  -0.79493207 -0.00200713 -0.0442448 ],[ 0.9994831  -0.79493207 -0.00200713 -0.0442448 ],[1.42087389 0.69874245 0.42469975],"[ 1.37648494e+00  7.19254232e-01  4.58047448e-01  1.37688764e+00
  7.19475753e-01  4.41566685e-01  4.02705868e-04  2.21521418e-04
 -1.64807629e-02  2.38741157e-02  2.42443760e-02 -6.52178651e-04
 -4.65879107e-04  1.40092086e-02  5.58685646e-04 -4.55685741e-04
 -7.49221791e-05  2.60995007e-03  4.37102858e-04  8.35636155e-04
  2.31186789e-02 -1.94068146e-02 -1.84731445e-05 -4.93246501e-04
  5.53710057e-04]",1.2796908617019653,0,0
9,9,2024-09-14 18:17:24.759742976,TASK_BEGIN,2,2.3961219589599474,0.5614898695580222,-1.529845466275812,-0.419683568322826,3.0281339015214725,0.4912256497595237,-50.00408024663101,46.374791086435216,0,2024-09-14 18:15:43.685987061,1726337743.6859872,2024-09-14 18:15:43.685987328,0,[ 0.01925024  0.00766163 -0.0359949  -0.00436243],-0.0,-9.465420678754594,[ 0.01925024  0.00766163 -0.0359949  -0.00436243],[ 0.01925024  0.00766163 -0.0359949  -0.00436243],[1.42087389 0.69874245 0.42469975],"[ 1.39355716e+00  7.09398595e-01  4.46074865e-01  1.41092070e+00
  7.06843227e-01  4.24737377e-01  1.73635427e-02 -2.55536744e-03
 -2.13374874e-02  2.83842880e-02  3.47114030e-02  5.07734595e-04
 -9.21688346e-05 -1.31334581e-01 -5.31006539e-04 -1.72797021e-04
  9.56617396e-04 -2.87505947e-04  5.21911722e-05  4.84514770e-14
  5.32310326e-04  1.79979201e-04 -9.29936101e-04 -8.53234126e-04
 -8.05587199e-04]",0.0713377371430397,0,0
10,10,2024-09-14 18:17:24.827444992,TASK_BEGIN,2,2.4037804342752627,0.560520311322395,-1.5212554785992407,-0.391192401101904,2.99787485599056,0.5867472475753633,-50.15853997015713,47.89179738323949,0,2024-09-14 18:15:43.685987061,1726337743.6859872,2024-09-14 18:15:43.685987328,0,[ 0.01925024  0.00766163 -0.0359949  -0.00436243],-0.0,-9.465420678754594,[ 0.01925024  0.00766163 -0.0359949  -0.00436243],[ 0.01925024  0.00766163 -0.0359949  -0.00436243],[1.42087389 0.69874245 0.42469975],"[ 1.39355716e+00  7.09398595e-01  4.46074865e-01  1.41092070e+00
  7.06843227e-01  4.24737377e-01  1.73635427e-02 -2.55536744e-03
 -2.13374874e-02  2.83842880e-02  3.47114030e-02  5.07734595e-04
 -9.21688346e-05 -1.31334581e-01 -5.31006539e-04 -1.72797021e-04
  9.56617396e-04 -2.87505947e-04  5.21911722e-05  4.84514770e-14
  5.32310326e-04  1.79979201e-04 -9.29936101e-04 -8.53234126e-04
 -8.05587199e-04]",0.0713377371430397,0,0
