,Unnamed: 0,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id,dateTimestamps,floatTimestamps,timestamps,episode,actions,rewards,discounted_rewards,chosen_actions,optimal_actions,states,continuous_optimal,binary_optimal,discrete_optimal
1,1,2024-09-16 20:54:28.236916992,TASK_BEGIN,6,0.0562635597378642,-0.1185632048898791,-2.0895566698850545,0.5690580257642707,0.8023213831911782,-0.3121601547008029,3.820336582089561,-0.3502243091818571,2,2024-09-16 20:53:00.622401855,1726519980.6224022,2024-09-16 20:53:00.622402304,0,2.0,8.509208367771347,-33.373205518406664,[0.31321491 0.29000372 0.31954364 0.07723773],[0.31321491 0.29000372 0.31954364 0.07723773],"[  0.01691953   0.8991389    0.10787801  -0.40873054  -0.0448683
  -0.05849742   0.           0.          -0.4          0.41691953
 -11.568524  ]",0.07475926113643798,0,0
2,2,2024-09-16 20:54:28.304626944,TASK_BEGIN,6,0.1026263765280979,-0.129087727310903,-2.5674781190842806,0.752124260345916,0.8968792887051499,-0.2954614657265668,3.8134354544220095,-0.424555056825277,2,2024-09-16 20:53:00.643404053,1726519980.643404,2024-09-16 20:53:00.643404032,0,1.0,-2.4545894760281133,-35.49406293925071,[0.32021742 0.36613249 0.23113366 0.08251643],[0.32021742 0.36613249 0.23113366 0.08251643],"[ 1.7566761e-02  8.9231694e-01  9.3478575e-02 -4.3661746e-01
 -4.5062128e-02 -3.8770470e-03  0.0000000e+00  0.0000000e+00
 -4.0000001e-01  4.1756675e-01 -1.1513948e+01]",0.07832419762426522,0,0
3,3,2024-09-16 20:54:28.372347904,TASK_BEGIN,6,0.1480159904933957,-0.1389819314289731,-3.026752491358041,0.9281284550307392,0.9863175502361756,-0.2799612759495311,3.7943786306160647,-0.493319711549567,2,2024-09-16 20:53:00.643404053,1726519980.643404,2024-09-16 20:53:00.643404032,0,1.0,-2.4545894760281133,-35.49406293925071,[0.32021742 0.36613249 0.23113366 0.08251643],[0.32021742 0.36613249 0.23113366 0.08251643],"[ 1.7566761e-02  8.9231694e-01  9.3478575e-02 -4.3661746e-01
 -4.5062128e-02 -3.8770470e-03  0.0000000e+00  0.0000000e+00
 -4.0000001e-01  4.1756675e-01 -1.1513948e+01]",0.07832419762426522,0,0
4,4,2024-09-16 20:54:28.440062976,TASK_BEGIN,6,0.1919017923522346,-0.1480757130710487,-3.457534149510061,1.0935131184704356,1.0686121618196922,-0.2661358853335507,3.761736060709508,-0.5550942210707696,2,2024-09-16 20:53:00.643404053,1726519980.643404,2024-09-16 20:53:00.643404032,0,1.0,-2.4545894760281133,-35.49406293925071,[0.32021742 0.36613249 0.23113366 0.08251643],[0.32021742 0.36613249 0.23113366 0.08251643],"[ 1.7566761e-02  8.9231694e-01  9.3478575e-02 -4.3661746e-01
 -4.5062128e-02 -3.8770470e-03  0.0000000e+00  0.0000000e+00
 -4.0000001e-01  4.1756675e-01 -1.1513948e+01]",0.07832419762426522,0,0
5,5,2024-09-16 20:54:28.507791872,TASK_BEGIN,6,0.2336890860129356,-0.156228061331646,-3.8521306864183327,1.2455694338476384,1.142006243750422,-0.2543066397749292,3.715137227202717,-0.6088478712754286,2,2024-09-16 20:53:00.854401123,1726519980.8544016,2024-09-16 20:53:00.854401536,0,0.0,-2.6616198197575187,-38.46747745500059,[0.35349916 0.34650057 0.2169967  0.08300357],[0.35349916 0.34650057 0.2169967  0.08300357],"[  0.02364572   0.8100481    0.06881079  -0.49970904  -0.04872379
  -0.01854695   0.           0.          -0.4          0.4236457
 -10.855798  ]",0.08456112276815411,0,0
6,6,2024-09-16 20:54:28.575493888,TASK_BEGIN,6,0.2726925975240186,-0.1633081984928585,-4.204935494374373,1.382423442903233,1.205013374981602,-0.2446309693149418,3.6552045449599984,-0.6539775074231566,2,2024-09-16 20:53:00.854401123,1726519980.8544016,2024-09-16 20:53:00.854401536,0,0.0,-2.6616198197575187,-38.46747745500059,[0.35349916 0.34650057 0.2169967  0.08300357],[0.35349916 0.34650057 0.2169967  0.08300357],"[  0.02364572   0.8100481    0.06881079  -0.49970904  -0.04872379
  -0.01854695   0.           0.          -0.4          0.4236457
 -10.855798  ]",0.08456112276815411,0,0
7,7,2024-09-16 20:54:29.515917056,TASK_BEGIN,6,0.3081448281520059,-0.1691902559949114,-4.512044154751751,1.5029096070601946,1.2564199459105312,-0.2371147718185504,3.583456157147499,-0.6903263752725104,2,2024-09-16 20:53:01.126558105,1726519981.1265585,2024-09-16 20:53:01.126558464,0,0.0,-2.579836882285832,-37.01517793646269,[0.36955464 0.36405013 0.17145027 0.09494497],[0.36955464 0.36405013 0.17145027 0.09494497],"[ 2.7860403e-02  6.9615018e-01  1.8965451e-02 -5.3026366e-01
 -5.0845496e-02 -2.4057846e-03  0.0000000e+00  0.0000000e+00
 -4.0000001e-01  4.2786041e-01 -9.9446144e+00]",0.09688636470574055,0,0
8,8,2024-09-16 20:54:29.578689280,TASK_BEGIN,6,0.3392312974929563,-0.1737675617820449,-4.770782509979628,1.6063804250753568,1.295316893675555,-0.2316418769194313,3.5023269745942454,-0.7182136341232626,2,2024-09-16 20:53:01.396310059,1726519981.3963106,2024-09-16 20:53:01.396310528,0,1.0,-2.2096455375261943,-31.470000163675323,[0.35431358 0.35644468 0.17023514 0.1190066 ],[0.35431358 0.35644468 0.17023514 0.1190066 ],"[ 2.8103590e-02  5.8138311e-01 -6.5136881e-04 -5.2276456e-01
 -4.0873338e-02  6.3210867e-02  0.0000000e+00  0.0000000e+00
 -4.0000001e-01  4.2810360e-01 -9.0264778e+00]",0.07832337399250676,0,0
9,9,2024-09-16 20:54:29.654820096,TASK_BEGIN,6,0.3651431855058741,-0.1769788978260133,-4.9792678960678645,1.6924680507304215,1.321177055758496,-0.2280168997105427,3.4152269834188984,-0.7384563949787143,2,2024-09-16 20:53:01.396310059,1726519981.3963106,2024-09-16 20:53:01.396310528,0,1.0,-2.2096455375261943,-31.470000163675323,[0.35431358 0.35644468 0.17023514 0.1190066 ],[0.35431358 0.35644468 0.17023514 0.1190066 ],"[ 2.8103590e-02  5.8138311e-01 -6.5136881e-04 -5.2276456e-01
 -4.0873338e-02  6.3210867e-02  0.0000000e+00  0.0000000e+00
 -4.0000001e-01  4.2810360e-01 -9.0264778e+00]",0.07832337399250676,0,0
10,10,2024-09-16 20:54:29.718669056,TASK_BEGIN,6,0.3851587016404052,-0.1788351027484753,-5.136129691531616,1.760844450668699,1.3339652396153518,-0.2260145371501206,3.326474070713849,-0.7523331908259381,2,2024-09-16 20:53:01.396310059,1726519981.3963106,2024-09-16 20:53:01.396310528,0,1.0,-2.2096455375261943,-31.470000163675323,[0.35431358 0.35644468 0.17023514 0.1190066 ],[0.35431358 0.35644468 0.17023514 0.1190066 ],"[ 2.8103590e-02  5.8138311e-01 -6.5136881e-04 -5.2276456e-01
 -4.0873338e-02  6.3210867e-02  0.0000000e+00  0.0000000e+00
 -4.0000001e-01  4.2810360e-01 -9.0264778e+00]",0.07832337399250676,0,0
