,Unnamed: 0,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id,dateTimestamps,floatTimestamps,timestamps,episode,actions,rewards,discounted_rewards,chosen_actions,optimal_actions,states,continuous_optimal,binary_optimal,discrete_optimal
1,1,2024-12-02 21:37:25.930372096,TASK_BEGIN,25,0.7498225635415711,-0.4832601170986744,-0.4077357193094088,2.531740152386454,-1.3370450154302984,0.7160880033147552,3.4241785968257084,0.4266699279824282,0,2024-12-02 21:37:52.584845947,1733175472.5848463,2024-12-02 21:37:52.584846336,0,1.0,2.1319236944775835,4.588444975102394,[0.29828798 0.3535693  0.12092484 0.22721788],[0.29828798 0.3535693  0.12092484 0.22721788],"[ 6.1557293e-03  9.9951732e-01  1.4275442e-01  1.3574384e-02
 -1.0299830e-02  1.4369162e-02  0.0000000e+00  0.0000000e+00
  4.0000001e-01 -3.9384428e-01 -1.2413207e+01]",0.05691515696364825,0,0
2,2,2024-12-02 21:37:25.997472256,TASK_BEGIN,25,0.4172976173338519,-0.4692275149721593,-1.803279808062304,3.6788236603179687,-1.1350080874307025,0.699077681127293,2.66278492649256,0.5342237580817703,0,2024-12-02 21:37:52.584845947,1733175472.5848463,2024-12-02 21:37:52.584846336,0,1.0,2.1319236944775835,4.588444975102394,[0.29828798 0.3535693  0.12092484 0.22721788],[0.29828798 0.3535693  0.12092484 0.22721788],"[ 6.1557293e-03  9.9951732e-01  1.4275442e-01  1.3574384e-02
 -1.0299830e-02  1.4369162e-02  0.0000000e+00  0.0000000e+00
  4.0000001e-01 -3.9384428e-01 -1.2413207e+01]",0.05691515696364825,0,0
3,3,2024-12-02 21:37:26.065607936,TASK_BEGIN,25,0.1044019362732021,-0.4553072184590288,-3.1005079208893824,4.768730130385562,-0.9406382105891544,0.6821099733168924,1.9426969362213045,0.6341680776934434,0,2024-12-02 21:37:52.584845947,1733175472.5848463,2024-12-02 21:37:52.584846336,0,1.0,2.1319236944775835,4.588444975102394,[0.29828798 0.3535693  0.12092484 0.22721788],[0.29828798 0.3535693  0.12092484 0.22721788],"[ 6.1557293e-03  9.9951732e-01  1.4275442e-01  1.3574384e-02
 -1.0299830e-02  1.4369162e-02  0.0000000e+00  0.0000000e+00
  4.0000001e-01 -3.9384428e-01 -1.2413207e+01]",0.05691515696364825,0,0
4,4,2024-12-02 21:37:26.119705088,TASK_BEGIN,25,-0.1803745828971908,-0.4416319993056277,-4.257616390460443,5.77649157970885,-0.757347969034223,0.6651534312471274,1.2776849264674617,0.7235962851314666,0,2024-12-02 21:37:52.584845947,1733175472.5848463,2024-12-02 21:37:52.584846336,0,1.0,2.1319236944775835,4.588444975102394,[0.29828798 0.3535693  0.12092484 0.22721788],[0.29828798 0.3535693  0.12092484 0.22721788],"[ 6.1557293e-03  9.9951732e-01  1.4275442e-01  1.3574384e-02
 -1.0299830e-02  1.4369162e-02  0.0000000e+00  0.0000000e+00
  4.0000001e-01 -3.9384428e-01 -1.2413207e+01]",0.05691515696364825,0,0
5,5,2024-12-02 21:37:26.197036800,TASK_BEGIN,25,-0.4299291392186291,-0.4284332548741618,-5.2446477837911525,6.682600545138136,-0.5882064349918306,0.6481671574190023,0.6794721033530032,0.800128022710915,0,2024-12-02 21:37:52.983844971,1733175472.9838452,2024-12-02 21:37:52.983845120,0,1.0,1.89914848900114,7.282627533485723,[0.29194688 0.33254735 0.12777513 0.24773063],[0.29194688 0.33254735 0.12777513 0.24773063],"[ 2.2951445e-02  9.9308836e-01  8.6132005e-02  1.0166154e-02
  2.7146634e-02  3.0789455e-02  0.0000000e+00  0.0000000e+00
  4.0000001e-01 -3.7704855e-01 -1.2361775e+01]",0.0500554655587659,0,0
6,6,2024-12-02 21:37:26.265960960,TASK_BEGIN,25,-0.6388600313871219,-0.4160389851414621,-6.04528326284219,7.473853673215495,-0.4358450308263261,0.6311008838384332,0.1574128131404876,0.8620191319114868,0,2024-12-02 21:37:52.983844971,1733175472.9838452,2024-12-02 21:37:52.983845120,0,1.0,1.89914848900114,7.282627533485723,[0.29194688 0.33254735 0.12777513 0.24773063],[0.29194688 0.33254735 0.12777513 0.24773063],"[ 2.2951445e-02  9.9308836e-01  8.6132005e-02  1.0166154e-02
  2.7146634e-02  3.0789455e-02  0.0000000e+00  0.0000000e+00
  4.0000001e-01 -3.7704855e-01 -1.2361775e+01]",0.0500554655587659,0,0
7,7,2024-12-02 21:37:27.200443136,TASK_BEGIN,25,-0.8036765020957342,-0.4048513858018289,-6.657151505715796,8.143590984450919,-0.3023801504160079,0.6138966103516296,-0.2816622771595449,0.9082238264944617,0,2024-12-02 21:37:54.033847168,1733175474.0338476,2024-12-02 21:37:54.033847552,0,3.0,-4.333061427339851,-22.32011480415926,[0.21895987 0.20689425 0.25492977 0.3192161 ],[0.21895987 0.20689425 0.25492977 0.3192161 ],"[  0.04736837   0.93837965   0.12399349  -0.2921374   -0.05954931
  -0.28636742   0.           0.           0.4         -0.35263163
 -11.924106  ]",0.03819111494591183,0,0
8,8,2024-12-02 21:37:27.263886848,TASK_BEGIN,25,-0.9228984737491424,-0.3953091950665158,-7.090731205658451,8.691367343760634,-0.189358827219907,0.5964925606978028,-0.6334781937802796,0.9384103511324596,0,2024-12-02 21:37:54.075846924,1733175474.0758476,2024-12-02 21:37:54.075847680,0,3.0,-4.788961053153466,-31.155686866521215,[0.22304774 0.21410071 0.22577641 0.33707513],[0.22304774 0.21410071 0.22577641 0.33707513],"[  0.04904771   0.92803717   0.15273261  -0.345695    -0.09313983
  -0.35309932   0.           0.           0.4         -0.3509523
 -11.841366  ]",0.053758382573918614,0,0
9,9,2024-12-02 21:37:27.346510080,TASK_BEGIN,25,-0.9970466667123106,-0.387842214619597,-7.367093463817069,9.122154125724627,-0.0977320535356263,0.5788303155782446,-0.8962646811723937,0.9529350590308714,0,2024-12-02 21:37:54.075846924,1733175474.0758476,2024-12-02 21:37:54.075847680,0,3.0,-4.788961053153466,-31.155686866521215,[0.22304774 0.21410071 0.22577641 0.33707513],[0.22304774 0.21410071 0.22577641 0.33707513],"[  0.04904771   0.92803717   0.15273261  -0.345695    -0.09313983
  -0.35309932   0.           0.           0.4         -0.3509523
 -11.841366  ]",0.053758382573918614,0,0
10,10,2024-12-02 21:37:27.410340096,TASK_BEGIN,25,-1.0285293084268865,-0.3828256278113168,-7.514856828434873,9.44521575681481,-0.0278567087144363,0.5608657039500943,-1.070646870979757,0.9527825384699182,0,2024-12-02 21:37:54.075846924,1733175474.0758476,2024-12-02 21:37:54.075847680,0,3.0,-4.788961053153466,-31.155686866521215,[0.22304774 0.21410071 0.22577641 0.33707513],[0.22304774 0.21410071 0.22577641 0.33707513],"[  0.04904771   0.92803717   0.15273261  -0.345695    -0.09313983
  -0.35309932   0.           0.           0.4         -0.3509523
 -11.841366  ]",0.053758382573918614,0,0
