,Unnamed: 0,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id,dateTimestamps,floatTimestamps,timestamps,episode,actions,rewards,discounted_rewards,chosen_actions,optimal_actions,states,continuous_optimal,binary_optimal,discrete_optimal
1,1,2024-09-16 22:02:08.902544896,TASK_BEGIN,7,-0.0106565624542784,0.217715738085639,0.943222354837106,0.4317098209320248,1.7853137441199125,0.3062460516468827,-23.027625773215288,3.1634825349247278,1,2024-09-16 22:02:08.320558105,1726524128.320558,2024-09-16 22:02:08.320558080,0,1.0,0.7549871113282813,0.7549871113282813,[0.32290037 0.53077887 0.04054234 0.10577842],[0.32290037 0.53077887 0.04054234 0.10577842],"[ 2.0385582e-03  1.0021791e+00  1.4389215e-01 -3.6635961e-02
 -4.6601924e-03 -3.1365167e-02  0.0000000e+00  0.0000000e+00
 -6.0000002e-01  6.0203856e-01 -1.0179680e+01]",0.2555359634071006,0,0
2,2,2024-09-16 22:02:08.962001920,TASK_BEGIN,7,-0.1193866564705184,0.2874422220645879,0.9745426188165732,0.5423485622712657,2.517248579781317,0.2544261170058399,-27.69085524384732,5.665505752536038,1,2024-09-16 22:02:08.320558105,1726524128.320558,2024-09-16 22:02:08.320558080,0,1.0,0.7549871113282813,0.7549871113282813,[0.32290037 0.53077887 0.04054234 0.10577842],[0.32290037 0.53077887 0.04054234 0.10577842],"[ 2.0385582e-03  1.0021791e+00  1.4389215e-01 -3.6635961e-02
 -4.6601924e-03 -3.1365167e-02  0.0000000e+00  0.0000000e+00
 -6.0000002e-01  6.0203856e-01 -1.0179680e+01]",0.2555359634071006,0,0
3,3,2024-09-16 22:02:09.024050944,TASK_BEGIN,7,-0.2249571698719658,0.3533819020618951,0.997279925814232,0.6492181483478107,3.2132851904602027,0.2025467828572304,-32.08681640825985,8.025298251590188,1,2024-09-16 22:02:08.320558105,1726524128.320558,2024-09-16 22:02:08.320558080,0,1.0,0.7549871113282813,0.7549871113282813,[0.32290037 0.53077887 0.04054234 0.10577842],[0.32290037 0.53077887 0.04054234 0.10577842],"[ 2.0385582e-03  1.0021791e+00  1.4389215e-01 -3.6635961e-02
 -4.6601924e-03 -3.1365167e-02  0.0000000e+00  0.0000000e+00
 -6.0000002e-01  6.0203856e-01 -1.0179680e+01]",0.2555359634071006,0,0
4,4,2024-09-16 22:02:09.101741056,TASK_BEGIN,7,-0.3258950638479015,0.413989619108325,1.009216734123688,0.7497181807271178,3.860441991465952,0.1502344239552193,-36.1054197626526,10.182481012649522,1,2024-09-16 22:02:08.320558105,1726524128.320558,2024-09-16 22:02:08.320558080,0,1.0,0.7549871113282813,0.7549871113282813,[0.32290037 0.53077887 0.04054234 0.10577842],[0.32290037 0.53077887 0.04054234 0.10577842],"[ 2.0385582e-03  1.0021791e+00  1.4389215e-01 -3.6635961e-02
 -4.6601924e-03 -3.1365167e-02  0.0000000e+00  0.0000000e+00
 -6.0000002e-01  6.0203856e-01 -1.0179680e+01]",0.2555359634071006,0,0
5,5,2024-09-16 22:02:09.164226048,TASK_BEGIN,7,-0.4209312856367948,0.468082814837163,1.0091118355251183,0.841603354499758,4.450583297520382,0.0972988833827885,-39.665709970027926,12.088130804953524,1,2024-09-16 22:02:08.320558105,1726524128.320558,2024-09-16 22:02:08.320558080,0,1.0,0.7549871113282813,0.7549871113282813,[0.32290037 0.53077887 0.04054234 0.10577842],[0.32290037 0.53077887 0.04054234 0.10577842],"[ 2.0385582e-03  1.0021791e+00  1.4389215e-01 -3.6635961e-02
 -4.6601924e-03 -3.1365167e-02  0.0000000e+00  0.0000000e+00
 -6.0000002e-01  6.0203856e-01 -1.0179680e+01]",0.2555359634071006,0,0
6,6,2024-09-16 22:02:10.117141760,TASK_BEGIN,7,-0.5090276070885789,0.5148988012185234,0.9970174844832816,0.9230376926428624,4.980464997006288,0.0439793379291793,-42.71696059110129,13.705909572044431,1,2024-09-16 22:02:09.576510009,1726524129.576511,2024-09-16 22:02:09.576510976,0,0.0,-2.632552334658101,-20.410451614745714,[0.36230479 0.16994752 0.18895046 0.27879724],[0.36230479 0.16994752 0.18895046 0.27879724],"[ 0.03380338  0.69715    -0.04810512 -0.21944596  0.219524    0.03249278
  0.          0.         -0.6         0.63380337 -7.7394466 ]",0.07025536984655642,0,0
7,7,2024-09-16 22:02:10.184957952,TASK_BEGIN,7,-0.5893774499621176,0.554106162061346,0.9745262768644372,0.992582101497856,5.4512924969500425,-0.0089262294325835,-45.23378850267871,15.011621964639623,1,2024-09-16 22:02:09.576510009,1726524129.576511,2024-09-16 22:02:09.576510976,0,0.0,-2.632552334658101,-20.410451614745714,[0.36230479 0.16994752 0.18895046 0.27879724],[0.36230479 0.16994752 0.18895046 0.27879724],"[ 0.03380338  0.69715    -0.04810512 -0.21944596  0.219524    0.03249278
  0.          0.         -0.6         0.63380337 -7.7394466 ]",0.07025536984655642,0,0
8,8,2024-09-16 22:02:10.246163968,TASK_BEGIN,7,-0.661395195950538,0.5857693560909816,0.94477087911005,1.0491474808561774,5.86800426429528,-0.060157703221922,-47.20719272097053,15.991879067558113,1,2024-09-16 22:02:10.076687988,1726524130.076689,2024-09-16 22:02:10.076688896,0,0.0,-1.246654578195944,-29.583877254287042,[0.37754311 0.21869532 0.17568373 0.22807784],[0.37754311 0.21869532 0.17568373 0.22807784],"[ 4.8791566e-03  5.9302282e-01 -2.7338040e-01 -2.8483737e-01
  2.1112967e-01 -8.4200822e-02  0.0000000e+00  0.0000000e+00
 -6.0000002e-01  6.0487914e-01 -6.9064293e+00]",0.07058924810147625,0,0
9,9,2024-09-16 22:02:10.308652032,TASK_BEGIN,7,-0.7247019036571962,0.6102788369740514,0.9120544959004554,1.0919575032800246,6.238361715832304,-0.1082945436730652,-48.63527245841463,16.64273268300783,1,2024-09-16 22:02:10.076687988,1726524130.076689,2024-09-16 22:02:10.076688896,0,0.0,-1.246654578195944,-29.583877254287042,[0.37754311 0.21869532 0.17568373 0.22807784],[0.37754311 0.21869532 0.17568373 0.22807784],"[ 4.8791566e-03  5.9302282e-01 -2.7338040e-01 -2.8483737e-01
  2.1112967e-01 -8.4200822e-02  0.0000000e+00  0.0000000e+00
 -6.0000002e-01  6.0487914e-01 -6.9064293e+00]",0.07058924810147625,0,0
10,10,2024-09-16 22:02:10.385793024,TASK_BEGIN,7,-0.7790993349792742,0.6282668634723885,0.8810994383754517,1.120571827692359,6.5719314095337005,-0.1521805990720924,-49.51718758046994,16.96880261228388,1,2024-09-16 22:02:10.076687988,1726524130.076689,2024-09-16 22:02:10.076688896,0,0.0,-1.246654578195944,-29.583877254287042,[0.37754311 0.21869532 0.17568373 0.22807784],[0.37754311 0.21869532 0.17568373 0.22807784],"[ 4.8791566e-03  5.9302282e-01 -2.7338040e-01 -2.8483737e-01
  2.1112967e-01 -8.4200822e-02  0.0000000e+00  0.0000000e+00
 -6.0000002e-01  6.0487914e-01 -6.9064293e+00]",0.07058924810147625,0,0
11,11,2024-09-16 22:02:10.448278784,TASK_BEGIN,7,-0.8245210312034641,0.6405247517314885,0.856094053294022,1.1349846667162886,6.879046042060869,-0.191358605949494,-49.85261652023687,16.9832588333113,1,2024-09-16 22:02:10.286687988,1726524130.2866883,2024-09-16 22:02:10.286688256,0,0.0,-1.132575667892155,-29.301743176893147,[0.33316428 0.28934775 0.14850774 0.22898024],[0.33316428 0.28934775 0.14850774 0.22898024],"[-0.01425624  0.531003   -0.2928868  -0.40093502  0.14945246 -0.15289341
  0.          0.         -0.6         0.5857438  -6.4102707 ]",0.08679910012135228,0,0
12,12,2024-09-16 22:02:10.510787072,TASK_BEGIN,7,-0.8609719703049784,0.6479270718158621,0.8398706198017077,1.1357377548371803,7.1698067650690005,-0.2263625035869736,-49.6477042598679,16.708937057777476,1,2024-09-16 22:02:10.286687988,1726524130.2866883,2024-09-16 22:02:10.286688256,0,0.0,-1.132575667892155,-29.301743176893147,[0.33316428 0.28934775 0.14850774 0.22898024],[0.33316428 0.28934775 0.14850774 0.22898024],"[-0.01425624  0.531003   -0.2928868  -0.40093502  0.14945246 -0.15289341
  0.          0.         -0.6         0.5857438  -6.4102707 ]",0.08679910012135228,0,0
