,Unnamed: 0,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id,dateTimestamps,floatTimestamps,timestamps,episode,actions,rewards,discounted_rewards,chosen_actions,optimal_actions,states,continuous_optimal,binary_optimal,discrete_optimal
1,1,2024-09-20 20:24:59.984092928,TASK_BEGIN,13,-0.364516076937309,0.16735710436168,-4.44636439198138,0.6779421737896223,-0.9588323177985968,0.4003561649220403,-8.194849159422303,1.8799232275907083,1,2024-09-20 20:25:02.478635010,1726863902.4786353,2024-09-20 20:25:02.478635264,0,1.0,0.1,0.199,[0.25692739 0.74307261],[0.25692739 0.74307261],"[ 0.97222222  0.1953125   0.390625    1.          0.          1.
  1.          0.          1.          0.4453125  -0.8         0.5       ]",0.12171393338766126,0,0
2,2,2024-09-20 20:25:00.926335232,TASK_BEGIN,13,-0.3922545192764875,0.1747247725195727,-4.773912207649604,0.662035717518254,-1.2476393220814257,0.4382349218104564,-8.367071233940305,1.7898674680916722,1,2024-09-20 20:25:03.781102783,1726863903.7811031,2024-09-20 20:25:03.781103104,0,0.0,0.1,2.4528071279636743,[9.99109646e-01 8.90353959e-04],[9.99109646e-01 8.90353959e-04],"[0.61111111 0.1953125  0.390625   1.         0.         1.
 1.         0.         1.         0.16796875 0.3        0.13333333]",0.35472930047835194,0,0
3,3,2024-09-20 20:25:00.996326912,TASK_BEGIN,13,-0.4191538937229761,0.181959134175962,-5.087418107362173,0.6484110482862209,-1.517241066757613,0.4739086521286798,-8.524118857036552,1.7054059313615415,1,2024-09-20 20:25:03.831103027,1726863903.8311036,2024-09-20 20:25:03.831103488,0,0.0,0.1,2.5282790566840374,[9.99746780e-01 2.53219618e-04],[9.99746780e-01 2.53219618e-04],"[0.59722222 0.1953125  0.390625   1.         0.         1.
 1.         0.         1.         0.17578125 0.4        0.1       ]",0.3620149719643481,0,0
4,4,2024-09-20 20:25:01.057372928,TASK_BEGIN,13,-0.4446521002783044,0.1889130172090926,-5.380052747787981,0.6376241031811853,-1.7609565315956948,0.5065757349724831,-8.655976976200009,1.6269474099025485,1,2024-09-20 20:25:03.881103027,1726863903.8811035,2024-09-20 20:25:03.881103616,0,0.0,0.1,2.6029962661171973,[9.99896310e-01 1.03690145e-04],[9.99896310e-01 1.03690145e-04],"[0.58333333 0.1953125  0.390625   1.         0.         1.
 1.         0.         1.         0.18554688 0.5        0.06666667]",0.366372455912963,0,0
5,5,2024-09-20 20:25:01.126380800,TASK_BEGIN,13,-0.4684120691443859,0.1954853960135933,-5.645192374213151,0.629789938944213,-1.9744839754685009,0.5357542059084364,-8.755794899403426,1.5541247466503345,1,2024-09-20 20:25:03.981104004,1726863903.9811041,2024-09-20 20:25:03.981104128,0,0.0,0.1,2.750196640421465,[9.99922565e-01 7.74345851e-05],[9.99922565e-01 7.74345851e-05],"[0.55555556 0.1953125  0.390625   1.         0.         1.
 1.         0.         1.         0.2109375  0.7        0.        ]",0.3852745915814465,0,0
6,6,2024-09-20 20:25:01.201337088,TASK_BEGIN,13,-0.4903243790836469,0.201621575240321,-5.8769186370096165,0.6246047308394703,-2.1557538596500128,0.5612559535118409,-8.820898473257643,1.4860386963521537,1,2024-09-20 20:25:04.031102783,1726863904.0311038,2024-09-20 20:25:04.031103744,0,0.0,0.1,2.8226946740172503,[9.99873609e-01 1.26391271e-04],[9.99873609e-01 1.26391271e-04],"[ 0.54166667  0.1953125   0.390625    1.          0.          1.
  1.          0.          1.          0.2265625   0.8        -0.03333333]",0.4036819080125869,0,0
7,7,2024-09-20 20:25:01.266333952,TASK_BEGIN,13,-0.5104683182814878,0.2073045486893308,-6.070577623396417,0.6214405668389852,-2.304507084536739,0.5831211131500885,-8.853486567354585,1.421563433844645,1,2024-09-20 20:25:04.080674805,1726863904.0806751,2024-09-20 20:25:04.080675072,0,0.0,0.1,2.894467727277078,[9.99776528e-01 2.23472178e-04],[9.99776528e-01 2.23472178e-04],"[ 0.52777778  0.1953125   0.390625    1.          0.          1.
  1.          0.          1.          0.24414062  0.9        -0.06666667]",0.4187794830923682,0,0
8,8,2024-09-20 20:25:01.336403968,TASK_BEGIN,13,-0.5290337247581991,0.2125377037456493,-6.223128984507838,0.6194541300863101,-2.4218035281826205,0.601544670278125,-8.860642015755833,1.3596124547926358,1,2024-09-20 20:25:04.131675049,1726863904.1316752,2024-09-20 20:25:04.131675136,0,0.0,0.1,2.965523050004307,[9.99423523e-01 5.76477113e-04],[9.99423523e-01 5.76477113e-04],"[ 0.51388889  0.1953125   0.390625    1.          0.          1.
  1.          0.          1.          0.26367188  1.         -0.1       ]",0.4292087049078058,0,0
9,9,2024-09-20 20:25:02.269918976,TASK_BEGIN,13,-0.5462248770182875,0.2173236140118515,-6.333180038800458,0.6176717117133371,-2.5096092621245054,0.6168097827875388,-8.853414617871255,1.2993246963399585,1,2024-09-20 20:25:05.098361084,1726863905.098362,2024-09-20 20:25:05.098361856,0,0.0,0.1,4.1883358588189035,[9.99995979e-01 4.02090016e-06],[9.99995979e-01 4.02090016e-06],"[0.25       0.1953125  0.390625   0.75       0.2734375  0.46875
 1.         0.         1.         0.27734375 0.6        0.03333333]",0.40616837682341445,0,0
10,10,2024-09-20 20:25:02.346632192,TASK_BEGIN,13,-0.5621727404588104,0.2216441674153005,-6.400820641232915,0.6150668977495304,-2.570537794671349,0.6292366488347699,-8.845057583665065,1.2401222699007692,1,2024-09-20 20:25:05.200362061,1726863905.2003627,2024-09-20 20:25:05.200362752,0,0.0,0.1,4.303987975228407,[0.95618605 0.04381395],[0.95618605 0.04381395],"[ 0.22222222  0.1953125   0.390625    0.72222222  0.2734375   0.46875
  1.          0.          1.          0.30664062  0.8        -0.03333333]",0.7137483254708616,0,0
