,Unnamed: 0,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id,dateTimestamps,floatTimestamps,timestamps,episode,actions,rewards,discounted_rewards,chosen_actions,optimal_actions,desired_goal,states,continuous_optimal,binary_optimal,discrete_optimal
1,1,2024-09-20 20:18:51.730579968,TASK_BEGIN,13,-0.3831332918725359,0.0786142275515064,-3.3920710951449844,0.8152367157189363,-1.297838453672821,-0.0573602699329597,-4.89161429650486,0.4757119943537231,0,2024-09-20 20:18:54.657072021,1726863534.657072,2024-09-20 20:18:54.657072128,0,[ 0.6588177   0.35748315 -0.90601844 -0.1540194 ],-1.0,-3.9403989999999998,[ 0.6588177   0.35748315 -0.90601844 -0.1540194 ],[ 0.6588177   0.35748315 -0.90601844 -0.1540194 ],[1.37971251 0.84261061 0.42469975],"[ 1.45457816  0.70926338  0.45062622  1.45981216  0.69171682  0.42526309
  0.005234   -0.01754655 -0.02536313  0.03929813  0.04067903 -0.01139285
 -0.00208956 -0.00873397 -0.00925508  0.0160355   0.02402318  0.08352221
 -0.00909972 -0.04816492  0.01436351  0.00915477 -0.0213449  -0.0180184
 -0.0138849 ]",1.3964552879333496,0,0
2,2,2024-09-20 20:18:52.677936896,TASK_BEGIN,13,-0.59168073245762,0.1232070607671617,-3.512827025690479,0.7361207106321571,-1.2681502399151348,-0.0330172054451697,-6.188153616590959,0.9855375940985844,0,2024-09-20 20:18:54.977075195,1726863534.977075,2024-09-20 20:18:54.977075200,0,[-0.806081    0.98583645 -0.0837779  -0.1069071 ],-0.0,-5.793465209301,[-0.806081    0.98583645 -0.0837779  -0.1069071 ],[-0.806081    0.98583645 -0.0837779  -0.1069071 ],[1.37971251 0.84261061 0.42469975],"[ 1.39652251e+00  8.05899277e-01  4.49204015e-01  1.40439322e+00
  8.03073745e-01  4.29727861e-01  7.87071571e-03 -2.82553212e-03
 -1.94761541e-02  1.97845197e-02  2.71671707e-02  2.11932361e-04
  1.89918809e-03  4.93290491e-03  5.75224977e-04  1.73983345e-03
 -1.35157560e-04  1.89575360e-04 -6.72068415e-04  4.32756125e-03
 -1.89892167e-02  2.28905724e-02 -2.64750820e-03  3.30681552e-03
 -1.15190935e-03]",1.2724729776382446,0,0
3,3,2024-09-20 20:18:52.747409152,TASK_BEGIN,13,-0.7924707132709897,0.165965428169342,-3.6350446321912417,0.6644902672548878,-1.2388473894043748,-0.0115805427265019,-7.408665253851344,1.4656615242651794,0,2024-09-20 20:18:54.977075195,1726863534.977075,2024-09-20 20:18:54.977075200,0,[-0.806081    0.98583645 -0.0837779  -0.1069071 ],-0.0,-5.793465209301,[-0.806081    0.98583645 -0.0837779  -0.1069071 ],[-0.806081    0.98583645 -0.0837779  -0.1069071 ],[1.37971251 0.84261061 0.42469975],"[ 1.39652251e+00  8.05899277e-01  4.49204015e-01  1.40439322e+00
  8.03073745e-01  4.29727861e-01  7.87071571e-03 -2.82553212e-03
 -1.94761541e-02  1.97845197e-02  2.71671707e-02  2.11932361e-04
  1.89918809e-03  4.93290491e-03  5.75224977e-04  1.73983345e-03
 -1.35157560e-04  1.89575360e-04 -6.72068415e-04  4.32756125e-03
 -1.89892167e-02  2.28905724e-02 -2.64750820e-03  3.30681552e-03
 -1.15190935e-03]",1.2724729776382446,0,0
4,4,2024-09-20 20:18:52.812919040,TASK_BEGIN,13,-0.9819750574653356,0.2060419703921912,-3.7578608440009056,0.6033300939446707,-1.2109183565918582,0.0061088718435182,-8.525373039813749,1.9054150156898209,0,2024-09-20 20:18:55.083072998,1726863535.0830731,2024-09-20 20:18:55.083073024,0,[-0.24258015  0.0842332   0.08323147 -0.11019399],-0.0,-5.73553055720799,[-0.24258015  0.0842332   0.08323147 -0.11019399],[-0.24258015  0.0842332   0.08323147 -0.11019399],[1.37971251 0.84261061 0.42469975],"[ 1.38709899e+00  8.10834197e-01  4.51384390e-01  1.39513959e+00
  8.10642024e-01  4.31860885e-01  8.04059659e-03 -1.92172990e-04
 -1.95235053e-02  2.34147250e-02  2.45158118e-02 -2.35861531e-04
  1.44830433e-03  8.98924349e-03  7.00081502e-05  2.70882236e-03
 -3.59174290e-05 -3.54891068e-03 -5.35986998e-05  3.44274080e-03
 -4.21195597e-03 -3.38668962e-04  2.40612406e-03  3.34562869e-03
 -2.99695877e-03]",0.3304423987865448,0,0
5,5,2024-09-20 20:18:52.877938944,TASK_BEGIN,13,-1.1573065863452714,0.2427779705228788,-3.880269690970606,0.5547805695341493,-1.185881106451978,0.0195331603911535,-9.519898742525376,2.2976818865681508,0,2024-09-20 20:18:55.190139893,1726863535.1901405,2024-09-20 20:18:55.190140416,0,[-0.25603622  0.09471744  0.08653142 -0.19142778],-0.0,-5.67817525163591,[-0.25603622  0.09471744  0.08653142 -0.19142778],[-0.25603622  0.09471744  0.08653142 -0.19142778],[1.37971251 0.84261061 0.42469975],"[ 1.37898831e+00  8.13707535e-01  4.54189990e-01  1.38708346e+00
  8.15761589e-01  4.34640063e-01  8.09515652e-03  2.05405468e-03
 -1.95499270e-02  2.59212087e-02  2.21931307e-02 -6.75493083e-05
  1.47809901e-03  1.16050097e-02  7.00691118e-05  1.79767295e-03
 -3.58246772e-05  2.26522344e-03 -1.77302454e-04  2.15041395e-03
 -6.27864048e-03  2.48781224e-03  1.94139538e-03  1.82150804e-03
 -1.75791923e-03]",0.32555311918258667,0,0
6,6,2024-09-20 20:18:52.947472128,TASK_BEGIN,13,-1.316254510772425,0.2757201480943689,-4.000915440059045,0.5199774137244564,-1.165752784384439,0.0285097484385637,-10.382752960448078,2.63875642680809,0,2024-09-20 20:18:55.190139893,1726863535.1901405,2024-09-20 20:18:55.190140416,0,[-0.25603622  0.09471744  0.08653142 -0.19142778],-0.0,-5.67817525163591,[-0.25603622  0.09471744  0.08653142 -0.19142778],[-0.25603622  0.09471744  0.08653142 -0.19142778],[1.37971251 0.84261061 0.42469975],"[ 1.37898831e+00  8.13707535e-01  4.54189990e-01  1.38708346e+00
  8.15761589e-01  4.34640063e-01  8.09515652e-03  2.05405468e-03
 -1.95499270e-02  2.59212087e-02  2.21931307e-02 -6.75493083e-05
  1.47809901e-03  1.16050097e-02  7.00691118e-05  1.79767295e-03
 -3.58246772e-05  2.26522344e-03 -1.77302454e-04  2.15041395e-03
 -6.27864048e-03  2.48781224e-03  1.94139538e-03  1.82150804e-03
 -1.75791923e-03]",0.32555311918258667,0,0
7,7,2024-09-20 20:18:53.018931968,TASK_BEGIN,13,-1.4572603340991388,0.3046173113209856,-4.117790047909807,0.498986955375274,-1.1528554460794036,0.0331562281292111,-11.111616631808882,2.9275988646569497,0,2024-09-20 20:18:55.296139893,1726863535.29614,2024-09-20 20:18:55.296140032,0,[-0.18560648  0.01694675  0.06959739 -0.20532076],-0.0,-5.62139349911955,[-0.18560648  0.01694675  0.06959739 -0.20532076],[-0.18560648  0.01694675  0.06959739 -0.20532076],[1.37971251 0.84261061 0.42469975],"[ 1.37273765e+00  8.14494669e-01  4.56436152e-01  1.38087821e+00
  8.17561389e-01  4.36856321e-01  8.14055470e-03  3.06672013e-03
 -1.95798302e-02  2.69873993e-02  2.11431339e-02  2.88437703e-05
  1.43342428e-03  1.32874081e-02  4.38033520e-05  4.62258961e-04
 -3.55040964e-05  3.17366227e-03 -7.48516653e-05  1.26414413e-03
 -4.17254837e-03  1.60297664e-04  1.54130229e-03  3.61891041e-04
 -3.56948081e-04]",0.2925383150577545,0,0
8,8,2024-09-20 20:18:53.082416128,TASK_BEGIN,13,-1.5793516499647593,0.3294015388848598,-4.228043651475571,0.4908684111071952,-1.1495050531837694,0.0338342185428834,-11.709236946474418,3.16480431488974,0,2024-09-20 20:18:55.402135986,1726863535.4021366,2024-09-20 20:18:55.402136576,0,[-0.141616    0.02026567  0.04370318 -0.20166042],-0.0,-5.565179564128355,[-0.141616    0.02026567  0.04370318 -0.20166042],[-0.141616    0.02026567  0.04370318 -0.20166042],[1.37971251 0.84261061 0.42469975],"[ 1.36803870e+00  8.15140843e-01  4.57849706e-01  1.37621104e+00
  8.17859176e-01  4.38237486e-01  8.17233912e-03  2.71833319e-03
 -1.96122199e-02  2.66539195e-02  2.14737497e-02 -8.15269228e-05
  1.42892966e-03  1.42173170e-02  3.46188288e-05 -9.22959743e-04
 -3.63041888e-05 -2.02084221e-03 -4.98535474e-05  6.74018641e-04
 -3.24761004e-03  5.07731263e-04  9.05199131e-04 -8.39359563e-04
  8.34741355e-04]",0.2675662040710449,0,0
9,16,2024-09-20 20:18:55.345444864,TASK_BEGIN,13,-1.9102620873345648,0.4086611129447707,-4.506412527790935,0.6456705557793035,-1.5508722015558445,-0.0188134489946474,-12.849827811872872,3.444921376259201,0,2024-09-20 20:18:57.871148193,1726863537.8711483,2024-09-20 20:18:57.871148288,1,[-0.5388731  -0.9205082  -0.8685687   0.16706403],-1.0,-2.9701,[-0.5388731  -0.9205082  -0.8685687   0.16706403],[-0.5388731  -0.9205082  -0.8685687   0.16706403],[1.4700158  0.76833037 0.42469975],"[ 1.28755808e+00  6.57461163e-01  4.77645891e-01  1.29644993e+00
  6.31004557e-01  4.24769027e-01  8.89185326e-03 -2.64566062e-02
 -5.28768632e-02  5.01368936e-02  5.01177781e-02 -1.65741696e-08
  2.54987225e-08 -1.98100791e-15  1.29022302e-02  2.14030207e-02
  2.08546523e-02  9.31711993e-09 -1.43340307e-08  1.82516951e-18
 -1.29022306e-02 -2.14030209e-02 -2.08459305e-02 -2.74004791e-04
 -2.17209184e-04]",1.1497937440872192,0,0
10,17,2024-09-20 20:18:55.422646016,TASK_BEGIN,13,-1.8906687703233955,0.4090191001330445,-4.455287154880676,0.6689936683224297,-1.6354560247567749,-0.02196807875482,-12.71491439462213,3.326497446031836,0,2024-09-20 20:18:57.871148193,1726863537.8711483,2024-09-20 20:18:57.871148288,1,[-0.5388731  -0.9205082  -0.8685687   0.16706403],-1.0,-2.9701,[-0.5388731  -0.9205082  -0.8685687   0.16706403],[-0.5388731  -0.9205082  -0.8685687   0.16706403],[1.4700158  0.76833037 0.42469975],"[ 1.28755808e+00  6.57461163e-01  4.77645891e-01  1.29644993e+00
  6.31004557e-01  4.24769027e-01  8.89185326e-03 -2.64566062e-02
 -5.28768632e-02  5.01368936e-02  5.01177781e-02 -1.65741696e-08
  2.54987225e-08 -1.98100791e-15  1.29022302e-02  2.14030207e-02
  2.08546523e-02  9.31711993e-09 -1.43340307e-08  1.82516951e-18
 -1.29022306e-02 -2.14030209e-02 -2.08459305e-02 -2.74004791e-04
 -2.17209184e-04]",1.1497937440872192,0,0
