,Unnamed: 0,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id,dateTimestamps,floatTimestamps,timestamps,episode,actions,rewards,discounted_rewards,chosen_actions,optimal_actions,states,continuous_optimal,binary_optimal,discrete_optimal
1,1,2024-09-28 16:37:39.898115072,TASK_BEGIN,23,0.1630478822169244,-0.1208977683337,-0.1167302656744189,-0.9289001904286532,0.3514931777237954,-0.253471234826997,-6.5523088047393765,2.062037994611806,0,2024-09-28 16:37:39.247239990,1727541459.2472398,2024-09-28 16:37:39.247239936,0,0.0,-1.8045330744625119,2.1243407870321183,[0.42639232 0.22060184 0.0832925  0.26971334],[0.42639232 0.22060184 0.0832925  0.26971334],"[-2.2908847e-03  1.0049386e+00 -4.8538953e-02 -5.8331188e-02
  6.5755001e-03  1.8404897e-02  0.0000000e+00  0.0000000e+00
 -2.0000000e-01  1.9770911e-01 -1.0591876e+01]",0.12676334646041792,0,0
2,2,2024-09-28 16:37:39.970629888,TASK_BEGIN,23,0.3878787359425,-0.1840205388443156,-0.8367459970106833,-0.6912274702644868,0.2339143209686987,-0.2680636712279646,-7.831296946644507,2.3713543342682417,0,2024-09-28 16:37:39.247239990,1727541459.2472398,2024-09-28 16:37:39.247239936,0,0.0,-1.8045330744625119,2.1243407870321183,[0.42639232 0.22060184 0.0832925  0.26971334],[0.42639232 0.22060184 0.0832925  0.26971334],"[-2.2908847e-03  1.0049386e+00 -4.8538953e-02 -5.8331188e-02
  6.5755001e-03  1.8404897e-02  0.0000000e+00  0.0000000e+00
 -2.0000000e-01  1.9770911e-01 -1.0591876e+01]",0.12676334646041792,0,0
3,3,2024-09-28 16:37:40.038362112,TASK_BEGIN,23,0.6004442842130507,-0.2448371803791977,-1.5104064270301505,-0.4694043841509273,0.1273306526253643,-0.2836476762683106,-9.050020975176796,2.666542127163939,0,2024-09-28 16:37:39.247239990,1727541459.2472398,2024-09-28 16:37:39.247239936,0,0.0,-1.8045330744625119,2.1243407870321183,[0.42639232 0.22060184 0.0832925  0.26971334],[0.42639232 0.22060184 0.0832925  0.26971334],"[-2.2908847e-03  1.0049386e+00 -4.8538953e-02 -5.8331188e-02
  6.5755001e-03  1.8404897e-02  0.0000000e+00  0.0000000e+00
 -2.0000000e-01  1.9770911e-01 -1.0591876e+01]",0.12676334646041792,0,0
4,4,2024-09-28 16:37:40.106084864,TASK_BEGIN,23,0.7962988573750959,-0.3025315403912632,-2.1227466054079174,-0.2681624343849108,0.0361994002108347,-0.3004750935733505,-10.185809491810216,2.941282161855255,0,2024-09-28 16:37:39.247239990,1727541459.2472398,2024-09-28 16:37:39.247239936,0,0.0,-1.8045330744625119,2.1243407870321183,[0.42639232 0.22060184 0.0832925  0.26971334],[0.42639232 0.22060184 0.0832925  0.26971334],"[-2.2908847e-03  1.0049386e+00 -4.8538953e-02 -5.8331188e-02
  6.5755001e-03  1.8404897e-02  0.0000000e+00  0.0000000e+00
 -2.0000000e-01  1.9770911e-01 -1.0591876e+01]",0.12676334646041792,0,0
5,5,2024-09-28 16:37:40.173818112,TASK_BEGIN,23,0.972220348625584,-0.356502091407341,-2.663321736812155,-0.0906200907066288,-0.0361164448242144,-0.3186207552560474,-11.220776136392294,3.1900163923973768,0,2024-09-28 16:37:39.353239014,1727541459.3532393,2024-09-28 16:37:39.353239296,0,0.0,-2.534787728408155,-9.766796117566585,[0.3917773  0.17358969 0.11451365 0.32011936],[0.3917773  0.17358969 0.11451365 0.32011936],"[-3.9310455e-03  9.9438024e-01 -4.8599035e-02 -1.8637276e-01
  1.1171248e-02  1.8377621e-02  0.0000000e+00  0.0000000e+00
 -2.0000000e-01  1.9606896e-01 -1.0507409e+01]",0.11212838735911457,0,0
6,6,2024-09-28 16:37:40.241552128,TASK_BEGIN,23,1.1262730588569103,-0.4063619395012692,-3.1261077685020413,0.0616430907469908,-0.0875819272266646,-0.3379422951335501,-12.14212795602813,3.40810140395731,0,2024-09-28 16:37:39.374236084,1727541459.3742363,2024-09-28 16:37:39.374236416,0,0.0,-2.5567575898429027,-12.225885746233821,[0.38937149 0.16509746 0.1235363  0.32199475],[0.38937149 0.16509746 0.1235363  0.32199475],"[-4.2593479e-03  9.9106824e-01 -4.8610933e-02 -2.1198164e-01
  1.2089634e-02  1.8372480e-02  0.0000000e+00  0.0000000e+00
 -2.0000000e-01  1.9574066e-01 -1.0480913e+01]",0.10984922393546763,0,0
7,7,2024-09-28 16:37:41.184310016,TASK_BEGIN,23,1.2577622828959938,-0.4519193757557838,-3.509000893331765,0.1883539216676759,-0.1176082187085332,-0.3580640190099425,-12.94225253302109,3.592003607009749,0,2024-09-28 16:37:40.329104004,1727541460.329105,2024-09-28 16:37:40.329104896,0,2.0,2.8594143064581887,-30.585560421434966,[0.27217815 0.16524947 0.32261595 0.23995643],[0.27217815 0.16524947 0.32261595 0.23995643],"[-0.0274756   0.6523962  -0.13359137 -0.5128303   0.01776877 -0.03501433
  0.          0.         -0.2         0.17252441 -7.771537  ]",0.0587692227083768,0,0
8,8,2024-09-28 16:37:41.252985088,TASK_BEGIN,23,1.367127586645594,-0.4931489867849703,-3.81317273910948,0.2902765403552902,-0.1270420059652651,-0.3783962521953186,-13.618682772459673,3.739572784940838,0,2024-09-28 16:37:40.392104004,1727541460.3921046,2024-09-28 16:37:40.392104704,0,2.0,2.5754368229556777,-31.53050170815708,[0.26735543 0.17391709 0.32884276 0.22988473],[0.26735543 0.17391709 0.32884276 0.22988473],"[-0.0305299   0.62690234 -0.1641704  -0.5290578   0.01195978 -0.04615044
  0.          0.         -0.2         0.1694701  -7.567586  ]",0.05764850452267799,0,0
9,9,2024-09-28 16:37:41.320772864,TASK_BEGIN,23,1.4557812035794586,-0.5301527714170549,-4.042318251144115,0.3689596047187499,-0.1180520550218234,-0.3981907606842684,-14.173873939684093,3.850331093311118,0,2024-09-28 16:37:40.707151855,1727541460.7071528,2024-09-28 16:37:40.707152896,0,0.0,-2.582645022791766,-22.578180980708545,[0.35384135 0.33356927 0.12619779 0.18639159],[0.35384135 0.33356927 0.12619779 0.18639159],"[-0.04878942  0.5055218  -0.14816792 -0.47152883 -0.02485163 -0.04199337
  0.          0.         -0.2         0.15121058 -6.5965414 ]",0.04569602466040099,0,0
10,10,2024-09-28 16:37:41.381616128,TASK_BEGIN,23,1.5258846027309385,-0.5631109519513323,-4.201833387561085,0.4265166210923951,-0.0939322946852946,-0.416622795515445,-14.61456874593305,3.9256174185073016,0,2024-09-28 16:37:40.896117920,1727541460.8961182,2024-09-28 16:37:40.896118272,0,0.0,-2.6520410095427565,-43.35192927977175,[0.38350703 0.21408334 0.23518197 0.16722766],[0.38350703 0.21408334 0.23518197 0.16722766],"[-0.05824113  0.4212216  -0.14816865 -0.701944   -0.04374862 -0.04199308
  0.          0.         -0.2         0.14175887 -5.92214   ]",0.06013082001975698,0,0
