,Unnamed: 0,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id,dateTimestamps,floatTimestamps,timestamps,episode,actions,rewards,discounted_rewards,chosen_actions,optimal_actions,states,continuous_optimal,binary_optimal,discrete_optimal
1,1,2024-09-16 17:11:04.910089984,TASK_BEGIN,5,-0.2394929770505783,0.0222059477282915,-0.3624325028125919,0.2779094134917471,-0.4004859705625047,-0.0077146889666793,-9.561616783679296,1.9684877564994288,1,2024-09-16 17:09:37.820559082,1726506577.8205593,2024-09-16 17:09:37.820559360,0,0.0,-2.10641096170783,-3.5369945000857124,[0.43672598 0.20712191 0.08237703 0.27377508],[0.43672598 0.20712191 0.08237703 0.27377508],"[-1.3895830e-03  9.9979842e-01 -6.8688408e-02 -9.2112571e-02
  4.0703602e-03  2.6100377e-02  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -1.3895830e-03 -1.0455139e+01]",0.12505797261208304,0,0
2,2,2024-09-16 17:11:04.971436032,TASK_BEGIN,5,-0.1170672414294124,0.00502248985149,-0.6397647162883789,0.4117496081929415,-0.5971085703987158,0.0401768621722871,-8.796551177984238,1.6914533127421072,1,2024-09-16 17:09:37.820559082,1726506577.8205593,2024-09-16 17:09:37.820559360,0,0.0,-2.10641096170783,-3.5369945000857124,[0.43672598 0.20712191 0.08237703 0.27377508],[0.43672598 0.20712191 0.08237703 0.27377508],"[-1.3895830e-03  9.9979842e-01 -6.8688408e-02 -9.2112571e-02
  4.0703602e-03  2.6100377e-02  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -1.3895830e-03 -1.0455139e+01]",0.12505797261208304,0,0
3,3,2024-09-16 17:11:05.045600000,TASK_BEGIN,5,-0.0058899730398882,-0.0099630862979842,-0.9079631377100944,0.5395860023423721,-0.7837859936567066,0.085997876025028,-8.09054732700117,1.4302590974106444,1,2024-09-16 17:09:37.820559082,1726506577.8205593,2024-09-16 17:09:37.820559360,0,0.0,-2.10641096170783,-3.5369945000857124,[0.43672598 0.20712191 0.08237703 0.27377508],[0.43672598 0.20712191 0.08237703 0.27377508],"[-1.3895830e-03  9.9979842e-01 -6.8688408e-02 -9.2112571e-02
  4.0703602e-03  2.6100377e-02  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -1.3895830e-03 -1.0455139e+01]",0.12505797261208304,0,0
4,4,2024-09-16 17:11:05.113360128,TASK_BEGIN,5,0.089684846329203,-0.0218952994151026,-1.162850963630764,0.6589141489700344,-0.9567762395320488,0.1290180658121735,-7.46231482894729,1.191230729122993,1,2024-09-16 17:09:37.820559082,1726506577.8205593,2024-09-16 17:09:37.820559360,0,0.0,-2.10641096170783,-3.5369945000857124,[0.43672598 0.20712191 0.08237703 0.27377508],[0.43672598 0.20712191 0.08237703 0.27377508],"[-1.3895830e-03  9.9979842e-01 -6.8688408e-02 -9.2112571e-02
  4.0703602e-03  2.6100377e-02  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -1.3895830e-03 -1.0455139e+01]",0.12505797261208304,0,0
5,5,2024-09-16 17:11:05.172310016,TASK_BEGIN,5,0.1664080235457653,-0.0301048485293025,-1.400062458800408,0.767564951408549,-1.1134072922240168,0.1687611026275758,-6.924446457771289,0.979283065878453,1,2024-09-16 17:09:37.820559082,1726506577.8205593,2024-09-16 17:09:37.820559360,0,0.0,-2.10641096170783,-3.5369945000857124,[0.43672598 0.20712191 0.08237703 0.27377508],[0.43672598 0.20712191 0.08237703 0.27377508],"[-1.3895830e-03  9.9979842e-01 -6.8688408e-02 -9.2112571e-02
  4.0703602e-03  2.6100377e-02  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -1.3895830e-03 -1.0455139e+01]",0.12505797261208304,0,0
6,6,2024-09-16 17:11:05.233978112,TASK_BEGIN,5,0.2221938565618871,-0.0341224360657129,-1.6149675700852577,0.8637373794323341,-1.2521377794462067,0.2050189826317373,-6.483409638559022,0.7978202281101917,1,2024-09-16 17:09:37.820559082,1726506577.8205593,2024-09-16 17:09:37.820559360,0,0.0,-2.10641096170783,-3.5369945000857124,[0.43672598 0.20712191 0.08237703 0.27377508],[0.43672598 0.20712191 0.08237703 0.27377508],"[-1.3895830e-03  9.9979842e-01 -6.8688408e-02 -9.2112571e-02
  4.0703602e-03  2.6100377e-02  0.0000000e+00  0.0000000e+00
  0.0000000e+00 -1.3895830e-03 -1.0455139e+01]",0.12505797261208304,0,0
7,7,2024-09-16 17:11:06.191003136,TASK_BEGIN,5,0.2560637822372561,-0.0336787851983347,-1.8026786063803772,0.9460303893319904,-1.372482149848944,0.2378325866345095,-6.140147284626532,0.6487741461149471,1,2024-09-16 17:09:39.557404053,1726506579.5574048,2024-09-16 17:09:39.557404672,0,0.0,-2.754323442886019,-56.98752646731434,[0.37442635 0.07380208 0.24552483 0.30624674],[0.37442635 0.07380208 0.24552483 0.30624674],"[ 4.7695637e-03  3.6591280e-01  7.5838186e-02 -8.0003566e-01
  8.0794603e-02  3.0367037e-02  0.0000000e+00  0.0000000e+00
  0.0000000e+00  4.7695637e-03 -5.3840537e+00]",0.11261517904782956,0,0
8,8,2024-09-16 17:11:06.253067008,TASK_BEGIN,5,0.2680325224406151,-0.0287007945488972,-1.958251846176744,1.0134837285108704,-1.4748350975775304,0.2674470141027653,-5.890953878228418,0.5327222264925583,1,2024-09-16 17:09:39.597407959,1726506579.5974083,2024-09-16 17:09:39.597408256,0,2.0,6.312893765889084,-52.26808293605555,[0.31274894 0.05566785 0.3928381  0.23874511],[0.31274894 0.05566785 0.3928381  0.23874511],"[ 0.00583323  0.3411833   0.07267782 -0.75730324  0.08399194  0.03358015
  0.          0.          0.          0.00583323 -5.186218  ]",0.16355638440836437,0,0
9,9,2024-09-16 17:11:06.315332096,TASK_BEGIN,5,0.2589883115523243,-0.0193098820998364,-2.0771792660401283,1.0656252256197172,-1.5602461087796875,0.2942516148453382,-5.728334339988347,0.4490137200231769,1,2024-09-16 17:09:39.657520996,1726506579.6575215,2024-09-16 17:09:39.657521408,0,2.0,4.299939666912732,-51.87134020953874,[0.31180312 0.05622573 0.41421444 0.21775671],[0.31180312 0.05622573 0.41421444 0.21775671],"[ 0.00711592  0.3043903   0.03286953 -0.7637196   0.08844994  0.02200009
  0.          0.          0.          0.00711592 -4.891874  ]",0.1741998745827753,0,0
10,10,2024-09-16 17:11:06.392082944,TASK_BEGIN,5,0.2305874277956829,-0.005820504919681,-2.156022777330815,1.1025035326218582,-1.6302164161258623,0.3187184513463569,-5.641819504670251,0.395888905731979,1,2024-09-16 17:09:39.761773193,1726506579.7617736,2024-09-16 17:09:39.761773568,0,2.0,5.5266310659243745,-46.184083067046515,[0.29473496 0.05548309 0.46922052 0.18056142],[0.29473496 0.05548309 0.46922052 0.18056142],"[ 0.00812848  0.24554288 -0.00877806 -0.71997523  0.0945542   0.01519967
  0.          0.          0.          0.00812848 -4.4210944 ]",0.22285367028450714,0,0
