,Unnamed: 0,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id,dateTimestamps,floatTimestamps,timestamps,episode,actions,rewards,discounted_rewards,chosen_actions,optimal_actions,desired_goal,states,continuous_optimal,binary_optimal,discrete_optimal
1,1,2024-09-28 16:50:04.669230848,TASK_BEGIN,23,-0.1470572169036757,-0.2730217168281104,-1.018174276177483,-0.03719812115834,0.0026639875751748,-0.0004846807891506,-0.9114997387732644,1.0133909866825312,2,2024-09-28 16:50:04.764794189,1727542204.764794,2024-09-28 16:50:04.764794112,0,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",-1.0,-1.0,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",[ 0.52064466 -0.99874455 -0.30477732  0.3137121 ],[1.29063608 0.77063697 0.43958478],"[ 1.34201128e+00  7.49129257e-01  5.34498328e-01  1.40598056e+00
  6.21998417e-01  4.24737381e-01  6.39692729e-02 -1.27130840e-01
 -1.09760947e-01  2.72685058e-06  9.53207065e-07 -5.03884423e-08
  7.75206804e-08 -2.39123193e-16 -5.34218055e-05 -2.55992571e-05
  2.12032856e-04  2.85323085e-08 -4.38958592e-08 -5.64681130e-19
  5.34207090e-05  2.55985443e-05 -1.85367298e-04 -1.85518720e-07
  5.68424103e-07]",0.7890485961004623,0,0
2,2,2024-09-28 16:50:04.746897920,TASK_BEGIN,23,-0.2076222121090462,-0.3018419402498812,-0.5078997818489551,-0.0792078987987617,-0.0827862758931273,0.0186257712605648,-0.5926430206180284,0.8362042992574813,2,2024-09-28 16:50:04.764794189,1727542204.764794,2024-09-28 16:50:04.764794112,0,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",-1.0,-1.0,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",[ 0.52064466 -0.99874455 -0.30477732  0.3137121 ],[1.29063608 0.77063697 0.43958478],"[ 1.34201128e+00  7.49129257e-01  5.34498328e-01  1.40598056e+00
  6.21998417e-01  4.24737381e-01  6.39692729e-02 -1.27130840e-01
 -1.09760947e-01  2.72685058e-06  9.53207065e-07 -5.03884423e-08
  7.75206804e-08 -2.39123193e-16 -5.34218055e-05 -2.55992571e-05
  2.12032856e-04  2.85323085e-08 -4.38958592e-08 -5.64681130e-19
  5.34207090e-05  2.55985443e-05 -1.85367298e-04 -1.85518720e-07
  5.68424103e-07]",0.7890485961004623,0,0
3,3,2024-09-28 16:50:04.818801920,TASK_BEGIN,23,-0.2633254453972495,-0.3316382778628675,-0.0392782725405653,-0.1146518725635582,-0.168801797071167,0.0375245480662026,-0.2937044579384428,0.6720164920744739,2,2024-09-28 16:50:04.764794189,1727542204.764794,2024-09-28 16:50:04.764794112,0,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",-1.0,-1.0,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",[ 0.52064466 -0.99874455 -0.30477732  0.3137121 ],[1.29063608 0.77063697 0.43958478],"[ 1.34201128e+00  7.49129257e-01  5.34498328e-01  1.40598056e+00
  6.21998417e-01  4.24737381e-01  6.39692729e-02 -1.27130840e-01
 -1.09760947e-01  2.72685058e-06  9.53207065e-07 -5.03884423e-08
  7.75206804e-08 -2.39123193e-16 -5.34218055e-05 -2.55992571e-05
  2.12032856e-04  2.85323085e-08 -4.38958592e-08 -5.64681130e-19
  5.34207090e-05  2.55985443e-05 -1.85367298e-04 -1.85518720e-07
  5.68424103e-07]",0.7890485961004623,0,0
4,4,2024-09-28 16:50:05.737672192,TASK_BEGIN,23,-0.3122656332796079,-0.3624711413874064,0.3701772217012513,-0.1392638684899874,-0.2548629940372238,0.0561078547277657,-0.0184891378322347,0.5252211287276319,2,2024-09-28 16:50:05.533523193,1727542205.5335236,2024-09-28 16:50:05.533523456,0,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",-1.0,-13.12541872310217,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",[ 0.5097666  -0.999326   -0.25702205  0.3206236 ],[1.29063608 0.77063697 0.43958478],"[ 1.34273336e+00  7.49537736e-01  5.31682550e-01  1.40598055e+00
  6.21998416e-01  4.24784455e-01  6.32471977e-02 -1.27539320e-01
 -1.06898095e-01  2.33123931e-06  1.95801727e-06 -3.78909009e-11
  5.82936913e-11 -2.18874368e-15 -4.08411814e-05 -2.29993096e-05
  1.54957140e-04  2.12269776e-11 -3.26568870e-11 -2.23037901e-19
  4.08411806e-05  2.29993091e-05 -1.54937817e-04  3.32007048e-07
 -3.31927723e-07]",0.7870167698329136,0,0
5,5,2024-09-28 16:50:05.805460992,TASK_BEGIN,23,-0.3532693489661791,-0.3940845453600337,0.7063971200941751,-0.1487559107162867,-0.3401817778830446,0.0743759411408345,0.2318667598770613,0.398602222357584,2,2024-09-28 16:50:05.588525146,1727542205.5885253,2024-09-28 16:50:05.588525312,0,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",-1.0,-13.994164535871148,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",[ 0.5088942  -0.9993555  -0.25332198  0.321145  ],[1.29063608 0.77063697 0.43958478],"[ 1.34278696e+00  7.49569137e-01  5.31469460e-01  1.40598055e+00
  6.21998416e-01  4.24784469e-01  6.31935973e-02 -1.27570721e-01
 -1.06684991e-01  2.35194402e-06  1.93737305e-06 -2.18063523e-11
  3.35482416e-11 -2.18948046e-15 -4.08340672e-05 -2.30001354e-05
  1.54953920e-04  1.22161736e-11 -1.87940927e-11 -2.02805002e-19
  4.08340667e-05  2.30001351e-05 -1.54942831e-04  3.32110198e-07
 -3.32068888e-07]",0.7868340313013884,0,0
6,6,2024-09-28 16:50:05.860641024,TASK_BEGIN,23,-0.3859380117223714,-0.4258654903774323,0.9592359279888576,-0.1390235066562061,-0.4236712894070144,0.0924174223922337,0.4589560094275747,0.2932037995169371,2,2024-09-28 16:50:05.645523926,1727542205.6455245,2024-09-28 16:50:05.645524480,0,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",-1.0,-14.854222890512437,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",[ 0.5074186  -0.99937284 -0.25031033  0.32183844],[1.29063608 0.77063697 0.43958478],"[ 1.34284055e+00  7.49600540e-01  5.31256363e-01  1.40598055e+00
  6.21998416e-01  4.24784478e-01  6.31400052e-02 -1.27602123e-01
 -1.06471885e-01  2.37272453e-06  1.91662404e-06 -1.25496519e-11
  1.93071667e-11 -2.19213141e-15 -4.08356468e-05 -2.30010243e-05
  1.54970062e-04  7.03044005e-12 -1.08160688e-11 -4.59260140e-18
  4.08356465e-05  2.30010241e-05 -1.54963698e-04  3.32187665e-07
 -3.32166152e-07]",0.7866483649992936,0,0
7,7,2024-09-28 16:50:05.938268672,TASK_BEGIN,23,-0.4105998829234283,-0.4568385569775699,1.122671164505964,-0.1064315241306126,-0.5039686101801291,0.1103687009493021,0.6666877861540903,0.2084316982501505,2,2024-09-28 16:50:05.701522949,1727542205.7015235,2024-09-28 16:50:05.701523456,0,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",-1.0,-15.705680661607312,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",[ 0.5059096  -0.9993892  -0.24732828  0.32254013],[1.29063608 0.77063697 0.43958478],"[ 1.34289414e+00  7.49631944e-01  5.31043236e-01  1.40598055e+00
  6.21998416e-01  4.24784483e-01  6.30864113e-02 -1.27633527e-01
 -1.06258753e-01  2.39356155e-06  1.89580344e-06 -7.22238652e-12
  1.11113728e-11 -2.19175079e-15 -4.08436781e-05 -2.30019607e-05
  1.55000029e-04  4.04605548e-12 -6.22468650e-12  1.55293086e-18
  4.08436780e-05  2.30019606e-05 -1.54996377e-04  3.32249863e-07
 -3.32238659e-07]",0.7864416864262727,0,0
8,8,2024-09-28 16:50:06.000878080,TASK_BEGIN,23,-0.4281928644952968,-0.485715016283164,1.1949057901768725,-0.0482073972854137,-0.5795452508781381,0.1283664449512962,0.8603276899078778,0.142382445388489,2,2024-09-28 16:50:05.812522949,1727542205.8125238,2024-09-28 16:50:05.812523776,0,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",-1.0,-17.383137616441328,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",[ 0.502882   -0.9994206  -0.24134897  0.32394272],[1.29063608 0.77063697 0.43958478],"[ 1.34300136e+00  7.49694755e-01  5.30616829e-01  1.40598055e+00
  6.21998416e-01  4.24784487e-01  6.29791898e-02 -1.27696339e-01
 -1.05832342e-01  2.43536370e-06  1.85401428e-06 -2.39209815e-12
  3.68015672e-12 -2.19032577e-15 -4.08728639e-05 -2.30039330e-05
  1.55087025e-04  1.34007998e-12 -2.06165563e-12 -4.63363563e-19
  4.08728639e-05  2.30039330e-05 -1.55085822e-04  3.32349365e-07
 -3.32346326e-07]",0.7860117221584342,0,0
9,9,2024-09-28 16:50:06.063576832,TASK_BEGIN,23,-0.4400914804813616,-0.5110136064545594,1.1784113220345844,0.037040355718728,-0.6488807457128345,0.1465113646541701,1.0451109655166262,0.0923521765706245,2,2024-09-28 16:50:05.871524170,1727542205.8715248,2024-09-28 16:50:05.871524864,0,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",-1.0,-18.209306240276913,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",[ 0.5013631  -0.9994357  -0.23835154  0.32464376],[1.29063608 0.77063697 0.43958478],"[ 1.34305500e+00  7.49726163e-01  5.30403527e-01  1.40598055e+00
  6.21998416e-01  4.24784488e-01  6.29255524e-02 -1.27727747e-01
 -1.05619039e-01  2.45631727e-06  1.83306303e-06 -1.37666116e-12
  2.11795215e-12 -2.18999573e-15 -4.08918605e-05 -2.30049540e-05
  1.55139318e-04  7.71230030e-13 -1.18649435e-12  1.04355377e-18
  4.08918605e-05  2.30049540e-05 -1.55138628e-04  3.32392070e-07
 -3.32390487e-07]",0.7857843008187475,0,0
10,10,2024-09-28 16:50:06.140777216,TASK_BEGIN,23,-0.447897751983507,-0.5312375945521071,1.0798261213838467,0.1487598558427222,-0.7106148018889297,0.1648485503745495,1.2247922393064254,0.0554134489593433,2,2024-09-28 16:50:05.927522949,1727542205.9275239,2024-09-28 16:50:05.927523840,0,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",-1.0,-19.027213177874142,"[0.0009765625, 0.0009765625, -0.0009765625, 0.0]",[ 0.49984032 -0.99945045 -0.23534818  0.32534483],[1.29063608 0.77063697 0.43958478],"[ 1.34310866e+00  7.49757572e-01  5.30190150e-01  1.40598055e+00
  6.21998416e-01  4.24784488e-01  6.28718927e-02 -1.27759156e-01
 -1.05405662e-01  2.47730130e-06  1.81208020e-06 -7.92270288e-13
  1.21889358e-12 -2.18852111e-15 -4.09128007e-05 -2.30059914e-05
  1.55195387e-04  4.43840249e-13 -6.82835715e-13  1.66800065e-18
  4.09128007e-05  2.30059914e-05 -1.55194991e-04  3.32432010e-07
 -3.32431185e-07]",0.7855563009368023,0,0
