,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id
0,2024-09-16 17:22:38.676600832,TASK_BEGIN,005,-0.29006764875348406,0.015674738731740197,-0.9463350731275686,0.3542936899037258,-0.3480265264792662,0.07701110537219401,1.030454799267073,-0.21968737028253865,3
1,2024-09-16 17:22:38.734721024,TASK_BEGIN,005,-0.40756411562567546,0.027877179352528075,-0.6812515862397737,0.4137440215091382,-0.24841466189799327,0.04581353028601921,2.2822009081393566,-0.5924769800958686,3
2,2024-09-16 17:22:39.690990848,TASK_BEGIN,005,-0.5227483590595287,0.03998051249498503,-0.42151973221659084,0.47183987608403527,-0.15096875315492805,0.015333077690956586,3.501217381786723,-0.9541196298160447,3
3,2024-09-16 17:22:39.752423168,TASK_BEGIN,005,-0.6334905134249232,0.051902900562598026,-0.17681351416508087,0.5276545265127157,-0.05753513505736148,-0.01386456786316837,4.656424338978705,-1.2937424182670125,3
4,2024-09-16 17:22:39.826642944,TASK_BEGIN,005,-0.7379362072293594,0.06354828464419562,0.04368469522073087,0.5805814509273514,0.03029214706524389,-0.041294491097069654,5.722372949142062,-1.602249738634038,3
5,2024-09-16 17:22:39.895469056,TASK_BEGIN,005,-0.8345327351599662,0.07478938275215158,0.23176879886838117,0.630368907678063,0.11125199025011241,-0.06657581048995591,6.680584402896212,-1.8727997317391654,3
6,2024-09-16 17:22:39.963318016,TASK_BEGIN,005,-0.9220306247675891,0.08545722677578292,0.3806568025563194,0.6770780894187405,0.18445956526437443,-0.08944472161452509,7.520068579960589,-2.1010697978476043,3
7,2024-09-16 17:22:40.022430976,TASK_BEGIN,005,-0.9994848102377193,0.09534535615514025,0.4853317932276917,0.7209790146589026,0.2494231725151387,-0.1097589064455782,8.23719991968561,-2.2853486336745696,3
8,2024-09-16 17:22:40.092441088,TASK_BEGIN,005,-1.0662421045336,0.10422675362503407,0.5427914919477667,0.762413410225419,0.3060346615933049,-0.12749264833292576,8.834872943235228,-2.4263923903365203,3
9,2024-09-16 17:22:41.043129856,TASK_BEGIN,005,-1.1218898374344768,0.11187223199709184,0.5522839175661504,0.8016690039515947,0.3545203918386422,-0.14272387496456643,9.320982901544967,-2.5270162057377714,3
10,2024-09-16 17:22:41.110876928,TASK_BEGIN,005,-1.1661623355600654,0.11805991540099381,0.5155465141048147,0.838900479352866,0.3953525821165752,-0.15561655664635454,9.706616092922323,-2.5915136443701723,3
11,2024-09-16 17:22:41.178667008,TASK_BEGIN,005,-1.1988420181418058,0.122577554361233,0.43696553137389177,0.8740958411753905,0.42914314928013725,-0.16640000188336218,10.004412843800907,-2.6250652382244803,3
12,2024-09-16 17:22:41.246373888,TASK_BEGIN,005,-1.2197108236315704,0.12522906873665776,0.3234766927046933,0.9070774394655816,0.4565406289487538,-0.17534440636533502,10.227358746308761,-2.63325545689765,3
13,2024-09-16 17:22:41.311242240,TASK_BEGIN,005,-1.2285792422759105,0.1258515545054219,0.18397376129124932,0.9375538727524194,0.4781438164506673,-0.18273506507441747,10.388022652650527,-2.6217148562615322,3
14,2024-09-16 17:22:41.381851904,TASK_BEGIN,005,-1.2253761653510167,0.1243365712559824,0.02814561129368981,0.9652271455803847,0.4944595141518699,-0.18885290041038774,10.498110085304393,-2.595835998867819,3
15,2024-09-16 17:22:41.448828928,TASK_BEGIN,005,-1.2102587573584562,0.12064501903439756,-0.13497548104692944,0.989902997016064,0.5059302989507347,-0.19396715226055114,10.568172885909949,-2.5605244833704126,3
16,2024-09-16 17:22:42.368360192,TASK_BEGIN,005,-1.1836999222167537,0.11481081661513942,-0.2981946184714391,1.0115349315939695,0.5130205292649642,-0.19833850110409273,10.60738576406559,-2.51999573191457,3
17,2024-09-16 17:22:42.424692992,TASK_BEGIN,005,-1.146527442024547,0.10693609928679412,-0.4565772958443921,1.0301724288157443,0.5163197609235851,-0.20222791008768998,10.62336411083957,-2.477647727768456,3
18,2024-09-16 17:22:42.503901184,TASK_BEGIN,005,-1.0999128072672333,0.09718263754994559,-0.6070360415213748,1.045833309658109,0.5166215787891932,-0.20590667960693124,10.622030537805077,-2.4360175846769625,3
19,2024-09-16 17:22:42.563533056,TASK_BEGIN,005,-1.045317231513937,0.08576137390416147,-0.747444676032604,1.0583559513868963,0.5149436647062555,-0.20966059121354347,10.607571787218436,-2.3968086864528155,3
20,2024-09-16 17:22:42.639348992,TASK_BEGIN,005,-0.984400327903471,0.07292007069804475,-0.875776296251192,1.067295964568271,0.5124785510527722,-0.21378224798001308,10.582539132158367,-2.36098255693494,3
21,2024-09-16 17:22:42.707094016,TASK_BEGIN,005,-0.9189122860591001,0.05893081619963351,-0.9895488523286156,1.0719055796664576,0.5104994834960482,-0.21855329487615754,10.548116001134527,-2.328908620124995,3
22,2024-09-16 17:22:42.774843904,TASK_BEGIN,005,-0.8506118508029008,0.04408076930165585,-1.0856103888567865,1.0711993072404227,0.5102557060698136,-0.22422210247103527,10.50451074167828,-2.3005322175501552,3
23,2024-09-16 17:22:43.712531968,TASK_BEGIN,005,-0.78123246015226,0.028667370041198192,-1.1602198071766217,1.064088333731865,0.5128731643381846,-0.23097952391110024,10.451406589998534,-2.2755160445727687,3
24,2024-09-16 17:22:43.786301952,TASK_BEGIN,005,-0.7124682145038911,0.01299521304338859,-1.2093732134570259,1.049550428441914,0.5192598266286904,-0.23893230667642423,10.388505831725176,-2.253366357613576,3
25,2024-09-16 17:22:43.851407104,TASK_BEGIN,005,-0.6459387669708571,-0.0026289996273581575,-1.2292985644850927,1.0267991023431189,0.5300153671845304,-0.24807645309856471,10.316206465627323,-2.233578538435469,3
26,2024-09-16 17:22:43.913051904,TASK_BEGIN,005,-0.5831325191746677,-0.017902999188467817,-1.2170383019142297,0.9954319798742407,0.5453573699586622,-0.25827884240765436,10.236129358636296,-2.2157593263089193,3
