,Unnamed: 0,time,MARKER,pid,L_O_DSI,L_D_DSI,L_O_DSphi,L_D_DSphi,R_O_DSI,R_D_DSI,R_O_DSphi,R_D_DSphi,trial_id,dateTimestamps,floatTimestamps,timestamps,episode,actions,rewards,discounted_rewards,chosen_actions,optimal_actions,states,continuous_optimal,binary_optimal,discrete_optimal
1,1,2024-10-02 20:40:28.700387072,TASK_BEGIN,24,0.1771021414481258,0.0682056926638519,-2.8077700609220755,0.5136838786042572,0.1550498835839933,0.1024041980793406,2.9998412435303603,-1.5431834717072137,2,2024-10-02 20:40:27.911004150,1727901627.9110048,2024-10-02 20:40:27.911004672,0,0.0,0.1,0.1,[1. 0.],[0.38159443 0.61840557],"[ 0.98611111  0.234375    0.4296875   1.          0.          1.
  1.          0.          1.          0.4609375  -0.8         0.46666667]",0.8131313260659541,0,0
2,2,2024-10-02 20:40:28.762415872,TASK_BEGIN,24,0.2333727057445315,0.0743449343505879,-1.9684610223006096,0.2838431590767988,0.2141673278217064,0.0768650737616108,4.122434176830575,-1.9425940335004377,2,2024-10-02 20:40:27.911004150,1727901627.9110048,2024-10-02 20:40:27.911004672,0,0.0,0.1,0.1,[1. 0.],[0.38159443 0.61840557],"[ 0.98611111  0.234375    0.4296875   1.          0.          1.
  1.          0.          1.          0.4609375  -0.8         0.46666667]",0.8131313260659541,0,0
3,3,2024-10-02 20:40:28.839602176,TASK_BEGIN,24,0.285179664272917,0.0804085060647647,-1.1748930104902626,0.0667723654602962,0.2682081125562757,0.0530532440286561,5.1699179457686055,-2.317864799653654,2,2024-10-02 20:40:27.911004150,1727901627.9110048,2024-10-02 20:40:27.911004672,0,0.0,0.1,0.1,[1. 0.],[0.38159443 0.61840557],"[ 0.98611111  0.234375    0.4296875   1.          0.          1.
  1.          0.          1.          0.4609375  -0.8         0.46666667]",0.8131313260659541,0,0
4,4,2024-10-02 20:40:28.907499008,TASK_BEGIN,24,0.330877165187579,0.0863610564017111,-0.4418217996368916,-0.1330063323496625,0.3155393235157628,0.0316494177428847,6.109661506714153,-2.658471302390263,2,2024-10-02 20:40:28.569605957,1727901628.5696063,2024-10-02 20:40:28.569606400,0,1.0,0.1,1.3994164535871148,[0. 1.],[0.68025747 0.31974253],"[ 0.79166667  0.234375    0.4296875   1.          0.          1.
  1.          0.          1.          0.41992188 -0.8         0.5       ]",0.8146807008613711,0,0
5,5,2024-10-02 20:40:28.963744000,TASK_BEGIN,24,0.3691832001969207,0.092233398940312,0.219436115185905,-0.3118903564907386,0.3549211741266305,0.0131877845063455,6.916530919261023,-2.956485254942914,2,2024-10-02 20:40:28.619272949,1727901628.6192732,2024-10-02 20:40:28.619273216,0,1.0,0.1,1.4854222890512436,[0. 1.],[0.37507052 0.62492948],"[ 0.77777778  0.234375    0.4296875   1.          0.          1.
  1.          0.          1.          0.40429688 -0.8         0.5       ]",0.8157807815493457,0,0
6,6,2024-10-02 20:40:29.040926976,TASK_BEGIN,24,0.3991935513331996,0.0981245996235435,0.801201894709855,-0.4672664541762548,0.3855539031678192,-0.001960421008393,7.573903406835399,-3.20693440670736,2,2024-10-02 20:40:28.719505127,1727901628.719506,2024-10-02 20:40:28.719505920,0,1.0,0.1,1.654862385499124,[0. 1.],[0.37297032 0.62702968],"[ 0.75        0.234375    0.4296875   1.          0.          1.
  1.          0.          1.          0.37304688 -0.8         0.5       ]",0.8191327839937266,0,0
7,7,2024-10-02 20:40:29.955966976,TASK_BEGIN,24,0.4203784778295937,0.1041905278544128,1.2995328936033588,-0.5975651579150462,0.4071462438884631,-0.013587908493033,8.073988582661238,-3.407892043398204,2,2024-10-02 20:40:29.585220215,1727901629.5852206,2024-10-02 20:40:29.585220608,0,1.0,0.1,2.965523050004307,[0. 1.],[0.93525625 0.06474375],"[ 0.51388889  0.234375    0.4296875   1.          0.          1.
  1.          0.          1.          0.28515625 -0.8         0.5       ]",0.9096684745158158,0,0
8,8,2024-10-02 20:40:30.017497088,TASK_BEGIN,24,0.4325622481894371,0.1106231917033468,1.7141208508471963,-0.7023023164885076,0.4199797915714888,-0.0216372152016561,8.417521609079907,-3.560311650303826,2,2024-10-02 20:40:29.585220215,1727901629.5852206,2024-10-02 20:40:29.585220608,0,1.0,0.1,2.965523050004307,[0. 1.],[0.93525625 0.06474375],"[ 0.51388889  0.234375    0.4296875   1.          0.          1.
  1.          0.          1.          0.28515625 -0.8         0.5       ]",0.9096684745158158,0,0
9,9,2024-10-02 20:40:30.096034816,TASK_BEGIN,24,0.4358873736227666,0.1176238929159278,2.0479066849405663,-0.7820667975227353,0.4249340311717298,-0.0261783625845006,8.612841635420153,-3.66763364913834,2,2024-10-02 20:40:29.585220215,1727901629.5852206,2024-10-02 20:40:29.585220608,0,1.0,0.1,2.965523050004307,[0. 1.],[0.93525625 0.06474375],"[ 0.51388889  0.234375    0.4296875   1.          0.          1.
  1.          0.          1.          0.28515625 -0.8         0.5       ]",0.9096684745158158,0,0
10,10,2024-10-02 20:40:30.163786752,TASK_BEGIN,24,0.4307869575192921,0.1253682135170751,2.306470105020028,-0.8384116909478876,0.4234545493722059,-0.0273878809046058,8.674437608351594,-3.735222190783498,2,2024-10-02 20:40:29.585220215,1727901629.5852206,2024-10-02 20:40:29.585220608,0,1.0,0.1,2.965523050004307,[0. 1.],[0.93525625 0.06474375],"[ 0.51388889  0.234375    0.4296875   1.          0.          1.
  1.          0.          1.          0.28515625 -0.8         0.5       ]",0.9096684745158158,0,0
